R1,R2,QT,CT,GT,STDT,SEGT,MEM,STD,NSTD,STDSEG,NOTSTDSEG,PTQTDALL,PTQTDEPR
621,796,2346810299,266894953,7673,486027,1722792,747094016,1,5,11,6,107563,4614
622,679,2321437097,5322686853,114687,6629099,17602975,885475464,72,5,5,5,151240,17746
622,706,2655334378,192123669,9589,573780,2904849,974392792,3,5,7,6,34506,4693
622,796,2967175737,408852685,10565,875415,7694839,1116674120,1,5,11,6,107563,4676
646,648,2858370707,50721427,8099,252406,804007,1134483560,4,5,2,5,25547,1780
646,651,2464470014,197821933,9065,840333,2863137,1241175712,4,5,6,7,28003,5657
646,678,2509771784,220871075,9726,776224,3890302,1347867712,6,5,2,5,35032,5196
646,679,2433798179,239304246,10664,654677,2404832,1454566888,4,5,3,5,26220,4559
646,680,2444572351,71944706,12843,656693,2032325,1490139904,4,5,6,6,25640,2933
646,681,2462606569,85510511,10780,498028,1859253,1525703560,4,5,7,8,25640,3503
646,708,2464285892,189002055,8233,896316,2117530,1632370232,2,5,12,10,28712,6237
647,651,2220158289,279155774,9855,825025,3623875,892117872,4,5,6,7,28189,5396
647,680,2645950882,50125518,8730,250529,775227,909918432,4,5,5,5,25826,1749
647,681,2560628876,68070463,24427,364447,1005878,945507896,4,5,6,8,25826,2316
647,708,2378862158,222399890,7540,838863,1817341,1052245912,2,5,11,9,26314,5709
648,650,2060937745,80602396,16275,239817,524967,1123403992,13,5,5,5,48256,1366
648,680,2146278155,88846614,10945,213567,368209,1176750016,12,5,5,5,47655,1696
649,706,2390468260,158919927,8612,315344,2408467,1247886216,3,5,6,6,35887,2722
649,796,2456466341,264012246,6879,210182,703915,1372378280,1,5,11,7,111980,3120
650,706,2389588468,243392311,10457,402271,2607352,1461321416,3,5,7,6,35887,3565
650,708,2771868440,1950970505,77123,2108458,7546703,563048688,55,6,1,5,132137,8762
650,796,2321054907,235794895,9539,405504,1544261,687675328,1,5,11,6,114354,3784
651,706,2270469861,187819287,13589,547175,2814167,776700880,3,5,7,6,34506,4106
651,796,2449059308,262447081,7601,450626,1684475,919092032,1,5,11,6,109017,4213
676,766,2587579566,733316336,52422,1902349,47140409,379355216,45,5,2,5,108930,13296
676,767,2820101201,319042092,8592,989584,1703541,539590312,2,5,6,6,32951,7064
677,681,2577350624,146368911,11667,667083,1881091,610800864,10,5,9,6,41723,3378
677,795,2342540558,170434611,8190,595954,1222413,699814056,3,5,12,7,60538,4644
678,706,2335180775,140317541,8141,307870,2245466,771029104,3,5,5,6,35193,2281
678,796,2405727148,219835168,7334,302014,954726,877858408,1,5,10,7,110949,2769
679,706,2324703026,145971521,9428,457134,2710018,966881808,3,5,6,6,35193,3499
679,708,2423086985,452365753,77244,584955,1113761,262078960,58,5,0,5,132813,3007
679,796,2394261486,179399697,6993,309254,860054,387111568,1,5,11,7,113660,3909
680,736,2249479111,135301184,6203,479783,1123838,458542496,1,5,10,12,39987,5561
681,736,2336285074,131600602,8289,659527,1465787,529997840,1,5,10,12,39987,5403
706,796,2739777239,1195533934,101905,3099029,71540949,154854464,65,5,1,4,136521,14202
707,797,2709033456,1019723766,25927,1060654,1730474,571615160,24,5,5,5,123265,5932
708,766,2205696428,120042563,7726,305750,712377,641074208,1,5,5,6,25539,2683
737,795,2388118411,290769658,11202,773155,3415916,797352496,6,5,10,5,122272,4483
737,796,2527486195,801191846,37729,971965,4589217,270520656,33,5,4,5,155692,4501
737,826,2414351342,462795906,15447,1000017,5199442,473235520,14,5,10,5,130886,5458
766,825,2481935594,104134909,9008,315600,1290329,574585248,5,5,10,5,26401,1911
767,795,2333289474,221873561,9726,554200,1757422,692824072,6,5,7,5,114364,3357
795,797,2613867527,2574323844,75240,3363178,14797047,665848120,54,5,10,5,105047,11928
796,824,2692896126,591839974,102759,1254051,997856,163764488,68,4,4,1,120511,3963
797,825,2360628281,68555402,8042,289685,1178080,211805216,3,5,9,9,20243,1992
226,255,2013765134,43302861,12808,193801,495315,211805216,7,4,4,4,13423,663
252,281,2172758632,126844349,8860,643011,1785754,275859584,5,4,1,4,33077,4365
253,282,2025468731,53836211,7582,296571,722898,307888752,1,4,2,4,20492,2778
253,313,2151854132,81847760,11673,196850,253077,339919808,8,4,4,4,17951,1569
281,401,2064032582,16003315,6089,97263,499376,355930232,2,4,2,4,9928,1458
281,431,2071128142,20420345,5304,151210,564420,355930232,2,4,4,4,9928,1693
281,460,2113461624,22183223,7134,160169,589913,371940648,2,4,4,4,9928,1893
281,461,2024884442,21938009,7629,199760,584428,387960528,2,4,4,4,9928,1873
281,490,2063968405,22832796,6577,176989,603391,387960528,2,4,4,4,9928,2017
281,520,2078521092,23400903,6442,141843,608877,403970976,2,4,4,4,9928,2147
281,550,2135025929,24232305,7052,172977,629873,419981400,2,4,4,4,9928,2271
281,580,2114441773,35886654,9493,270507,1041085,419981400,2,4,4,4,9928,2398
281,756,2202779077,28935641,7953,171277,651382,435998080,2,3,5,3,7343,2855
282,498,2424123445,88147839,8393,752101,2212692,484031384,3,4,8,4,9748,5603
282,527,2322925225,49620542,8591,619312,2517639,500042816,2,4,6,5,9679,4671
282,766,2367039048,92832140,8089,1127649,5108898,548074480,3,4,4,6,11875,9478
283,315,2441947112,345405919,37133,698412,735076,676169032,35,4,4,4,49808,3372
283,498,2515735741,72399830,10457,999501,2674334,724204640,3,4,8,4,9748,5228
284,498,2392034646,66011715,7867,652456,1723621,756225488,3,4,8,4,9748,5061
312,436,2342626898,563186341,18749,1761130,2852419,178198248,16,4,8,4,23373,8125
312,467,2212313383,85459204,8087,597356,1146804,224985184,2,4,6,6,9705,4229
314,431,2107443947,24765857,5372,242504,939459,287361840,3,3,2,3,14887,2764
314,460,2513976925,36558280,11218,423655,1781159,287361840,3,3,2,3,14887,2879
314,461,2459653953,25517692,8160,243189,996127,302967344,3,3,2,3,14887,2878
314,490,2163287907,26299844,7280,259515,1027876,318558496,3,3,2,3,14887,2956
314,498,2136450129,65242423,8150,623469,1366332,349742784,3,4,4,4,9748,4570
342,431,2388289520,403626668,83840,941209,6709353,536844512,61,4,4,3,99971,4703
342,467,2261557650,64254657,6964,514985,989735,583628208,2,4,6,6,12746,3707
342,757,2503533213,803976622,52665,3245049,24061865,107965888,42,5,3,4,88289,16677
343,467,2446151951,100417698,8893,470932,907593,153546256,2,4,6,6,14369,3465
344,467,2539758437,74707345,7728,465442,895578,199126592,2,4,6,6,14369,3393
372,520,2221868482,451509384,64601,1012233,1238690,381462976,51,4,4,4,97212,5900
372,758,2284107852,961632367,42169,2954549,4824544,776483928,38,4,23,19,83722,15999
372,759,2284419665,1026920045,45607,3880472,5643082,391561200,36,4,23,19,76826,16737
372,760,2231066876,1034844809,37395,3525394,5921796,761745744,33,4,23,19,79026,17665
372,761,2563185125,1043120928,35505,3856875,5817610,411181816,33,4,23,19,79026,17945
372,762,2259502653,1053138851,37791,5574695,7147054,110053376,33,4,23,19,78086,19156
372,789,2226613820,1087336298,42494,3645771,5814786,532537944,37,5,24,19,82958,17806
372,790,2277711118,1060920328,39327,4330716,6091252,212544880,35,4,23,19,81468,17644
372,792,2427599811,1054063199,34858,3830878,6872072,638399192,33,4,23,19,78086,19586
374,467,2077382725,70103057,7247,362707,700411,693350808,2,4,4,6,15344,2686
374,496,2084635635,155557655,12910,600192,1545846,761997040,10,4,2,4,19433,3989
378,706,2227512181,2608797760,12098,2448307,3111636,590127704,7,4,8,4,46900,12895
401,520,2329453053,356246209,65429,800737,1143451,747290144,53,4,4,4,104374,4253
402,520,2437700192,383158825,63754,927251,1179981,300865608,51,4,4,4,100687,4932
402,758,2274929186,924051964,42339,2902605,4836386,667492624,38,4,23,19,87197,15279
402,759,2272393787,1018386801,41343,3476957,5883701,383033648,36,4,23,19,80301,16051
402,760,2440095097,1012207201,35113,3306275,5561936,763322960,33,4,23,19,82501,17030
402,761,2251198577,961736821,36936,3794174,5694651,377867816,33,4,23,19,82501,17310
402,762,2244589278,1037705904,36689,4056776,6477793,763320184,33,4,23,19,81561,18521
402,789,2270205000,1116581153,65714,5351659,7874776,442600736,37,5,24,19,86433,17086
402,790,2286742869,986706488,39787,3377889,5441739,818541504,35,4,23,19,84943,16977
402,792,2321589598,1007770258,34750,4125555,7058470,502062176,33,4,23,19,81561,18951
405,467,2311995111,64062975,10540,375382,794965,516164200,2,4,4,4,15344,1531
431,520,2385505011,274244767,71268,538466,1160256,643082480,55,4,4,4,106839,2898
431,758,2287542281,974531015,44175,2842054,4251429,307609816,38,5,24,19,90517,13897
431,759,2326996430,908802225,39930,2976669,5690839,665283904,36,4,23,19,83299,14463
431,789,2244095758,990501784,43591,3319068,5945115,356343696,37,5,24,19,89431,15412
431,790,2300123067,921011076,37773,3102636,5101395,718742192,35,4,23,19,87941,15428
435,467,2147980308,38082146,10594,346769,727569,732163048,2,4,4,4,5564,1392
436,467,2070330773,32740488,6490,194074,301622,772425896,3,4,0,4,16999,1078
436,496,2190296812,66799064,16914,237189,1277420,799273720,17,4,1,4,20277,1439
437,496,2467765665,1004651541,40756,1417597,4873493,550829784,38,4,4,4,73054,5744
460,520,2269635099,191246884,68089,321753,1072795,694999896,56,4,4,4,108876,1549
460,758,2469218422,869972966,45447,2635862,5070505,368528344,38,5,24,19,92358,12928
460,759,2195840540,849804089,38765,2621603,5055772,714221936,36,4,23,19,84578,13560
460,789,2260013237,945480701,66851,4665466,7924278,436514216,37,5,24,19,91272,14465
460,790,2251948534,975862834,60538,5787576,9196003,173452464,35,4,23,19,89782,14547
461,520,2317652027,258226064,124030,900195,898796,295723968,55,4,4,4,107004,2704
461,758,2341892028,1013301355,44227,2518687,4720558,650283088,38,5,24,19,90517,13764
461,759,2308421895,859621470,42996,3887350,6048877,377406184,36,4,23,19,83299,14335
461,789,2263797325,1081036526,43124,4142102,6519358,174047912,37,5,24,19,89431,15281
461,790,2435137720,920424872,37829,3101090,5512092,536490712,35,4,23,19,87941,15308
466,526,2404754597,1191213014,83453,1483458,5780906,430241496,60,4,1,4,89587,5441
466,527,2368307064,97166240,6934,175292,356551,476001200,3,4,4,4,60831,1257
467,527,2436173190,117301440,7443,276798,449204,533198192,1,4,3,6,79880,2119
467,706,2219556787,902315682,23710,2278881,1459523,367371440,21,4,4,4,59925,11348
467,736,2489553568,309763655,12513,815894,821360,512837336,9,5,5,4,47269,6744
467,766,2720152677,369039691,20256,793094,634373,658285312,9,5,5,4,47269,7445
467,826,2292729055,220079005,11042,871261,812064,190652608,6,4,4,4,41161,6365
468,496,2171457386,2563293915,15671,3173446,3520359,255071344,12,4,7,4,36646,13061
468,526,2146567777,2775917022,15093,3401687,3710383,370511768,12,4,7,4,36017,13993
468,556,2180619504,2593916337,19904,5128614,5731641,897948008,12,4,7,4,33613,14873
468,586,2621359662,2867290219,13718,3597817,3792938,706248848,12,4,7,4,33613,15485
468,616,2155992160,2793909458,15581,3446301,4404406,1163787640,11,5,8,4,33613,16266
490,758,2290288439,862309401,46602,2311502,4664189,631596832,39,5,24,19,94260,12270
490,759,2267375235,862161286,42690,2626545,5986873,954071680,37,4,23,19,86480,13000
490,789,2245396083,972958605,43793,3186206,6182452,478592160,39,4,23,19,93174,13875
490,790,2177133146,860137548,40337,2911908,5833164,831563360,36,4,23,19,91684,14047
496,556,2458706724,2770909745,124122,2112556,10650940,829064792,78,4,2,4,117938,6553
496,586,2364396298,3218650311,83317,2075885,10798917,838826552,74,4,4,4,114588,9626
496,616,2710474226,3373904341,104956,3714315,11620344,1118560048,70,4,4,4,112656,13581
496,647,2474693968,74380340,5139,356398,1109135,1174898440,2,4,6,6,40585,3095
496,676,2359682718,3583934793,77361,4389545,10050441,728694816,57,4,5,4,99046,18242
497,677,2245917389,93546257,6978,460147,1836845,766573648,2,4,3,7,12584,3860
497,706,2230557888,359159719,10544,1093158,3666267,899130672,4,5,5,4,42395,8425
497,707,2228399615,118180654,7068,492736,1995487,937001048,2,4,7,9,31314,4360
498,526,2200934838,2655576931,14358,3771694,3456671,1130050024,12,4,7,4,37033,14906
498,527,2666312629,94832799,12162,79182,311333,1185487688,13,4,0,4,74928,391
520,758,2609157984,892581143,49048,2411993,4593816,576340080,39,5,24,19,95429,11397
520,759,2251209386,820218163,40317,2515969,5846741,890419760,37,4,23,19,87649,12188
520,760,2228948138,820730072,37183,2826363,5761476,1222966056,34,4,23,19,90152,13555
520,761,2182876377,807259538,36528,3090258,5669811,629619032,34,4,23,19,90152,13848
520,762,2209728157,1093721848,37040,3259444,6639437,981052216,34,4,23,19,89212,15097
520,789,2237285834,934191529,46810,3500476,6621624,436346520,39,4,23,19,94343,13022
520,790,2241989277,951075419,40539,2729640,5679555,778026576,36,4,23,19,92853,13258
520,792,2275046190,913744773,36089,3522980,6641772,1137670192,34,4,23,19,89212,15537
523,585,2305114694,60009700,11591,276895,608711,1173633464,4,4,4,4,24129,1155
523,616,2304805544,77119646,9079,310825,953608,1209596712,3,4,5,5,22400,2096
523,646,2246967029,81237505,8949,381025,1353581,1245564112,3,4,5,5,20850,2411
524,553,2150753520,47364045,8976,68336,106814,1263569552,5,4,4,4,25636,395
526,557,2377582586,120474976,9799,443305,823067,421272144,4,4,3,5,71631,2297
526,587,2398665279,115655773,9153,521582,1626276,473743264,4,4,5,5,48814,3724
526,647,2806427982,82746089,7587,333809,828361,526210344,2,4,4,5,40585,3005
526,676,2755282250,3595920872,97270,4408618,9525193,1026350384,65,4,5,4,103847,15454
526,736,2363955633,1788498270,35651,3428047,42082489,800264904,31,4,3,4,65445,16590
526,766,2363729671,1852542961,34526,3768883,45038071,687668312,31,4,4,4,65445,18357
527,708,2450695868,248439465,7410,962729,2398507,800546648,1,4,3,5,24712,5092
553,585,2080156025,167920618,8240,153257,244748,816672072,4,4,5,4,24129,1159
553,616,2116729892,128644583,7704,313998,912056,848947888,3,4,5,5,22400,2087
553,646,2403579139,135328636,7538,265761,763700,881198728,3,4,5,5,20850,2402
556,826,2292881508,1030689275,26804,3014667,24677059,517093360,25,4,4,4,71799,15522
557,617,2421000293,239455086,46621,439478,1845859,674179672,30,4,6,6,103739,1636
557,647,2470768704,289613954,29877,435306,1310972,799834904,29,4,6,6,102543,2794
557,736,2418124527,1164837733,9073,2302934,5297423,472359248,4,4,3,4,64253,11820
580,760,2253689343,861818697,39558,2817502,8731992,793626432,36,4,22,20,92714,13284
580,761,2201177085,828315397,39966,2944607,9072406,1130194272,36,4,23,20,92714,13620
580,762,2191532272,908925682,38685,3603352,10354599,703374952,36,4,23,20,91774,14925
580,792,2234534411,900522925,38157,3586011,10526616,1076139264,36,4,23,20,91774,15384
585,707,2184718321,192373969,6338,722070,1388626,1150690976,2,4,8,7,19250,6865
586,826,2486612312,883938757,25444,2146439,21951058,800212600,25,4,4,4,85194,14045
587,592,2229682157,282355460,10506,814187,2580924,931014416,5,4,5,4,18528,5710
587,593,2313918798,244085737,10039,862930,2485163,1047274728,5,4,5,4,18528,5809
587,616,2355374910,2729028493,14862,4108391,4285678,850143272,11,5,7,4,55502,19160
587,678,2351779062,269644844,9772,1226568,2922867,991907872,4,4,5,4,22658,7523
587,679,2319569265,433791412,10261,1742272,2923249,516683104,4,4,7,5,17402,8598
587,736,2322258070,1001480521,8235,1811731,5352778,963141576,4,4,3,5,47238,12214
588,736,2146664642,99342001,8412,491879,1286588,996216104,1,4,5,7,13451,4377
588,766,2079732928,81487987,8992,644873,1963888,1029282232,1,4,6,7,13288,4089
588,796,2123416714,92590580,8782,655733,2072834,1062348344,1,4,7,8,21666,4187
593,678,2380861860,5693696503,101954,7165833,14052167,960919400,62,12,13,4,139602,23636
593,708,2448324320,3531395011,67341,5831242,9337729,1502003408,40,16,16,4,114714,20276
616,621,2450205590,68797053,8688,667775,2765797,1538742568,4,4,9,6,22553,4350
616,622,2476847644,103023901,9645,677147,2939292,650898688,4,4,9,6,22553,4418
616,648,2349763830,51192515,7846,310137,1261498,687636776,4,4,5,5,22553,2106
616,649,2391883186,64485173,9886,407612,1765381,706016264,4,4,6,5,22553,2614
616,650,2403834324,69700779,9348,475534,2154023,742754336,4,4,8,5,22553,3011
616,651,2324190166,78363815,6492,587585,2404304,779492448,4,4,9,6,22553,3874
616,680,2350940063,63808125,8563,471614,2219156,816230552,4,4,8,5,22553,3202
616,681,2451902068,86774796,8542,741610,3387190,871345232,4,4,9,6,22553,3710
616,826,2463245933,874909762,24965,2017579,26980862,1238743096,25,4,4,4,85562,13240
617,647,2294537525,118121421,5971,39176,78765,1293850224,1,3,0,3,112281,375
617,708,2226333467,184400700,7355,666192,1135700,1404076752,1,4,1,4,17755,4677
618,677,2035609661,11537355,6066,132420,291117,1404085120,1,4,4,4,6411,1174
618,736,2027994802,61218985,7634,538167,1239471,1440823200,1,4,5,7,10700,4250
618,766,2054715919,47474012,7391,422696,1092503,1459193248,1,4,6,7,10537,3908
618,796,2095835854,60046979,10397,610241,1838110,1495931352,1,4,4,8,10537,4006
619,706,2126080296,107640218,8900,929594,1796923,614406872,1,4,8,6,12175,3921
619,707,2294723689,239425531,9487,1006447,2164399,724693280,4,4,7,6,24873,6351
619,736,2070504851,69915099,10445,782000,1784272,761453048,1,4,9,7,12175,4144
621,649,2418325433,2737551993,122827,4245841,1577052,825736152,79,2,2,1,156022,10657
644,646,2248237235,2422397795,8954,1448581,1909564,917334544,3,4,6,6,20440,7691
644,707,2170079626,1194624851,7683,1433929,4311907,1497816616,1,4,6,8,16678,10756
646,676,2798357583,283968149,10110,64459,109705,689186272,1,1,1,1,210338,579
647,679,2295563163,302476399,12836,1185936,3949614,834304192,4,4,1,4,25805,4888
647,797,2256626509,717263215,18456,1176108,1242150,1160796376,17,4,5,4,38462,7673
648,677,2209181428,46655530,9693,66787,193778,1178953832,10,4,0,4,44712,456
648,679,2116102635,151339809,15862,524827,4528169,1251513840,13,4,0,4,45872,3140
651,708,2371180322,2364587149,78050,3701757,16678265,1280265496,56,4,4,4,124785,12592
668,788,2396272812,42624504,9219,296749,643170,1297909088,2,4,5,4,18049,2170
676,678,2411866460,172287199,6389,447413,786068,1386108192,2,4,4,4,18100,3108
676,679,2351616897,165463989,7976,495930,955993,1474300304,2,4,5,5,11452,3436
676,680,2333532386,17965094,5325,165012,309988,1474300304,1,4,6,5,8488,1398
676,681,2409070367,23206099,7787,191732,401037,1491871328,1,4,6,6,8488,1670
677,679,2268989704,149277628,14416,708081,5741033,684489608,12,4,4,4,42324,3901
677,680,2261867508,97343105,11990,419566,1582239,718797312,11,4,7,4,41723,2252
677,706,2270414407,67642164,6277,262566,766099,753102984,3,4,3,4,42601,1823
677,797,2266160220,762036773,19491,1169477,1284607,1096193080,19,4,5,4,49917,7090
697,788,2119220062,21332347,5011,206890,514528,1113345904,3,3,4,1,18434,2002
698,788,2139335969,30260548,6658,278828,745437,1130498720,3,3,4,1,18049,2050
706,767,2453228711,335925089,9006,2184443,3440538,1319188536,2,4,10,9,18121,8865
707,709,2648637252,34088665,5950,159246,390178,1319195984,4,4,0,4,14869,1144
707,711,2564445812,145214244,11475,639887,2531937,1370654480,4,4,5,5,16616,2732
707,737,2974553286,323374350,6531,18617,33613,623027024,2,1,0,1,189040,87
708,737,2289565469,119798854,10129,163628,550267,706496768,8,4,3,4,99136,1039
708,796,2422160323,184542991,7306,293544,889126,806667696,1,4,7,5,96416,2612
727,758,2275945316,612694482,40614,1360448,3976453,1057065112,46,4,24,20,101776,5008
727,759,2262220735,688722936,48557,1737172,6594583,1340848392,43,4,24,20,93611,6510
727,760,2403816993,874220243,46208,3252845,6948053,793395704,40,4,24,20,96114,8731
727,761,2233618095,764565260,44143,2392777,6745928,1102197776,40,4,24,20,96114,9071
727,762,2220099617,800753707,47909,3428371,8427937,624751368,40,4,24,20,95174,10542
727,789,2396603165,775858879,53177,1916012,6481797,941233248,45,4,24,20,100690,7064
727,790,2241278182,782819541,48906,2135516,6563688,1241866104,42,4,24,20,99200,7952
727,792,2270290204,880431650,58485,3128741,8266073,786686240,40,4,24,20,95174,11063
736,796,2628241591,718071232,104713,1096822,14480463,1094973152,69,5,2,4,168952,5543
766,792,2580314462,121358389,12657,728188,2287571,1141212624,4,4,8,4,26727,2669
766,793,2460061484,88536714,7072,386851,1134414,1202865512,4,4,8,4,26727,2263
766,824,2547260673,86638364,7900,337644,1050065,1249114920,4,4,8,4,22194,1934
767,796,2576511350,211359308,45112,176770,2862527,1341594376,40,4,0,4,148834,939
195,284,2106209223,27144155,9224,99168,477669,1357007560,7,1,0,1,19548,654
251,401,2046191075,7645202,4523,87363,264645,1357007560,1,3,5,5,5047,996
251,431,1993224849,9832435,8629,124084,468276,1357007560,1,3,6,5,5047,1133
251,460,2111569549,6503440,2906,60262,213362,1372423760,1,3,5,5,5047,1257
251,461,2025377707,10190265,7625,87648,306307,1372423760,1,3,6,5,5047,1246
251,490,2112159801,8661399,5419,82705,331540,1372423760,1,3,6,5,5047,1337
251,520,1978438682,15762276,7068,107234,324629,609872672,1,3,5,4,5047,1423
251,550,2021681473,9953889,6516,86240,337106,609874736,1,3,6,5,5047,1507
251,580,2063410011,11655554,7384,87823,364554,609883152,1,3,6,5,5047,1591
256,257,2042477024,26365662,6834,185055,342174,624908392,4,3,3,3,7229,824
256,287,2004334624,27680053,9794,187194,325624,639941784,3,3,3,3,5867,978
256,317,2112454238,38353354,9714,298552,475908,654967000,3,3,3,3,5867,1297
256,347,2082209296,43215342,14221,273517,373730,669999664,3,3,3,3,5867,1509
256,348,2099503448,45169994,7231,283794,415691,700050760,3,3,3,3,9470,1822
281,579,2436408151,24350750,6321,176821,608753,700050760,2,3,5,3,9404,2040
281,609,2249852079,25688984,10443,216171,736020,715075984,2,3,5,3,9404,2113
281,638,2269471635,22843427,6344,159605,541044,730101200,2,3,5,3,9404,2284
281,639,2092111364,20975258,6446,87161,341655,730109568,1,4,8,6,9404,2221
281,668,2023321050,16045132,4127,108579,377454,745134808,2,3,5,3,9404,2330
281,697,2022554547,23903594,5238,161055,567567,760160024,2,3,5,3,9404,2551
281,698,2089470470,23405935,6693,159576,542949,775185264,2,3,5,3,9404,2439
281,727,2056881696,27729301,10848,247337,805508,775185264,2,3,5,3,9404,2591
281,757,2078999419,27954034,7556,214057,641047,790217920,2,3,5,3,9404,2748
282,314,2379162327,433594532,57092,1228721,2343719,985590072,49,3,3,3,52654,4286
282,405,2264379708,328800836,17357,1290308,1758888,1135855904,19,2,4,2,23325,6249
282,436,2253040008,454539155,15325,1497517,1728945,1331196232,16,2,4,2,19328,7845
282,467,2268554513,57592856,8533,396077,619872,609994520,1,3,4,4,7874,2991
282,646,2282569007,53459871,8895,544074,3259188,639291520,3,3,0,3,9798,5508
283,316,2190284117,236733237,22550,837941,1017204,741827528,23,3,4,3,33144,3989
283,346,2227097548,269174146,24929,872871,1094888,859008184,23,3,4,3,33144,4256
283,527,2148822605,58536478,9096,607901,1618787,873664064,2,3,6,4,7567,3689
284,527,2346893952,34154241,7547,366921,1066521,888311528,2,3,6,4,7567,3572
284,793,2172655179,48820365,9522,625003,3250505,917606944,3,3,2,3,12388,6296
284,796,2138751382,42998553,7640,559110,2512140,946901880,3,3,2,3,12388,5981
284,824,2155812804,48281700,8410,637931,3437208,961556792,3,3,2,3,12388,6392
284,825,2133122621,49642655,8146,622296,3463885,990851744,3,3,2,3,12388,6471
284,826,2280777305,43306695,7081,566973,2883481,1020146936,3,3,2,3,12388,6148
312,313,2236990024,94236737,7799,576101,1877828,1064096960,3,3,2,3,20553,3915
312,342,2520030951,195242861,13489,253405,674989,1151990160,1,1,2,1,139460,2202
312,375,2293135233,437397927,24017,1677261,1433626,617754160,21,3,3,3,25529,6009
312,466,2245934613,328549379,13230,1104958,1749768,760566688,8,7,10,3,14488,6982
312,496,2259030651,141153543,9488,795209,1726391,846252584,6,3,5,3,12199,5171
314,342,2271697258,39677017,10985,354416,2099437,860541640,5,3,2,3,18547,2582
314,343,2641502615,38959078,12968,373471,2599064,874822280,7,3,2,3,18989,2545
314,372,2635850126,23867083,7403,217727,807882,889103928,3,3,2,3,14981,2521
314,401,2103851984,25117082,7033,232162,937602,903384568,3,3,2,3,14887,2713
314,402,2231508634,24070704,5957,221851,926829,917672656,3,3,2,3,14887,2636
314,520,2241324744,26056144,8374,206867,769453,917672656,2,2,1,2,12927,2593
314,527,2188012814,35472257,6320,332596,898904,946233960,2,3,4,4,7567,3231
314,550,2154691332,23398909,8568,312655,1370650,946233960,2,2,1,2,12927,2630
314,579,2262133506,28804890,10184,320135,1243885,960522960,2,2,1,2,12927,2698
314,580,2143033608,29674799,8230,317518,1310970,974803624,2,2,1,2,12927,2694
314,609,2158566619,29237772,9410,303953,1310697,989084264,2,2,1,2,12927,2721
314,638,2341799917,28094834,8483,323399,1404510,989084264,2,2,1,2,12927,2800
314,639,2565930674,22659813,7181,319583,1369131,1003377272,2,2,1,2,12927,2774
314,668,2349271732,21138336,5764,196809,808769,1017657936,2,2,1,2,12927,2811
314,697,2101615336,21893104,6235,202516,824948,1031938696,2,2,1,2,12927,2907
314,698,2159741642,21588618,6068,238784,854076,1046219336,2,2,1,2,12927,2850
314,727,2138080514,22297614,7009,235374,985424,1046219336,2,2,1,2,12927,2903
314,757,2157387072,33553377,10101,340870,1171860,1060508336,2,2,1,2,12927,2935
314,761,2262259208,50290211,8646,526715,2092419,1089069848,2,3,1,3,14653,5391
314,762,2189709533,52812822,8132,553515,2103427,1117645688,2,3,1,3,14653,5456
314,792,2147429760,44939589,7733,518948,2118487,1131926328,2,3,1,3,14653,5410
314,793,2528011650,71405620,8742,832071,3917654,1160495048,2,3,1,3,14653,5478
314,796,2458023753,39914330,6563,423567,1731319,1174775688,2,3,1,3,14653,5036
314,824,2107246249,53666610,7750,515673,2403014,1203336976,2,3,1,3,14653,5532
314,825,2256510900,45408590,6086,525522,2356209,1217618112,2,3,1,3,14653,5573
314,826,2132595152,40165426,4790,464916,1944834,1246179632,2,3,1,3,14653,5220
315,378,2081933775,55158960,10667,434623,1970283,1274751840,6,3,0,3,19190,2941
315,408,2194613242,72639837,7832,357866,1498124,1303313128,6,3,3,3,18890,3322
342,375,2552671265,624388837,31901,1109429,1420015,834344088,26,6,6,3,37062,5382
342,436,2407677253,726587495,21479,1368763,2787828,1140946728,18,7,9,2,31823,8084
342,460,2387868667,580035683,85387,1376842,7153344,668557880,61,3,3,3,99682,6475
342,461,2351241815,621973965,116283,1860923,8835246,886169792,61,3,3,3,99879,6266
342,466,2254274553,490385113,17867,1162759,2270221,1103782840,14,5,8,3,18091,7345
342,490,2465809200,669474699,79054,1596135,7177404,668604176,58,3,3,3,98813,7451
342,496,2296663012,213978896,10433,775955,1828009,774803840,8,4,6,3,15181,5656
342,580,2443068959,590999541,57120,1650803,7889576,1000483960,48,3,3,4,89783,9671
343,375,2290523133,536571047,29594,870838,1317267,1212908776,29,3,3,3,40004,3916
343,436,2711584659,761012166,22361,1422472,2978677,830436416,21,4,6,2,34599,6941
343,466,2443624175,559129966,20168,1524030,3194321,1037806240,16,3,6,3,19714,6490
343,496,2145985779,226817128,11831,757007,1963415,1141498808,9,3,5,3,16804,5118
343,793,2119465371,69936757,10631,732449,2861602,1167418112,4,3,2,3,18699,4757
343,823,2134312872,78707814,11084,805514,3064908,1193337416,4,3,4,3,12602,5227
343,824,2146212251,83005965,8697,531603,2320783,1232217344,4,3,4,3,18699,5237
343,825,2232640122,68385681,9952,698186,2076518,608658072,4,3,4,3,18699,5495
344,436,2183496241,635327963,21378,1206852,2856992,887124696,22,3,5,2,35090,6609
344,466,2154326621,455051875,16682,1082419,2284698,1089648336,16,3,6,3,19714,6234
344,496,2144303629,213323526,11219,743795,1962256,1190895568,9,3,5,3,16804,4958
344,792,2163828080,56504864,10499,1078672,2751368,1216215392,2,3,2,3,8617,6052
