R1,R2,QT,CT,GT,STDT,SEGT,MEM,STD,NSTD,STDSEG,NOTSTDSEG,PTQTDALL,PTQTDEPR
557,677,2458657997,101915091,2509832,1088741,9119065,89183104,25,15,11,18,69333,16166
557,766,2445978298,107557573,4792368,1325197,14704565,140627232,11,15,17,19,48272,25111
557,796,2409150336,113670799,5342581,1259460,11989870,196736240,12,15,17,20,47847,23067
586,647,2446359545,89894058,1472091,109521,1179953,238833944,4,15,5,15,42416,7581
587,646,2379568067,105260539,3870268,353054,4341243,299618056,37,15,0,15,86542,21438
616,646,2536025607,220136693,1620849,114761,933269,172894048,101,14,0,14,156720,6862
617,646,2348737155,110270632,3728364,136325,2657750,240067672,38,15,0,15,86617,20737
617,707,2547895607,94739978,3642187,1250939,16689788,77395896,30,15,14,16,74478,20620
679,707,2437407914,138614431,1000905,884731,5084791,167461688,55,15,8,15,119477,6918
736,766,2564889307,195511115,136778,121452,319934,270459568,76,15,3,12,98224,1939
282,401,2423877072,83362038,2869490,1395512,5424710,93939656,40,14,19,13,54323,11761
282,792,2430851836,62679193,5739874,3033165,20279962,126822176,23,14,39,32,45384,30078
401,793,2345377986,53235623,5042232,2082933,5177000,180251584,25,14,42,29,44505,23495
438,466,2322577116,63104027,3567856,1925259,16568711,209038256,12,14,22,24,50434,17843
438,467,2242521023,55211348,2639540,1238066,8837454,251185408,12,14,20,23,50434,15656
438,646,2210043685,113457032,4767368,2416464,11952780,92798584,12,14,13,18,51960,22306
527,737,2474559352,105897467,1921647,1069170,2454560,128225944,10,14,21,16,40497,12575
557,826,2373317481,79888421,3005047,218506,3972137,171537088,3,14,29,24,33120,18081
650,707,2395578474,200168904,2037300,2050020,17429197,74343160,54,14,9,15,118806,12572
676,677,2413792317,72053503,1574420,37143,851923,108731144,16,14,3,14,46706,7905
678,707,2518126048,188128516,2670780,910026,1337336,199370432,57,14,1,14,122879,7970
282,460,2420969766,72109395,2267988,1683426,5411567,237155368,39,13,21,11,51160,13865
282,761,2531154671,64892696,4993816,2594137,21712100,77672000,23,13,39,31,44026,28114
282,823,2333752768,54457152,7184002,2276544,7365436,106878640,14,13,26,14,30815,22489
312,520,2300517876,66289048,2259222,1325907,2568175,143079768,32,13,20,11,43665,10404
401,796,2320928946,54743582,5826666,2415316,6041564,193760360,23,13,40,28,41259,25842
401,824,2318102276,73936220,7934543,9425009,7856866,61437280,24,14,41,28,43134,24060
401,825,2225680390,54066545,6092737,2577334,5986744,110278264,24,13,40,28,42293,24946
401,826,2224376720,71777416,7750272,3293927,7253059,158915992,24,13,40,28,42293,26104
408,437,2330102062,77510379,2552937,1392614,10036285,197141392,12,13,19,21,49575,12937
408,646,2236418954,83248554,3218324,2323110,11471469,63186696,12,13,12,16,51223,20942
431,793,2359374979,78492070,7107673,2914288,6398467,113372600,25,13,41,28,42813,21378
437,467,2572651045,180849488,84898,58853,52146,180173464,43,13,1,12,78386,121
438,496,2266513580,59252674,3723064,2028240,14622461,213599440,12,13,23,24,50233,18825
438,526,2471037735,62964184,3857210,2200793,16318826,76744432,12,13,24,27,50233,20379
460,793,2307278996,77904799,6547461,2801192,7007592,128076680,25,13,41,28,42813,20525
461,793,2210161588,70464276,6876369,2789440,6019196,179359680,25,13,41,28,42813,21262
490,793,2324442701,79989464,6313101,2799888,6063610,75910104,26,13,40,28,43514,20147
556,677,2445043620,48499925,2004787,454970,3883760,100583736,10,13,3,13,40560,11500
557,676,2464840998,116682200,4812837,3252761,11725339,168356840,12,13,21,18,46143,26369
593,707,2470538572,189202207,8062279,6963825,28963713,105415016,50,13,15,14,113660,25566
646,826,2586792604,131819182,2669440,1340532,15791111,170691168,26,13,14,13,56488,17766
651,707,2573268528,200183022,3685889,3376418,28679917,110591288,54,13,14,14,118177,16882
680,681,2438713379,203207349,113658,161807,23040,199045728,83,13,0,13,155726,194
707,795,2664472144,229664937,1622053,452874,4574277,132625240,10,13,17,15,24484,8701
282,342,2433002230,180492477,2005677,1018402,13600904,92181256,107,11,3,9,100336,11505
282,431,2441450128,78654488,1957875,2333043,5842778,134456184,40,12,20,11,51160,12412
282,461,2337428687,72140075,2128112,1681107,5418169,174073016,40,12,20,11,51160,13714
282,490,2334067778,76396072,2692011,1889819,5289833,64203064,37,12,20,11,50464,14257
282,580,2371095995,62876684,2245321,1502162,4892155,99883344,30,12,19,11,45021,15246
282,757,2361687721,63499214,3062909,1912742,8948308,135607224,28,12,17,10,45520,20904
282,760,2329696048,57248507,4498992,2561823,13641892,166170792,23,12,38,30,41684,25607
282,762,2402642786,58668528,4965711,2829502,16782644,78358040,23,12,37,30,42555,27731
312,823,2374210490,49345725,5526219,1727134,6061282,107816232,14,12,23,11,29391,20461
342,823,2361631335,86742463,5880261,2445370,7531685,147069648,20,12,20,11,36659,22329
372,793,2241146137,88019290,8653258,2932178,4890001,64623184,25,12,39,27,41442,22470
372,796,2335796113,71661222,7720949,3443595,6382445,109443752,23,12,39,27,39567,25611
372,824,2271540130,67259133,5633503,2448167,5198752,156640600,24,13,40,27,41442,24012
372,825,2305536118,75248333,7644834,3203736,6567210,92543320,24,12,39,27,40601,24805
372,826,2280389520,71492806,7914613,3381745,6389579,138044064,24,12,39,27,40601,25928
402,793,2345144790,78701424,6961219,2859002,4752612,64539672,25,12,39,27,41442,21835
402,796,2245020697,68413220,7864193,3212262,6307077,110579936,23,12,39,27,39567,25011
402,824,2252819135,71404804,7993152,2902312,6553220,158812912,24,13,40,27,41442,23377
402,825,2330645628,69585574,7379714,3127078,6611124,95597288,24,12,39,27,40601,24185
402,826,2241213455,69140102,7825411,3389546,6455443,144313200,24,12,39,27,40601,25308
408,466,2347617706,54813643,2772763,1674586,13063158,73797320,12,12,25,25,48613,16208
408,467,2356687645,73771083,2534722,1547450,8239051,112666552,12,12,19,20,48613,14103
408,496,2239465099,55689842,3171382,1736372,11523695,141284584,12,12,20,20,48613,17196
408,526,2319648274,57030900,4135619,8385642,14141637,59988624,12,12,21,25,48613,18573
431,796,2465571762,82534054,9736903,3187168,6110337,107309008,23,12,39,27,39567,23633
431,824,2464883676,78301876,8255482,3065356,6669897,156545160,24,13,40,27,41442,21911
431,825,2378450808,77448214,6998798,3911502,6693499,104277032,24,12,39,27,40601,22757
431,826,2399466389,76962673,18869323,3298149,7790655,64016632,24,12,39,27,40601,23880
460,796,2636952944,72129584,7110110,3057447,6217446,112034040,23,12,39,27,39567,22853
460,824,2228126070,82133666,7967756,2770643,6636249,69286872,24,13,40,27,41442,21081
460,825,2263144159,72534085,6704817,2933851,6284992,119219536,24,12,39,27,40601,21948
460,826,2278211706,72284763,6938200,3053360,6439180,92561032,24,12,39,27,40601,23071
461,796,2240135890,65432738,7304077,3032077,6197167,140706504,23,12,39,27,39567,23526
461,824,2256087718,68837380,7458882,3048007,6720413,97189192,24,13,40,27,41442,21798
461,825,2330336501,66998766,6950927,3014134,6543744,145580864,24,12,39,27,40601,22646
461,826,2294845351,66974277,7466642,3246175,6384130,103030648,24,12,39,27,40601,23769
490,796,2244994688,79965482,6881810,4586498,5947188,73449304,23,12,39,27,39567,22111
490,824,2219016274,77781288,7429265,2683218,6707990,126604792,25,13,40,27,42143,20798
490,825,2518958746,86904329,8387362,3322496,7914361,98378360,25,12,39,27,41302,21716
490,826,2291662494,73173886,7511858,2995434,8238477,73858096,24,12,39,27,40601,22300
496,527,2462527471,134074164,452346,267208,2109746,129665192,20,12,8,12,36547,2059
520,793,2348426998,79388045,6156946,2604211,4772979,106442456,26,12,39,27,42143,18470
520,796,2308419025,79279876,6515149,2933494,6086783,94402944,23,12,39,27,39567,21431
520,824,2211910389,84853612,6848109,2652938,6223469,68745584,25,13,40,27,42143,20049
520,825,2317925622,75431850,6724645,3141632,6407637,119752024,25,12,39,27,41302,20986
520,826,2370763568,76323366,6400174,3073411,6218531,99847520,24,12,39,27,40601,21591
528,646,2206336481,55450221,4630452,3603211,5636161,82970992,12,12,13,12,45032,20396
557,706,2534931208,109689754,3898057,1456413,8263917,82681968,5,12,15,15,33676,20974
580,793,2260545778,84536502,6454375,3488140,5295787,65725264,27,13,40,28,44050,18425
587,766,2336301742,75347776,4121303,1638292,13606076,106781312,14,12,12,15,48696,24084
587,796,2408835530,75273512,3691227,1545419,12940289,89052176,15,12,12,16,48271,21839
592,707,2421809882,137106062,6081393,4687733,31582071,125716632,51,12,13,13,113660,24008
621,707,2442619838,126601285,4476577,3920924,28609800,104802816,51,12,13,13,113660,19845
622,707,2472676002,205955152,6468292,4321272,33195985,75593160,51,12,13,13,113660,20564
649,707,2505810670,186806905,1207018,890735,10821448,112908208,55,12,8,12,116523,8215
650,681,2457167881,175629538,2488092,1641388,459621,110071952,81,12,12,12,152012,7494
679,681,2511742182,127402273,3018124,2306721,1534749,78605000,65,12,12,15,121636,11215
680,708,2418984724,149262279,6505103,6524771,16056115,91836608,36,12,12,13,81707,31038
727,793,2312499621,95316415,5649471,2435516,5563070,99087088,32,12,41,29,46435,14377
727,796,2287095576,89344201,5349704,3053766,9258623,97250200,29,12,41,30,43859,18630
727,824,2343067907,92912670,8195764,2621085,7634203,99184792,30,14,43,29,46435,16221
727,825,2306886348,89649026,6173360,2939844,8447412,96614904,31,12,41,29,45594,17525
727,826,2255169880,84698372,5003293,3133938,7449429,77903792,30,12,41,29,44893,18468
736,737,2446356546,81409637,467941,22215,406982,105913176,10,12,0,12,29301,4327
790,793,2361020156,95899740,1598578,1229608,383592,108013656,41,12,24,12,52890,6807
790,824,2369242812,101328240,2173101,1475461,4113232,109099896,40,12,23,11,52723,8847
281,342,2261173189,40905692,1163748,57452,2035115,72041080,7,11,4,10,20759,6033
282,312,2522704703,187547974,1705936,89419,1075533,100707856,117,11,1,11,100218,5761
282,550,2417669849,68666008,2034879,1468556,3873116,81610328,30,11,17,9,43650,13771
282,579,2376455137,70044744,2097499,1498566,5121437,62697544,29,11,17,9,43289,14532
282,609,2355234455,66113796,3335589,1530280,4696776,97579320,29,11,17,9,43289,15094
282,639,2384763477,61173939,2255448,1658473,4107151,82365648,29,11,17,9,43289,15929
282,756,2436884467,58967737,3098831,2066881,7155302,59667176,28,11,17,9,43154,19590
282,758,2350621262,59543639,3843987,2280422,11032214,92237760,26,11,36,28,42151,22832
282,789,2412934809,63949414,6604501,2945799,13509098,79627184,26,11,36,28,42151,24368
282,790,2485360385,60346528,4273109,2515270,12202285,61871656,24,11,36,28,40994,24176
283,313,2294907855,50442959,129567,22748,291274,80171760,13,11,0,11,30162,2170
497,556,2286286858,76062903,2131456,192578,1265565,80026800,7,11,11,11,24027,9718
497,646,2268084254,78296906,1875713,277646,2071141,112150456,6,11,10,12,23074,10373
527,736,2414466009,76439976,2602162,431418,3849954,96924256,5,11,11,11,26034,17165
550,793,2212422538,85539708,5668182,2622094,4164580,69099440,27,12,39,27,42679,18042
550,796,2248549699,75641006,6257538,4017496,6711988,92299760,25,11,38,27,40103,21188
550,824,2350366766,80788572,6591682,2728915,6952527,99123264,26,13,40,27,42679,19658
550,825,2285698861,81641598,6280279,2992562,6629653,75018832,26,12,39,27,41838,20647
550,826,2357693430,78015149,6456793,3168017,6438155,95965792,25,12,39,27,41137,21305
579,793,2354302558,80027971,5745023,2680513,4997808,76709584,28,12,39,27,43293,17633
579,796,2271585006,75211612,5941719,3261990,5990771,95548448,26,11,38,27,40717,20967
579,824,2442520208,77649948,6553999,2828286,6979709,77817536,27,13,40,27,43293,19292
579,825,2235183788,75524681,10900352,3346936,6652239,62193184,28,11,38,27,42452,20331
579,826,2270603225,75952368,6727334,2951725,6360299,94925760,25,13,40,27,41751,21041
580,796,2344447086,70486322,5725768,3058024,5694924,91356112,25,11,38,27,40103,20963
580,824,2287233320,80383701,7526512,2632742,8724694,78557576,26,13,40,27,42679,19413
580,825,2278088407,77958382,5515730,5067463,6791984,77305624,27,11,38,27,41838,20408
580,826,2267725193,77864224,7852685,3018549,7751267,93661792,25,12,39,27,41137,21072
587,826,2417448868,54572049,3250016,635894,6311028,64594496,6,11,19,14,33544,17748
609,793,2355890452,86490345,5561157,2898187,4916419,70284864,29,12,39,27,43871,17208
609,796,2209747171,77818874,10978179,3302221,6436362,62724312,27,11,38,27,41295,20732
609,824,2320479014,82181689,6348806,2902088,6919140,96812904,28,13,40,27,43871,18910
609,825,2260682494,85250526,5984141,3002487,6467541,69972992,27,13,40,27,43030,20005
609,826,2291026376,79304447,6995053,3133613,6668803,96565944,26,13,40,27,42329,20765
617,677,2370407874,67373631,1242906,703922,4311645,91686656,33,11,8,12,69421,13147
638,793,2293915558,85984992,6564743,2641504,4958890,69165528,29,12,39,27,43871,16362
638,796,2233921049,71360718,5571268,3158276,6503350,93864104,27,11,38,27,41295,19952
638,824,2310565755,81516234,5936136,2708536,8309886,99465160,28,13,40,27,43871,18064
638,825,2252084353,81805060,6940174,3110462,8152933,65694256,29,11,38,27,43030,19179
638,826,2285704841,73317643,5946433,2972580,6179125,94123320,26,13,40,27,42329,19960
639,793,2296322515,85767424,11696782,2663164,6642823,62634360,29,12,39,27,43871,16727
639,796,2284434140,78171868,7136701,3857496,6277858,93315536,27,11,38,27,41295,20289
639,824,2278874715,86473807,5985085,2850685,6675961,65149696,28,13,40,27,43871,18429
639,825,2427298586,75188542,5958142,2889882,5825740,95957744,27,13,40,27,43030,19536
639,826,2260065116,79913087,6042597,2942743,7860268,75694904,26,13,40,27,42329,20308
648,678,2122323062,43679440,266008,25564,352640,70171848,9,11,0,11,43617,1943
668,793,2382819913,82676847,5175888,3129029,5420503,98594944,31,12,39,27,45751,16292
668,796,2297178962,77955161,5581756,3466121,6872486,75764568,29,11,38,27,43175,20201
668,824,2297042839,86104397,6055443,2923940,7214409,99457080,30,13,40,27,45751,18086
668,825,2395812905,78939773,5883411,3136225,7159339,77257912,30,12,39,27,44910,19289
668,826,2277695887,78565383,6366474,3216161,6234134,97506168,29,12,39,27,44209,20150
681,708,2382170091,144652882,9390921,8635484,18651458,92183680,38,11,16,10,83940,30599
697,793,2248604745,85482914,4918207,2541791,5031813,68957736,31,12,39,27,45751,15111
697,796,2302267158,73365324,5172822,3313368,6879306,95916672,29,11,38,27,43175,19110
697,824,2277483989,77540667,5802380,2702258,7156387,77360256,30,13,40,27,45751,16905
697,825,2247021424,75235278,5064291,3070744,6690167,97755288,31,11,38,27,44910,18138
697,826,2244626043,79576769,5664250,3163517,7022766,68958832,29,12,39,27,44209,19024
698,793,2252235271,84522520,4949316,2571994,5171847,98593888,31,12,39,27,45751,15421
698,796,2223085267,88948266,5789757,5601077,7423685,67217560,29,11,38,27,43175,19396
698,824,2372260543,83916963,6090829,2780538,7029928,98563608,30,13,40,27,45751,17215
698,825,2232913737,80106219,5536514,3024820,7101708,77339960,30,12,39,27,44910,18438
698,826,2249818039,87153751,7433982,3136064,7153885,98748120,29,12,39,27,44209,19318
758,793,2284460588,105820521,2605128,2069845,807385,85235608,37,11,20,10,51368,9075
758,796,2315065206,93300509,3680651,2417941,2986865,80949200,33,11,20,11,48432,13998
758,824,2316628694,97020050,3024159,2068701,2919029,82986736,36,12,21,11,51368,11101
758,825,2410336460,110176714,3046591,2970353,3556749,68624464,36,11,20,10,50527,12729
758,826,2317181016,94315832,3334570,2496602,2937063,102628720,34,11,20,10,49466,13655
759,793,2289315718,88161222,2809802,2332722,1064710,81047144,34,12,22,11,49389,8397
759,796,2279100043,85543273,3240205,2196273,3068854,67784704,31,11,21,11,46453,13082
759,824,2404019982,87385915,2353227,1874866,3832554,101000128,35,11,21,10,49389,10326
759,825,2272820897,79498434,2743397,2062549,2995271,98098936,34,11,21,10,48548,11872
759,826,2257836240,81431143,3150203,2134319,2967959,79674120,32,11,21,10,47487,12750
760,793,2299334063,90296832,1389202,1175739,385800,84546120,43,11,23,12,54261,6496
760,824,2377815654,88385243,1681511,1459493,3205246,83712192,41,11,22,11,52723,8446
761,793,2324891727,110556562,885822,938886,332536,70894984,45,11,23,12,54873,4904
761,824,2331612325,101998373,1498108,1161040,3210919,107455952,43,11,22,11,53335,7026
762,793,2383828476,95823087,846814,850224,310455,89159696,46,11,23,12,55228,4360
762,824,2346070026,99903802,1424885,1139461,3299323,71617584,44,11,22,11,53690,6538
790,796,2260606958,92477290,3127054,2232243,3448176,84046328,38,10,21,12,49787,12317
790,825,2345456515,92252514,2218324,1968217,3220393,106331312,39,12,23,11,51882,10689
790,826,2365322034,90368999,2668442,2112231,3287892,83068784,39,10,21,11,50821,11854
796,825,2937731698,177112785,586350,629754,124822,96024536,77,11,11,1,73309,1625
797,826,2481190231,106333959,869286,604574,555491,99790240,19,10,11,10,38121,4695
251,281,2071073815,41008706,263280,19164,552515,67587384,18,9,0,9,13699,3234
252,342,2124262761,39243368,1142815,31804,2195154,82364328,4,10,1,10,20172,5979
282,372,2367253755,69050250,1201671,1180566,1493915,91101888,42,10,11,8,47918,8294
282,638,2319447366,60582645,2241046,1668632,3930021,87787312,29,10,15,8,42764,15916
282,668,2380015999,60631024,2271919,1713458,3958228,86790976,29,10,15,8,42764,16239
282,697,2530212268,60053013,2548412,1836067,4038812,86181240,28,10,15,8,42357,17326
282,698,2351520318,60064641,2322030,1755186,3877181,85285248,28,10,15,8,42357,16571
282,727,2326202549,59233504,2434372,1871471,3935784,84695048,28,10,15,8,42357,17572
282,759,2331995195,61314807,5474067,2552919,13481074,67351288,26,10,34,27,40986,23608
282,795,2353824053,28448656,2814406,1037566,5127782,86057800,10,10,18,11,25075,20709
283,314,2298533735,71593617,352204,362634,100982,93369400,50,10,10,10,40671,1690
312,401,2450529301,81282681,8935653,2036038,4421527,65224128,44,10,15,10,50941,7348
312,490,2488769643,80630499,2018556,1447979,3394946,72140240,38,10,18,8,46935,9986
312,792,2328498746,62043828,3651323,2864202,12763281,71100696,24,10,36,28,39252,23911
378,437,2284172123,84664025,1833335,1430030,12022541,91542344,15,10,19,18,49575,10960
378,646,2362126205,83690320,2786199,2351590,11712373,93246216,14,10,10,11,50557,18984
401,823,2291846050,78437619,5361042,2253485,3255472,73194320,20,10,18,9,33830,18411
408,556,2243742905,54423913,3313041,1961900,11948061,81114248,12,10,17,16,44412,18070
408,586,2212267581,54317908,3476902,2061531,11657327,81986352,12,10,19,21,44412,18938
436,466,2134318804,26875381,56439,22934,41084,98108968,28,10,1,10,22568,110
438,556,2234300278,52892646,3555259,2235035,10105831,91178120,12,10,17,16,44412,19375
438,586,2233409665,56868791,3833197,2287317,12725297,68363288,12,10,17,16,44412,20243
468,646,2173510073,71059874,2859527,2646976,5715854,87864256,12,10,6,12,44169,18471
497,586,2394828933,71898941,2129988,221678,1199240,88605536,7,10,10,10,23055,10134
498,646,2351952199,74762387,3409400,2890486,5781722,86605584,12,10,7,13,44169,18958
526,707,2438135702,63981667,1997284,604412,7520893,87336376,10,10,11,11,36604,11056
527,795,2467371143,64759912,1333215,155650,2566020,83733200,2,10,15,15,19317,13404
556,587,2463430969,68251304,1680136,235749,1810652,86181624,3,10,17,12,23919,7711
556,646,2538845291,209860202,2551504,2240568,8762680,82156288,88,10,0,10,128510,15662
556,647,2498396915,49027171,1300564,264633,1350155,85277384,3,10,16,12,21562,7530
556,796,2510424096,110054189,4424024,2701662,31010920,87124560,32,10,4,10,58088,25659
586,587,2486448010,58439205,1112104,250295,940043,86516224,3,10,10,11,21587,5677
586,646,2633498585,269473435,2113398,1069956,4236132,87879560,100,10,0,10,154115,10401
587,677,2398787935,81378661,2332351,1283610,9700536,97432048,33,10,5,11,72579,14754
587,706,2499278601,78115704,4707862,1744487,7540048,93737064,5,10,8,10,29677,17938
617,766,2409211894,62451437,3345616,1571971,6093513,92029856,14,10,10,11,41225,20587
617,796,2372214450,61765790,2730245,1387161,4993873,90571240,15,10,10,12,40800,18156
617,826,2276531183,50999087,4468656,973700,4832766,81453696,6,10,17,12,28473,15556
650,680,2443754614,206856799,182688,92278,65556,84383320,91,10,0,10,158775,203
706,736,2628438887,180324672,112017,52007,634742,81468360,73,10,3,10,86331,4301
759,823,2445720079,73786439,2199936,1485372,2404664,81229424,30,10,19,9,42064,8934
760,796,2363297535,82674529,2857914,2104325,3372394,106979960,38,10,21,12,49787,11952
760,825,2238989859,85033137,2148965,1952015,3135733,111594752,41,10,21,11,51882,10296
760,826,2298822322,94919898,2505976,2005751,3265496,71863392,39,10,21,11,50821,11482
761,796,2278041861,97801424,2358366,1979758,3363242,90652392,40,10,21,12,50399,10833
761,825,2262689071,98936137,1745629,1664641,3285228,113139280,43,10,20,11,52494,8972
761,826,2380098727,98053549,2083589,1982421,3347246,88944864,41,10,20,11,51433,10288
762,796,2370030459,89508153,2585330,2163212,3576723,110276480,41,10,21,12,50754,10462
762,825,2332181889,103419053,1600530,1834662,4528226,70708216,44,10,20,11,52849,8524
762,826,2298996743,90379875,2088718,1965399,3241998,90490376,42,10,20,11,51788,9891
789,824,2257015769,95834578,2202750,1719074,2872804,109903408,39,10,19,9,51724,9636
226,256,2052606494,29293288,36376,13074,46449,118921112,8,9,0,9,11125,168
252,312,2113899158,63953489,2448623,34811,2923092,75136056,4,8,2,8,16451,7222
282,313,2356190236,74938184,1836760,406489,782741,90134320,6,9,6,10,23385,4853
282,402,2364011753,74048822,1462693,1463124,4007236,89932496,41,9,14,8,47639,9980
284,313,2211135497,44893139,80362,32617,79800,113175376,24,8,0,8,36575,352
284,314,2262686110,87445878,76321,45610,33110,68362160,63,9,0,9,49083,144
312,460,2314375930,70344591,2118570,6977474,3793606,65387136,42,9,17,8,47631,9471
312,580,2325199489,68301464,2134788,1821356,4217113,100221400,32,9,16,8,41492,11285
