R1,R2,QT,CT,GT,STDT,SEGT,MEM,STD,NSTD,STDSEG,NOTSTDSEG,PTQTDALL,PTQTDEPR
707,586,2735435165,1876385405,107437,4372890,55039234,284468400,24,15,10,14,95320,22519
793,282,2247968068,180982932,26782,1026838,2554347,374139400,6,6,10,6,56535,8842
766,646,2472424409,2019378707,155505,3736503,48116685,347560880,26,23,21,25,138559,19236
707,680,2566789918,1947226569,340330,2644400,32939683,1083048264,54,20,13,20,147111,12418
826,707,2750292695,4495284727,526506,6397443,159419100,1044776344,58,32,39,32,175039,31788
824,282,2258092686,180786071,26659,1189981,2708935,1135195352,6,6,11,6,55172,9438
497,496,2425108115,1009968834,48281,1724319,2338273,723118040,5,8,16,10,73549,8674
526,496,2384149161,188250291,15276,61643,65522,812334816,1,1,1,1,147808,247
557,527,2677027510,249438289,25183,19980,24980,901603784,1,1,1,2,177999,32
707,681,2744133494,3244381389,349582,4199642,40711492,1173251232,47,24,24,28,147133,17160
707,706,2663651943,260695851,30699,179075,226644,333775224,1,2,3,2,128054,909
825,282,2313678608,201963852,25562,1016912,3192111,419965520,5,6,11,6,53571,9178
617,527,2415011125,387385434,102718,773050,2843462,592350488,32,5,5,6,101138,3628
826,527,2647736217,1189515830,96202,3121115,32226882,1126759224,17,16,20,16,79224,21340
707,587,2637651161,567329230,61249,1748829,11012158,514876576,8,19,18,21,101775,11100
677,616,2311798411,212165811,27412,1319296,1742908,631131024,5,8,4,9,62086,7993
707,676,2640530377,851068231,730020,2127310,45858651,963326184,47,16,1,16,108995,12963
796,312,2659294589,210104525,60679,1642211,4803133,1062981128,8,5,9,6,52543,10966
826,312,2570938529,248783356,15264,2154223,5524518,347958648,9,5,8,4,54478,11824
796,342,2748995256,831061346,26871,4250948,22174824,700070288,23,6,3,5,81119,22576
826,342,2640797097,853270032,28428,4315152,25003819,1052126272,24,6,3,4,83054,23206
647,527,2328921846,465939903,38224,1097546,6134561,438998240,31,7,4,7,99073,5217
647,616,2348346395,1989383499,19863,4420654,4194164,487035568,11,9,6,9,77731,18291
677,646,2267705038,359655193,19150,1484216,9466775,665241864,5,17,4,17,109346,9114
736,707,2492170537,1187208576,40997,2975417,41632906,426462584,13,28,6,30,96766,16477
793,312,2270489686,222911427,13819,1591855,3510476,555236160,10,4,6,3,52254,9846
467,466,2346404973,155208882,8084,19618,45985,612464816,1,1,0,1,96899,6
707,556,2583065050,1688091016,34903,4881314,58192613,754163672,22,14,9,14,76292,22675
677,586,2275515341,299479224,15191,2256598,3966152,904857000,5,6,3,6,60231,8541
708,707,2433141886,181741505,14503,917851,1699604,1014460824,3,2,2,2,148821,5723
520,282,2248393031,195072085,17436,589695,627690,394212992,12,7,9,3,62548,4696
824,312,2177055577,206460221,14300,1670922,3521179,513405400,10,4,7,3,50891,10535
793,342,2349069038,667139140,27664,3423043,6341977,791518728,25,3,2,1,77789,16676
526,497,2313404233,71644352,12242,180892,433907,831247576,5,5,4,5,49178,834
707,647,2708370434,866435551,49649,2902898,16430395,486664200,10,26,11,27,121442,11606
282,251,2302986286,174308370,21835,437988,3559786,567336800,12,11,13,11,27804,1964
343,282,2137468154,374848966,21248,947833,3567007,745890472,15,9,14,13,55141,5203
825,312,2350685127,220492416,13809,1610228,4261109,847898312,9,4,7,3,49290,10414
824,342,2355712510,816007918,30034,4250021,12367016,542586664,25,3,3,1,76426,18161
825,342,2282989241,754959940,26664,3807640,7632065,862449216,24,3,3,1,74825,18689
496,467,2538483125,199002144,15076,417840,1006305,341520816,5,8,8,4,91708,1734
586,557,2390424712,294479202,109526,438189,1310146,472269000,74,3,2,1,116281,1543
616,557,2598664151,1531136109,251937,2811834,2988752,385623088,69,3,3,1,113693,5843
677,557,2363722334,147681566,14887,430544,2402806,467081856,8,8,6,8,79589,3200
766,557,2524219450,1003318366,32479,2011012,17932846,857771424,16,17,16,15,87746,13956
796,557,2873215030,1163811476,33104,2613660,26448432,716314400,16,18,21,17,91381,17491
647,586,2495674056,2078225850,19693,4499716,4152463,420621848,11,7,6,7,74932,17802
646,587,2612215688,536583737,37257,1298832,17221816,668303056,28,10,0,10,108457,7526
646,616,2735635097,516913867,20391,1263258,1634572,894196856,3,5,7,4,210842,8737
646,617,2506997292,514543700,40954,1210655,15318923,596347016,32,9,0,9,110272,7108
707,617,2619020293,588915394,26872,1606277,12461904,843887208,10,19,18,21,91154,11149
707,679,2709705881,1326111714,101384,2091602,55802985,805087456,55,21,10,21,162795,11688
401,282,2216485937,263096364,22580,601865,672127,479305344,15,8,10,2,70479,3872
792,282,2385640579,209199806,12906,890960,1605899,570013824,6,7,13,9,56470,8285
793,401,2209210663,1300115512,39441,4918377,2281118,514484552,34,3,4,2,84737,18885
467,438,2277978921,721573036,30782,1162583,2230306,826788064,28,3,2,2,71619,4174
646,438,2572571425,491109432,27400,2095425,16529385,532743192,19,8,0,8,76481,9825
737,527,2321217601,282891068,15601,1087088,8091511,664962368,3,11,4,14,64142,9062
826,557,2798852245,1271539467,43122,3263197,25685529,708824480,17,15,19,15,73505,18796
707,650,2606847131,1758343539,102832,2679852,47249126,435016144,55,21,13,21,162119,12797
677,676,2317992433,235692625,13595,1427319,2342236,555383720,5,4,3,5,58938,8978
707,678,2867811962,857925018,97077,1358622,22839561,445714448,56,17,6,17,158166,6113
460,282,2193761105,240844488,19721,625582,688212,554086448,14,8,10,2,67250,4621
761,282,2246507776,217729681,13223,1020387,1943983,637444400,6,7,13,7,54979,7629
823,282,2215103321,69428158,8179,399417,636219,679117680,4,3,6,3,46062,4992
520,312,2149671634,263971721,22837,1419887,1232874,795817632,18,6,7,2,62305,5070
796,401,2696885744,1420341920,34882,5352979,2311180,492940600,31,3,4,2,79270,22175
824,401,2302256852,1499025703,38820,6037822,2934395,588383520,33,4,6,3,83374,20790
825,401,2229232037,1473142542,37618,5459022,2262692,597522560,33,2,3,1,81205,21168
826,401,2621893234,1434509703,36639,5724843,2368295,628007136,33,2,3,1,81205,22451
437,408,2296949713,262696660,39148,460881,41985,722471240,26,2,2,0,69705,1149
646,408,2539429355,340281310,21019,1565716,12072215,887777088,15,7,0,7,68721,8650
793,431,2218154946,1298450704,89741,4831027,2381174,747632896,36,3,4,1,84679,19100
496,438,2305862394,61079037,7020,181576,228676,853934600,1,2,3,3,53445,944
793,460,2296718341,1388438670,42504,4898602,2140221,793447448,38,3,4,1,86261,19323
793,461,2234826266,1305888652,41424,4818719,2100203,697315424,36,3,4,1,84679,18894
793,490,2249787052,1446372890,45839,5404866,2419344,682780680,40,3,4,1,88163,19403
677,556,2265353064,203552783,11211,1270706,1981522,789424824,5,5,3,5,44313,7765
676,557,2487956168,2019739313,101308,3165156,54725534,949150480,47,27,3,27,115460,14109
707,593,2757587738,5117779436,71661,6170864,77145371,679767272,39,20,25,26,143404,28480
826,646,2803936320,2789016898,51977,4661749,57744455,1228204320,24,24,31,25,115850,27002
707,651,2804348672,3894136109,87998,5882217,88414916,1191950664,45,22,23,25,154767,21715
681,680,2370960702,218448635,11515,339694,645697,1291181088,2,4,5,4,156234,1805
795,707,2802667743,7227596642,128323,8454855,158296299,1274727024,51,36,47,36,152786,38595
342,282,2370546400,680624910,73776,937673,274834,1523337400,57,2,2,0,129776,3638
431,282,2196840014,211054718,22183,636095,683608,1618948184,15,8,10,2,67447,4151
461,282,2217762824,362227172,21134,762237,671461,111091008,16,7,9,2,67447,4676
490,282,2203248410,232293822,19705,651699,721171,205347344,14,7,9,3,66381,4766
580,282,2347347209,199731261,15743,639800,653050,299608416,12,6,8,2,59744,5174
757,282,2346337924,247254513,15722,828127,821786,393865464,12,5,7,2,59227,7370
760,282,2341791444,181607058,13008,779426,1260288,488117688,6,7,13,7,52629,7525
762,282,2286070895,194786266,12834,858845,1465111,563519560,6,7,13,7,53645,8061
823,312,2202743051,99050372,9835,693663,534136,620079336,5,3,6,3,46501,5459
823,342,2185982729,187497927,10754,974246,1872688,714331752,9,2,3,1,66496,7030
793,372,2229111489,1088329814,36007,5048427,2111340,170880400,32,2,3,1,76843,18375
796,372,2723901544,1204924676,22328,3434303,212338,604485032,30,1,1,0,72739,21123
824,372,2245909398,1306532275,35868,5952862,2813514,102757120,31,3,5,2,76843,20128
825,372,2399620689,1137953957,31510,4468564,297168,537324872,31,1,1,0,74674,20326
826,372,2591953456,1141375392,30148,5112562,379160,971904408,31,1,1,0,74674,21495
793,402,2363373405,1172504099,35977,3931526,1938407,441230960,33,3,4,2,80318,18848
796,402,2702484363,1304954083,30805,5192847,2111525,932505720,31,2,3,1,76214,21948
824,402,2337813235,1322760102,37382,4926748,2408076,482851712,32,4,6,3,80318,20699
825,402,2236883553,1264047722,33709,4644260,2012778,955030448,32,2,3,1,78149,21010
826,402,2799380324,1354567776,33088,5195070,2101697,550461352,32,2,3,1,78149,22252
467,408,2327001879,696180157,21523,1148104,2570642,829977472,23,2,1,2,65922,4298
496,408,2333751775,37504802,4371,87219,152916,847445920,1,1,1,1,49418,443
796,431,2677040757,1584312480,35842,5952173,2858104,566594416,33,3,4,2,79212,22762
824,431,2385907478,1602514621,41235,6003594,2773303,287594392,35,4,6,2,83316,21120
825,431,2291916307,1467709248,38500,4952735,2109959,821554448,35,2,3,1,81147,21615
826,431,2594034718,1596175088,36109,5821221,2235434,560526520,35,2,3,1,81147,22980
796,460,2822371540,1652169023,38778,6508916,4838329,373240888,34,3,4,2,80232,22697
824,460,2280722294,1723679076,64226,8772181,3799558,212016280,37,4,5,1,84898,21449
825,460,2310021131,1667352992,38510,5198086,2050573,761476872,36,2,3,1,82167,21477
826,460,2705170602,1604240923,37304,5708730,2229248,590709464,36,2,3,1,82167,22881
796,461,2811564991,1572493650,37222,6177078,2628140,455176624,33,3,4,2,79212,22570
824,461,2232088988,1623560462,41994,7673836,2772115,330521728,35,4,6,2,83316,20914
825,461,2322473538,1527033487,56979,8260786,2298226,227246416,35,2,3,1,81147,21418
826,461,2601578452,1609412733,38852,6491330,2581531,166264536,35,2,3,1,81147,22783
796,490,2707550486,1715702032,41910,7790235,3181197,165118592,36,3,4,2,81506,23173
824,490,2316264686,1790407476,48840,5843415,2688784,205249256,39,4,5,1,86800,21631
825,490,2275191924,1630866567,43223,6388352,3335114,219677816,38,2,3,1,84069,21825
826,490,2598942454,1735300744,43537,6531650,2846883,296979616,38,2,3,1,83441,23307
527,496,2523601472,5449105346,92854,6696416,43523189,231220984,17,39,19,39,97881,23589
793,520,2243951013,1779295204,52909,6140198,2690140,221968736,42,3,4,1,87969,19368
796,520,2735136141,1836716531,42407,5567186,2480909,864159104,38,3,4,2,82675,23471
824,520,2491211433,1876501250,47562,5865081,2596329,779953232,41,4,5,1,87969,21686
825,520,2337127705,1693600619,44815,6272790,2449918,674780064,40,2,3,1,85238,22014
826,520,2762205844,1951133652,44688,7589384,3109242,461310704,40,2,3,1,84610,23561
646,528,2387020418,258479158,21288,728759,556737,566261376,18,6,6,1,63765,4238
706,557,2474206523,4027974704,89705,5536221,83670031,1097656744,42,25,25,24,103537,20917
793,580,2231078581,1755822868,50453,5327493,2075746,684155048,44,2,3,1,90531,18405
766,587,2545780636,237939357,16292,999013,4516832,814430416,5,11,14,10,70568,7042
796,587,3022681449,428192573,23886,5459509,7106133,944715032,5,11,19,10,70150,8148
707,592,3275570862,5052083486,69522,6322887,81942512,862991192,40,19,23,24,143404,27772
707,621,2681728631,5596176861,123963,11281714,140681602,733389392,44,20,24,23,147357,24823
707,622,3226049003,5438632684,81475,5968844,90060160,618810696,44,20,24,23,147357,25338
707,649,2836694999,1347068797,125485,2576027,51228023,1085936872,55,16,10,16,156732,10868
681,650,2592344459,28556876339,172044,10492653,54211523,915676536,63,19,28,14,159267,33883
681,679,2476872219,19679243422,130166,12487012,67248485,967751376,51,19,28,19,150003,39625
708,680,2477173551,1494246323,85242,2429615,10857753,617757424,57,7,0,7,116301,8472
793,727,2260714446,1418980859,52458,3678020,227903,1124781104,47,1,1,0,93931,12592
796,727,2874203596,1821419312,47996,5783540,2316865,829602448,41,3,3,1,88637,18021
824,727,2430746175,1726338016,54206,5764373,1481529,554490480,46,2,2,0,93931,15083
825,727,2306417185,1580754816,72640,6600656,246396,1130928896,44,1,1,0,91200,16047
826,727,2709264329,1682469881,48383,5520490,213596,827160456,44,1,1,0,90572,17694
737,736,2396436182,58589782,7087,79144,115828,863194304,5,2,1,2,47422,332
824,790,2249879627,1539592192,50257,1888926,191776,1003788120,54,2,2,0,104414,9735
342,281,2291603186,170645069,14142,489861,288233,1057774232,11,4,4,2,31672,2230
550,282,2358255989,188734912,16466,641829,637570,1219716112,11,7,9,2,58381,4764
579,282,2295987884,226129335,16482,805053,685196,388066080,12,6,8,2,58025,5343
609,282,2259995952,172433450,14725,694296,688926,478032368,12,6,8,2,58025,5654
639,282,2201531154,222663899,15317,706070,690403,585987936,12,6,8,2,58025,6140
758,282,2209111825,181727909,13363,563629,1003991,675960224,6,7,13,7,52977,6315
789,282,2205424139,169087053,11629,566541,1333799,765920872,3,10,17,16,52977,6830
790,282,2151467050,158583213,12592,711195,1211422,837889488,6,7,13,7,51947,7198
556,497,2402432474,402894892,46011,954426,2975830,1035819696,40,3,4,2,60349,3985
646,497,2647769925,773480524,38596,2118514,3141786,433949264,35,2,3,2,55782,7905
736,527,2454904316,1034611530,33455,2044858,24082593,848501728,17,18,14,18,72012,14680
793,550,2322652837,1655530450,50521,5964027,2577142,535406760,44,2,3,1,89168,18760
796,550,2807272840,1911216181,44794,6113947,2705720,1184303600,39,3,4,2,83874,23121
824,550,2280668158,1917419680,52586,6036392,2451980,951987632,42,4,5,1,89168,21149
825,550,2398180326,1916233253,47174,7123114,2893359,692953816,41,2,3,1,86437,21598
826,550,2873465123,1990419164,47690,8322642,3164036,454097336,41,2,3,1,85809,23177
793,579,2428867839,1527396459,48645,4533630,1844018,1025892176,44,2,3,1,89767,17732
796,579,2763923435,1796810547,45398,6705426,3073752,757558640,39,3,4,2,84473,22187
824,579,2240165925,1841429214,51625,6898973,2911561,538571632,42,4,5,1,89767,20121
825,579,2357388560,1631716610,45610,5460458,2150057,1145364880,41,2,3,1,87036,20645
826,579,2682420523,1751758368,45871,6537621,3006113,893062480,41,2,3,1,86408,22224
796,580,2805329116,1885324780,33893,5215073,2942884,656931136,39,3,4,2,83874,22799
824,580,2403632226,1883985541,51159,6914496,2955269,453112784,42,4,5,1,89168,20794
825,580,2276730747,1715946227,45167,5232648,2186639,1079211168,41,2,3,1,86437,21269
826,580,2747444889,1824323231,47023,6452054,2602179,820192872,41,2,3,1,85809,22848
826,587,2715156380,315464284,16710,1121379,4419563,979507264,4,10,18,10,53978,9325
793,609,2284184862,1608989996,49099,5732509,2178994,646192376,44,2,3,1,90337,16706
796,609,2681145903,1733327447,47671,6793424,3027094,417038296,39,3,4,2,85043,21257
824,609,2221983483,1747229041,48612,4581402,2277973,1052769560,42,4,5,1,90337,19095
825,609,2273754212,1625455334,47201,5966139,2471249,748711080,41,2,3,1,87606,19689
826,609,2638866759,1728954510,48600,7209745,2761679,517027568,41,2,3,1,86978,21268
677,617,2352944531,171115551,14190,612706,2579823,605366336,8,7,6,7,74666,3781
793,638,2255716888,1469680640,49024,4252362,1713202,1135440248,44,2,3,1,90337,15773
796,638,2789540066,1660164598,44872,6168145,2759627,850135936,39,3,4,2,85043,20405
824,638,2285570990,1808671356,51866,5330815,2368131,617445576,42,4,5,1,90337,18162
825,638,2271355987,1533561776,45128,4704258,2167829,1219996448,41,2,3,1,87606,18817
826,638,2630406479,1638510165,45596,6086844,2661733,936311448,41,2,3,1,86978,20396
793,639,2324329082,1562407841,80563,6611338,1818719,596576024,44,2,3,1,90337,16122
796,639,2828991745,1680113187,46122,5184393,2474139,1219366832,39,3,4,2,85043,20722
824,639,2261225968,1702768594,48996,4662658,2265928,937930552,42,4,5,1,90337,18511
825,639,2396143752,1606240601,46991,5766240,2453858,669670232,41,2,3,1,87606,19142
826,639,2638252656,1694104698,48213,7637681,2996711,399519576,41,2,3,1,86978,20721
793,668,2247666470,1455698021,59982,5649548,2110191,955100576,44,2,3,1,92215,14876
796,668,2740992237,1680608290,44657,6317566,2938850,656989576,39,3,4,2,86921,19587
824,668,2246848470,1615650999,48688,4528063,2098543,1273749792,42,4,5,1,92215,17265
825,668,2281838739,1521128326,46021,4853890,2100758,930431280,41,2,3,1,89484,17979
826,668,2633353459,1705517420,44952,6770467,2602023,642249040,41,2,3,1,88856,19558
708,681,2332512208,2294252360,94946,3660762,16726601,566608400,50,11,11,14,116323,12464
793,697,2237994522,1303137817,50313,3859299,1422104,1080128096,45,2,2,0,92728,13746
796,697,2694648824,1688203706,45390,6042689,2355676,750273368,41,2,2,1,87434,18806
824,697,2334656114,1699522258,52616,5923069,837384,469939992,44,3,3,0,92728,16181
825,697,2322048610,1575087665,44905,4652895,174178,1044335272,43,1,1,0,89997,17022
826,697,2635951042,1637924362,48654,5874911,232832,695436288,43,1,1,0,89369,18634
793,698,2234186921,1342132415,52648,3849999,1591262,1218667400,44,3,3,1,92728,14059
796,698,2783921246,1591486428,45142,5754107,2306295,890677688,40,3,3,2,87434,19075
824,698,2369122019,1738531792,53187,5391738,2044204,591077568,43,4,4,1,92728,16494
825,698,2248665984,1494195750,44967,4440442,1845333,1174235800,42,2,2,1,89997,17319
826,698,2674614700,1741229028,47828,5906462,2212892,822462304,42,2,2,1,89369,18931
793,758,2253295432,1459831861,70309,3448543,271961,426749216,52,4,4,0,103098,10183
796,758,2693195647,2045727005,61111,4905682,2010210,1204930304,48,4,4,3,97452,17196
824,758,2310874295,1787043623,68734,4277497,480011,900642688,54,2,2,0,103098,13080
825,758,2286702050,1892921660,65785,5145434,172250,672039008,52,1,1,0,100367,14748
826,758,2592156317,2021397454,67047,6479790,489359,457655424,50,3,3,0,99387,16663
793,759,2169622729,1156427741,58207,2350222,94042,897806408,49,1,1,0,96751,8749
796,759,2659698785,1931692420,56322,7188517,2403175,637407344,44,5,5,4,93326,15950
824,759,2209831692,1441852004,60329,2931384,1251158,1176172944,46,4,4,1,96751,11343
825,759,2339846719,1609155306,56344,4490876,1542862,813822080,46,3,3,1,95150,13322
826,759,2702291987,1794605690,57164,5318043,1996507,507183584,46,3,3,1,94170,15111
824,760,2244463050,1597508998,71006,3084535,180372,539789176,54,2,2,0,104414,9282
824,761,2257425119,1796412604,82192,2641850,72921,653301016,62,1,1,0,109306,8325
793,762,2283724800,1112224442,85237,1186801,659925,1081042088,63,2,2,2,111524,4262
824,762,2385935830,1618243083,87347,2417045,2954266,706477504,62,2,1,1,109825,7474
796,790,2849442783,1922004699,95189,6344160,2027076,437073624,48,4,4,3,98768,14095
825,796,2316288518,240519864,99223,367304,159377,848829424,69,4,4,0,132953,1324
826,797,2674183355,1556853037,91650,2336902,16588221,409334512,62,5,7,6,126075,7426
342,252,2298857341,202904041,10785,594675,132362,507145128,7,3,3,0,24843,3096
372,282,2349210888,187174632,19315,569933,370996,604922376,20,3,4,1,64320,2794
638,282,2146081047,189263796,11940,525497,550692,702698360,12,6,8,2,57499,6413
668,282,2255378649,220420592,15037,723130,791871,800483056,12,6,8,2,57499,6561
697,282,2233440807,209735146,14898,795497,873086,898256912,12,6,8,2,57092,7536
698,282,2227011747,194651344,15721,729511,812690,996030688,12,6,8,2,57092,6995
727,282,2232795816,246993390,15424,934508,1053822,1093805696,12,5,7,2,56195,6801
759,282,2246734288,99709119,9554,410215,816681,1152478344,4,5,12,8,48223,4549
795,282,2445743917,90947236,8905,499914,867137,1191587840,3,3,5,3,30614,5182
314,283,2167136742,286736031,40223,438570,538674,1328495584,31,9,9,9,66737,1799
401,312,2251935560,311320809,37402,1153121,709320,447207968,21,7,8,1,70381,3725
490,312,2211745248,274082775,22239,935939,660336,564547272,20,6,8,2,66138,4969
792,312,2193725508,240428855,12697,1396693,1546054,662324464,10,5,9,6,52189,9157
437,378,2229116920,373672014,25124,596047,151914,818774176,15,13,13,0,69705,2882
646,378,2504290526,384008827,18330,1758985,13481732,994767296,14,8,1,8,68055,10134
823,401,2179903783,239421464,13632,1264705,2515021,1112104576,12,3,5,3,72353,8495
586,408,2511169315,113694536,11369,659742,195495,1229434960,6,1,1,0,49848,2570
466,436,2498247931,33154411,5547,124993,170389,1248989696,1,1,0,1,26816,828
586,438,2504463023,136922523,12280,849526,157866,384605128,7,1,1,0,51389,2986
586,497,2363736736,452308382,43993,1030668,2676587,717594000,40,2,3,2,59275,4644
646,498,2561614092,251567952,19982,832320,90901,835125176,22,1,1,0,62567,4554
707,526,2672544566,1019740553,20466,2808495,9901004,1285639632,3,18,26,32,57822,21037
795,527,2603332305,1064951781,22737,3064828,21253501,740338016,11,14,18,14,57015,20098
587,556,2292864978,3177396384,15860,4773068,4241901,964730776,12,3,6,3,57030,17803
646,556,2716710802,1917694788,105042,3738967,71877870,694906720,66,8,1,8,176543,15530
647,556,2319894460,1941331372,16829,4621995,5979600,501924976,11,7,6,7,54217,17611
796,556,2755943122,1036275636,26324,2544409,23649314,946644928,17,12,15,9,93407,18556
587,586,2375958360,2868831397,15601,4390620,4000727,1163039736,11,4,7,3,54635,18364
646,586,2701246046,1304838146,122039,2545067,68556533,699612320,74,7,0,7,206214,12803
677,587,2311764788,178190523,12756,619967,3041231,796440008,8,7,6,7,77820,4016
706,587,2423779090,925604246,28490,1876344,21201530,1164406336,21,11,14,13,67986,11360
766,617,2490027750,254742570,15374,862518,4869563,1280597048,6,10,13,9,63471,6559
796,617,2703006133,348427328,16261,1126289,5240526,442886592,6,10,18,9,63053,7657
826,617,2638651778,314000373,13622,1192795,5652957,597817576,6,8,16,9,49287,8888
680,650,2524050513,20602250054,110538,10947643,83609132,1259396232,59,14,24,15,161894,36351
823,759,2640850646,343817696,19485,1612252,8176297,911113992,19,3,5,2,85820,5845
796,760,2749961754,2186941514,61110,4038427,1717359,1135107288,48,4,4,3,98768,13671
796,761,2722439824,2141841128,74406,4379532,1977368,955657624,53,5,5,4,103407,13212
796,762,2718424872,1988862140,74696,3873575,4830327,1165820032,53,6,5,5,103926,12522
825,762,2312150477,1734019841,78158,2782411,2983069,1288010824,59,2,1,1,107094,9763
826,762,2787235846,1936467190,76803,4090754,4783806,935889088,59,1,0,1,105861,11746
824,789,2339183630,1767454057,70713,3316609,151149,1013410688,54,2,2,0,103449,11144
312,252,2209401730,145117439,10004,441595,94912,1081493432,8,3,3,0,25531,2037
313,282,2072893002,186853553,11928,750284,1719107,1172250536,3,5,8,5,25720,3979
402,282,2211669311,211805473,20640,559464,515998,1263011432,17,6,7,2,64041,3445
313,284,2215369456,82935138,12924,546261,2007372,1308395792,10,4,0,4,39786,3291
460,312,2373385570,263434638,24404,895568,738149,882610528,20,7,8,1,67007,4708
580,312,2225827170,249900206,19857,1022808,589697,996062016,20,3,4,1,59501,5802
757,312,2195717657,324906703,19345,1361865,942769,1154883544,17,5,6,1,58776,8784
760,312,2189408254,292791307,14598,1401963,1335601,1268335264,12,5,9,4,51638,9320
761,312,2243306762,313894560,16668,1593170,1428489,815808328,12,5,9,4,51638,9463
823,372,2194436288,210164715,18699,1904890,3724850,920932568,11,3,6,3,65822,8390
823,402,2219218130,228748630,13904,1185171,2369899,1026056632,11,3,5,3,69297,8138
823,431,2260826156,233749015,14664,1375358,2642778,1154555248,13,3,5,2,72295,8696
676,438,2442265137,464733280,22576,1744816,13967078,1353144648,18,7,1,7,67319,9860
823,460,2402595223,279679347,16003,1528300,2780144,899538744,14,3,4,1,72857,8908
823,461,2352518073,257379467,14372,1379468,2684131,1028047112,13,3,5,2,72295,8616
526,467,2300688670,74848749,3693,44284,53606,1063087680,1,1,1,1,77646,278
823,490,2191411599,299797283,16183,1576328,2990969,1203255760,15,3,4,1,73905,9060
707,496,2648949703,876238304,20100,3194862,11163640,1001407432,3,19,13,21,58396,20469
823,520,2270292781,312392967,16732,1602623,3134133,1144479336,16,3,4,1,75074,9136
767,527,2286127071,157917530,10178,758696,2922347,1227930888,2,8,19,16,50390,6810
797,527,2256038497,61063860,5219,456375,1097084,1263698280,1,3,2,5,36271,3938
707,528,2624869228,375517265,20611,1357603,7350684,807146752,5,17,16,19,51803,9888
617,586,2367197804,2992581794,19965,4632842,3958834,867718872,12,3,6,3,54223,18993
617,616,2284180601,2942501395,14386,4997833,4621576,1420101568,11,5,7,4,55090,19748
796,616,2847701136,2143185902,45498,4641456,55156442,996146960,24,13,16,13,106202,23301
706,647,2483480255,1255977517,37534,1954449,22493469,1471373312,28,10,6,10,61852,10553
826,647,2693130093,1205242732,17793,2159625,14447969,1316208880,7,13,16,14,63091,16371
681,649,2394981983,27735438388,101286,12113344,52502329,605525816,58,16,25,14,153358,36835
823,727,2189086871,311907461,19701,1456640,3108334,491924256,17,3,4,1,80513,6391
793,757,2263472363,1375585712,58799,3442133,459422,783442208,47,4,4,0,101703,11079
796,757,2750848824,1861553588,62615,5842135,2293921,751717832,42,5,5,2,96057,17198
824,757,2341109174,1725616167,60153,4633601,620260,645003616,46,5,5,0,101703,13722
825,757,2282685286,1709820501,55531,5505897,390295,490988704,44,4,4,0,98972,15011
826,757,2669514787,1884064097,53939,5470491,450422,730227648,44,4,4,0,97992,16760
823,758,2265035522,419051249,24043,1664279,8848923,476575752,23,3,5,2,89246,6840
796,789,2697074795,2096317727,61795,4841578,1914356,813387520,48,4,4,3,97803,15403
823,790,2144814142,344550746,22180,1176062,6396793,902268272,24,2,4,2,90107,5289
342,251,2277304481,158207466,11646,588949,293629,464700232,8,1,1,0,22601,2565
313,252,2078236798,111932424,8013,568892,234651,515188448,3,1,1,0,20524,3335
