R1,R2,QT,CT,GT,STDT,SEGT,MEM,STD,NSTD,STDSEG,NOTSTDSEG,PTQTDALL,PTQTDEPR
527,438,2456854192,1558748543,77941,2868610,56348795,801059680,29,36,1,36,110222,12030
586,467,2609723749,3014806381,37597,4363297,43076305,611384048,22,18,4,18,89669,19348
616,467,2700852570,2951726781,33264,4748291,44672572,1183322384,20,17,3,17,85942,20417
646,526,2839578618,2269172018,138002,3008013,104494767,1386103904,61,48,2,48,251355,16634
677,528,2794722371,567288119,48816,2010120,13680841,717135832,16,19,17,17,72505,9094
737,556,2752965319,1285251974,41217,2466592,40035084,1290473720,18,25,17,24,150827,18102
737,557,2706079877,1232579705,43537,2768963,40761163,996177312,18,25,17,24,150827,18102
795,557,2503140426,1227170859,26289,3761638,30248783,652972272,12,17,21,17,76091,22881
737,586,2668738473,1508750554,51308,2363904,36360944,1306782384,25,25,16,27,170408,14964
766,586,2772778934,1537018872,49902,2899292,40664780,1052225520,24,25,19,27,156905,17171
795,587,2521382268,329967414,14586,1671590,4300382,1192658544,2,9,17,9,39217,9316
766,616,2593364243,2323987264,56876,3902783,67864323,1360639376,25,28,21,31,162704,23213
767,616,2373494180,250838457,11613,951104,3777001,625392240,2,11,19,17,63523,7949
795,617,2671531958,2445456881,34342,4655278,40306058,877974312,14,22,26,22,90882,27332
795,646,2501257780,1991385785,42097,3782974,27805306,910634504,14,28,34,28,98453,22052
796,647,2727820059,1259708118,52231,2899401,18355906,659535240,9,13,14,14,76857,14636
707,648,2648091446,1199698334,99402,1869497,38705590,548494944,55,21,4,21,164989,9126
679,651,2329412266,3176260044,94695,3855781,43659946,1013018552,63,9,11,11,159112,14114
737,676,2821955637,4650214762,219787,4230792,106553762,876845192,46,81,35,85,290984,19733
766,677,2759592138,5267332592,194595,5278744,167895510,1482137664,44,75,32,79,267701,25573
796,677,2919923710,6120231854,180924,5163326,185037897,508244224,43,71,31,80,250901,30340
681,678,2445529738,13694974275,88948,11379733,54866474,694831776,51,15,24,14,154165,38382
795,727,2672006604,1127227978,36120,3945494,2076544,1334623136,22,8,8,0,57711,14535
795,758,2748910458,1252143974,33150,4669955,2401144,921590600,30,3,3,3,58774,13265
795,759,2541835209,1059882062,27909,3125788,1323099,1365127016,30,1,1,1,54910,12595
795,760,2521556421,1228345047,36892,2621548,1265912,959895040,35,2,2,1,64566,10685
795,761,2561067435,1268385434,37149,3094405,1499433,569840416,35,2,2,1,64566,10685
795,762,2567910550,1163548345,37627,2687368,1256350,1066318952,35,2,2,1,64566,10685
795,790,2506985520,1133833114,32840,3424215,151281,618542016,32,1,1,0,59580,11604
283,251,2166608682,154338386,6190,624179,256281,689468872,3,1,1,0,21360,3990
646,527,5040209840,3060737206,5704993,20801393,236256332,150125848,57,40,5,36,172048,14396
766,707,2889267583,2181719113,3777399,8264965,299292198,656436928,69,26,0,26,215219,19393
707,527,2621913592,1475657684,820311,3716690,172748792,1018217312,20,25,12,26,116820,19250
796,707,3138234324,3163005245,3509910,5927949,328912020,365968216,59,33,7,33,200689,24488
556,527,2776781606,253598431,141070,66805,265369,489241136,1,2,1,3,193846,324
586,527,2765261747,879217019,4648384,1646101,41022788,870802472,70,40,2,40,190267,6522
646,557,2705986780,1769940401,3649138,2662431,44362734,636312808,57,43,8,36,162758,11096
616,527,2651107595,1882491446,4310755,3286470,80804330,524582872,66,40,2,40,177323,12271
707,646,2776463127,1946114942,592171,2809580,54993894,409579080,30,37,19,39,168885,12406
676,527,2619607855,2167018572,543242,4240848,90491219,419025400,44,37,5,36,166663,17744
677,527,2310204066,151389239,33267,561828,2873286,489289360,8,8,6,9,76988,3945
766,527,2768176170,1147959169,119481,3304388,42702667,381525464,19,20,17,22,109258,19690
796,527,2837560129,1211222342,143777,3006860,39520363,898733656,18,19,21,20,102278,20838
707,616,2645806779,1752732837,228772,2800491,42921424,751472920,27,28,17,29,148644,13581
796,646,2889230990,2026574924,239024,3427437,56862044,672415128,25,38,38,39,168883,19614
796,282,2728201313,316078963,37128,1601016,4804186,176810424,6,10,16,12,69524,11429
826,282,2682002595,272062166,23727,925162,3950759,305132488,6,8,13,8,66918,11797
587,527,2279362388,284758420,103439,485502,2070328,560909096,32,5,4,5,111661,2019
706,527,2878665689,4213186675,360871,9759475,125895795,643329016,41,36,23,36,169390,26873
707,557,2650151968,1793449819,140523,3615221,52083609,628659864,22,25,14,26,121498,17805
707,586,2684099705,1921007981,159835,3355078,45615378,611485200,25,25,15,26,157643,15422
793,282,2854064542,324003421,35208,1312489,4605051,734972272,6,10,16,12,69524,11429
766,646,2931611548,1588596535,292976,3211593,55288252,525422856,26,39,29,42,182513,16704
707,680,2638752778,832291368,863535,1146953,22817302,843082448,56,24,6,24,172024,5874
826,707,2950052972,4549251315,133923,4691115,141842350,875708952,58,32,39,32,175039,31788
824,282,2673916322,290373754,14702,1330230,4381951,1000915696,6,8,13,8,66918,11797
526,496,2710395542,2990503287,34979,3449437,3032878,572177864,11,4,7,4,210630,15149
557,527,2443494328,215384107,8064,17464,22964,680750768,1,1,1,2,177999,32
707,681,2672838551,767455702,106727,1073989,22429033,970347168,56,24,6,24,172024,5874
825,282,2633421258,288076613,10656,1399542,4794055,1296074400,6,8,13,8,66918,11797
617,527,2238831750,368788818,35672,738477,2701504,577705288,32,5,5,6,101138,3628
826,527,2689314181,1212278553,32789,2979689,36942217,1150798144,18,17,21,18,83317,22352
707,587,2587081832,570313432,25455,1864719,11006517,510232592,8,19,18,21,101775,11100
677,616,2375807497,149938435,16643,309262,1628172,582042496,8,11,7,12,103149,1995
707,676,2740370342,698670643,66692,883635,8006608,815454104,44,5,1,5,187865,4192
796,312,2695325449,440981846,18536,1784710,7769463,977074784,10,10,14,11,75601,12780
826,312,2695900056,377452094,17011,2016930,6195643,1138643352,10,8,11,7,72995,13657
796,342,2743347770,784435561,35276,3886675,26420107,495594176,26,7,4,7,92304,18758
826,342,2712556826,838951935,32223,4069873,24675567,855246256,25,6,3,4,89698,21273
647,527,2552947544,421100549,38214,1012871,6092031,1035071152,31,7,4,7,99073,5217
647,616,2380960253,168435804,8618,38971,60982,1107003024,2,4,2,4,137868,137
677,646,2302134949,162538582,14412,202883,877638,1196905848,5,5,4,6,117901,1007
736,707,2905424891,1763941074,41443,2785080,17725421,1067737288,12,10,6,12,244075,17483
793,312,2743817099,442267184,33689,2792933,6123835,1240839488,10,10,14,11,75601,12780
707,556,2603052207,1869841035,51622,3638571,58674436,533837504,22,26,15,27,147329,17663
677,586,2398202052,215008521,16148,521844,2720866,646127600,8,9,6,9,105315,3173
708,707,2476413385,211249033,14327,899154,1707605,758403136,3,2,2,2,151157,5723
520,282,2188857860,255785976,20746,796633,3802948,870683328,12,11,13,7,76433,6474
824,312,2710992669,467813760,16912,2962999,9851370,1047125104,10,8,11,7,72995,13657
793,342,3100568939,800423029,47862,6835443,41126785,488775400,26,7,4,7,92304,18758
707,647,2891641312,708185993,32581,1839846,13204004,863247128,10,26,11,27,121442,11606
282,251,2522857987,205354238,20975,423074,2977185,940216736,12,11,13,11,32781,1964
343,282,2652392503,1554997833,139657,2812133,102170179,807895320,57,35,2,33,191265,11306
825,312,2795503523,379086004,15943,2044230,6284384,970901040,10,8,11,7,72995,13657
824,342,2853057150,879120945,35786,7215886,32550167,571517248,25,6,3,4,89698,21273
825,342,2705061231,870047897,31902,4401375,35748800,930488880,25,6,3,4,89698,21273
586,557,2783473190,451856061,138082,475698,21074,458056216,74,2,2,0,186162,1442
616,557,2828046871,1407317115,182524,1839941,30693397,1009184872,69,39,2,37,166133,7413
677,557,2377482128,172656913,20548,653468,3679652,1078078360,8,8,6,8,79589,3200
766,557,2836395372,1066927033,38621,2668465,32434103,860821680,19,19,18,22,102454,17042
796,557,2884024391,1196542634,34564,3024273,32629118,701473064,18,18,21,19,95474,18243
647,586,2446279848,227025758,42981,367229,2312127,804661352,39,4,0,4,132840,1681
646,587,2752952193,531117294,50209,1214664,22146172,1048528384,39,10,0,10,112543,7043
646,616,3022265025,432426225,9206,16775,16247,569763744,1,1,0,1,288867,6
646,617,2709171473,421786935,16403,818156,1459462,755637280,2,7,6,7,115227,5419
707,617,2687508317,603219416,27597,1569809,15597374,1003488560,10,19,18,21,91154,11149
707,679,2672103391,770488227,102806,1082447,22466918,679978320,56,24,6,24,172024,5874
401,282,2265102806,223176087,20186,577357,3317742,991153000,15,11,13,5,81110,5117
792,282,2676877298,296534406,21813,2376060,5599757,502563672,6,10,16,12,69524,11429
793,401,2823482209,920912504,41059,3546455,2661127,826501872,35,4,6,5,85980,17265
466,438,2446307678,691120264,33183,1334187,2314547,541890808,28,3,2,2,73087,4174
467,438,2269673282,647315610,31700,1121167,2195166,821397448,28,3,2,2,71619,4174
646,438,2580777353,882927316,55141,4412828,31150319,636084016,30,8,0,8,79547,12385
737,527,2443104188,293626871,14502,1079169,9395194,765753504,3,11,4,14,64142,9062
826,557,2809638789,1177378716,33971,3358747,29486430,777367208,18,16,20,17,77598,19754
707,650,2751387695,1185065480,104423,1797145,36288298,696763352,55,21,4,21,164989,9126
707,678,2708117755,823230874,112547,1295930,23789203,570728112,56,24,6,24,172024,5874
460,282,2403005106,230701575,24871,865527,4581430,698043536,16,10,12,5,78078,6039
761,282,2271789842,279836705,26717,1053881,2920560,805754144,6,9,15,9,62502,9578
520,312,2325193550,334357469,28152,1007390,1438046,564968416,18,11,12,7,83830,5970
796,401,3058664654,877980247,59021,4709725,2815659,896690656,35,4,6,5,85980,17265
824,401,2844418325,1337652180,38711,5089895,2357516,492477400,33,4,6,3,83374,20770
825,401,2713173717,1374168224,38717,5622573,2424391,584225864,33,4,6,3,83374,20770
826,401,2619799735,1333264363,37666,5571734,2377385,644823344,33,4,6,3,83374,20770
437,408,2272523604,220743092,27380,323101,40725,741853512,26,2,2,0,69705,1149
646,408,2592637047,845512325,33631,2743380,22773900,532340072,25,7,0,7,71506,11781
793,431,2842533036,940260320,43193,3664574,2690060,865864856,37,4,6,4,85922,17224
496,438,2439700427,491035365,22676,1407001,5759341,628521920,19,5,3,4,67997,5752
526,438,2716477895,1044892640,53513,2587695,33442073,591783848,23,26,16,27,96367,10363
793,460,3008046246,968544645,46042,4034360,2962302,943229816,39,4,6,4,87504,17265
793,461,2855689733,929069654,44444,3842584,2748373,791003264,37,4,6,4,85922,17007
793,490,2744072576,1155433910,91337,4463972,2908758,692768848,41,4,6,4,89406,17195
677,556,2356087939,143438759,11179,299437,1639659,766006248,8,8,6,8,100809,3117
676,557,2764395136,2105940788,119680,3376384,70222130,714309560,47,37,5,37,158030,15440
707,593,2646900373,4659606887,120596,6241829,75632803,1034465248,39,20,25,26,143404,28480
826,646,2706314208,2180549412,63750,4119757,52259176,702728840,24,34,38,35,139147,22326
707,651,2714709778,1345530469,98456,1635861,43156879,1144594408,55,21,4,21,164989,9126
795,707,2887578196,3530408537,134909,4498655,143630395,231174792,59,33,7,33,200689,24488
342,282,2653723485,1566573876,136114,2840667,96040769,849706480,57,35,2,33,191265,11306
431,282,2185170921,226760487,23352,771747,4582668,977042464,15,11,13,5,78078,5438
461,282,2209719245,233495814,23115,862031,4601077,221288256,16,10,12,5,78078,6039
490,282,2256469904,252443986,21975,840318,4194937,330446176,14,10,12,6,77012,6198
580,282,2219238550,228735589,18223,851394,3707103,439593672,12,9,11,5,68415,6808
757,282,2266208803,287216360,18179,1056818,3980480,566934896,12,8,10,5,71087,9520
760,282,2229492176,277605312,17552,1077969,3967361,694282888,12,8,10,5,71087,9520
762,282,2703333324,240705523,13429,1216357,4286768,803438280,6,10,16,10,69524,11136
823,312,2709902641,436211044,15144,2028965,7625130,985350896,10,8,11,7,72995,13657
823,342,2795064023,847622842,29217,4135461,24526460,410381424,25,6,3,4,89698,21273
793,372,2808576469,1170565177,50825,4839768,95688451,858943800,33,16,5,17,129118,30249
796,372,2813778226,1271368822,52863,5652797,99221857,363647032,33,16,5,17,129118,30249
824,372,2724982253,1412249360,46564,5489298,94153279,968251448,31,15,6,14,121749,33226
825,372,2714575102,1415570914,48267,6327733,96366233,594125744,31,15,6,14,121749,33226
826,372,2693331560,1525743318,47708,7323431,102362138,242386152,31,15,6,14,121749,33226
793,402,2807641076,1333392533,91310,4741636,79797712,672395512,34,14,6,15,124474,28351
796,402,2766391171,1258540463,50731,4989749,79288271,1102387072,34,14,6,15,124474,28351
824,402,2644954798,1562068326,46606,5561720,73182907,695268304,32,13,7,12,117105,31054
825,402,2666553578,1600435104,47639,6418267,77452604,387810576,32,13,7,12,117105,31054
826,402,2789204148,1625221007,46883,5512134,72783568,984384576,32,13,7,12,117105,31054
466,408,2397821789,643644860,22976,1171010,2499008,323434944,23,2,1,2,67390,4298
467,408,2322787584,632997270,22438,1141482,2475061,566987496,23,2,1,2,65922,4298
496,408,2408377718,431156670,16493,1088598,3727630,758344464,16,3,2,3,60665,4935
526,408,2567562371,832543596,40579,2313320,24778472,242599808,22,17,5,16,80148,9524
796,431,2817544471,1034838260,42406,3639334,2831214,594254224,37,4,6,4,85922,17224
824,431,2725385404,1556436622,40919,5250049,2458695,309910000,35,4,6,2,83316,21099
825,431,2628803686,1513579637,40671,4786946,2075215,842116672,35,4,6,2,83316,21099
826,431,2652592180,1492096633,38733,4898970,2192487,566994344,35,4,6,2,83316,21099
796,460,2671515164,1155656118,69016,7107712,3725470,158157160,39,4,6,4,87504,17265
824,460,2767389584,1635617808,44452,4909742,2080309,741731424,37,4,5,1,84898,21422
825,460,2640917267,1588320824,41379,5293101,2423944,565117080,37,4,5,1,84898,21422
826,460,2720793915,1682524225,42492,5254968,2231695,430937952,37,4,5,1,84898,21422
796,461,2732499650,1006974128,42841,3543991,2770252,764886520,37,4,6,4,85922,17007
824,461,2690126512,1527475199,40051,4537266,2080518,594742744,35,4,6,2,83316,20893
825,461,2745023252,1568080584,38424,4967894,2404215,481653864,35,4,6,2,83316,20893
826,461,2574967962,1533840266,41445,5406374,2349718,374334960,35,4,6,2,83316,20893
796,490,2693353916,1176056763,50608,5187165,3684803,140371408,41,4,6,4,89406,17195
824,490,2723924996,1793775641,47902,6107065,2531550,163370168,39,4,5,1,86800,21603
825,490,2728741646,1787136339,47324,5999658,2439894,194518232,39,4,5,1,86800,21603
826,490,2607990376,1819227919,47798,6508330,2428325,294200736,39,4,5,1,86800,21603
527,496,2424913336,2855916473,37207,3719361,4218066,784112952,11,9,7,9,132913,15571
793,520,2723284850,1188819987,50901,4594336,3287038,499239616,43,4,6,4,90575,17032
796,520,2688537543,1241614050,53464,4570303,3484966,262746928,43,4,6,4,90575,17032
824,520,2644738678,1924314034,48909,5925840,2474870,319446904,41,4,5,1,87969,21657
825,520,2832624395,1929689010,49236,7185958,2453910,368994568,41,4,5,1,87969,21657
826,520,2698755080,1933595328,49489,6728826,2728771,447645864,41,4,5,1,87969,21657
646,528,2672938434,435708307,35330,924726,618404,623020096,30,5,5,1,66831,4973
706,557,2864499141,4981507412,120126,5185645,103244479,572409728,42,37,26,36,161987,24134
793,580,2791062615,1236527357,54318,4198211,3225462,329709848,45,3,5,4,92373,15268
766,587,2893412074,314848114,15119,941224,5903416,476420616,5,12,15,11,79212,7682
796,587,2912032157,348398032,14843,962404,4836371,609800304,5,11,19,10,70150,8148
707,592,2700845490,5153188134,74275,6216542,89440498,890948432,40,22,23,27,150273,27923
707,621,2712738777,4997360729,97048,7159609,96370199,887645064,44,21,24,24,152365,25008
707,622,2782220881,5047683071,81948,5901222,88202946,747690608,44,21,24,24,152365,25008
707,649,2674256990,1292055676,99164,1648723,34940012,1182273256,55,21,4,21,164989,9126
793,727,2736415083,903504058,55960,2659728,2470764,855635504,47,3,4,3,96669,9802
796,727,2829482948,913243183,56694,2649540,2597898,1155944296,47,3,4,3,96669,9802
824,727,2789111362,1738916433,53937,4700918,531999,847544592,46,2,2,0,93931,15052
825,727,2719331824,1798651884,53333,4391437,1227415,1448143752,46,2,2,0,93931,15052
826,727,2697916838,1694429184,53553,4336958,973315,1111789320,46,2,2,0,93931,15052
793,790,2778839228,491025811,74205,959902,815085,1374276120,57,2,3,2,106364,3442
824,790,2799411435,1610573030,68788,2682492,89031,1023189560,54,2,2,0,104414,9691
342,281,2466437556,173338177,12749,443330,233082,1079466344,11,4,4,2,32139,2230
550,282,2200058173,254976743,19418,790884,3837893,1323195992,12,10,12,6,72196,6675
579,282,2276575840,271088256,18370,848360,3718899,1435659144,12,9,11,5,68415,6808
609,282,2356167836,258111743,18707,863519,3765550,606854784,12,9,11,5,67535,7370
639,282,2273022998,269769341,17811,926740,3802322,715075952,12,9,11,5,67535,7938
756,282,2220467753,339139264,16972,1103674,3997398,841328856,12,8,10,5,71087,9520
758,282,2286496931,337971315,17554,1085523,3964577,967572832,12,8,10,5,71087,9520
789,282,2218618534,285712015,14574,865713,2488032,1093822648,3,15,22,24,66502,10064
790,282,2204959073,285977950,15623,868973,2590124,1220078552,3,15,22,24,66502,10064
556,497,2542212268,365575042,47436,690216,2462176,583020352,42,2,2,1,66598,2918
646,497,2568344422,740618679,36540,1624702,2713360,878054312,35,2,3,2,55782,7905
736,527,2683424476,1303947210,39939,3165457,39693706,538710040,19,21,16,24,118108,17779
793,550,2744829347,1213928181,53569,3950324,2771152,939596224,45,3,5,4,91774,16336
796,550,2856232014,1243518628,53720,3854198,2756848,1357196744,45,3,5,4,91774,16336
824,550,2782441280,1908954969,50760,5043297,2112039,1172228104,42,4,5,1,89168,21118
825,550,2692442126,1986064162,49530,5396239,2197801,1044552064,42,4,5,1,89168,21118
826,550,2724112139,2114816914,55660,5211290,2193274,955343160,42,4,5,1,89168,21118
793,579,2753548022,1209601482,54663,4310708,2936361,597021992,45,3,5,4,92373,15268
796,579,2755998524,1186617860,54272,3819135,2762678,985741952,45,3,5,4,92373,15268
824,579,2710172541,2046125138,50067,5215295,2125515,924546288,42,4,5,1,89767,20090
825,579,2803486939,1893945246,51152,5220227,2182924,884853368,42,4,5,1,89767,20090
826,579,2702507367,1900481781,50803,5271039,2157822,885342992,42,4,5,1,89767,20090
796,580,2825807948,1197481613,54284,4093466,3045702,621600400,45,3,5,4,92373,15268
824,580,2679623207,2039691676,52782,5905385,2560021,666938600,42,4,5,1,89767,20090
825,580,2746923727,1927390398,49704,5510944,2362354,717277896,42,4,5,1,89767,20090
826,580,2714744349,1923463883,49832,5675917,2273710,796665336,42,4,5,1,89767,20090
826,587,2669511538,329832717,11846,1120842,4384031,954327776,4,10,18,10,53978,9325
793,609,2744287341,1108676120,52437,3955105,2960713,751684624,45,3,5,4,92943,14199
796,609,2763096216,1133990066,55779,4319465,3075201,583900048,45,3,5,4,92943,14199
824,609,2754834826,1890476890,50119,5576566,2225397,712671208,42,4,5,1,90337,19064
825,609,2749273981,1873835667,50881,5247903,2150005,847373992,42,4,5,1,90337,19064
826,609,2750201184,1793930606,51313,5319649,2127303,538678664,42,4,5,1,90337,19064
677,617,2353395162,166803032,12242,589269,2611989,630781456,8,7,6,7,74666,3781
793,638,2743973547,993874299,54161,3257545,2764929,978761640,45,3,5,4,92943,13226
796,638,2747785417,1004625077,53055,3600149,2685521,819483360,45,3,5,4,92943,13226
824,638,2703143478,1726092694,49482,5075055,2188769,898786872,42,4,5,1,90337,18131
825,638,2800406255,1748771902,48745,4790729,2249391,969614624,42,4,5,1,90337,18131
826,638,2718839061,1731992564,49219,4832351,2080132,943575296,42,4,5,1,90337,18131
793,639,2909577425,1027172499,52553,3872550,2949551,645400776,45,3,5,4,92943,13226
796,639,2868069610,997844399,53322,3382016,2618589,1004233736,45,3,5,4,92943,13226
824,639,2818663369,1731404413,48853,4783876,2208126,1008771608,42,4,5,1,90337,18131
825,639,2829532091,1713816901,50298,4904039,1996637,1049184432,42,4,5,1,90337,18131
826,639,2674066422,1657966873,50954,4671936,1971562,1096117944,42,4,5,1,90337,18131
793,668,2730646452,951531047,52676,3115550,2566195,965441376,45,3,5,4,94821,12291
796,668,2738769897,959237615,53649,3442560,2698925,769140376,45,3,5,4,94821,12291
824,668,2761646694,1677160777,49756,5155959,2195678,873014144,42,4,5,1,92215,17234
825,668,2770445844,1721902676,50471,4903448,1962544,984096000,42,4,5,1,92215,17234
826,668,2685183531,1685021846,50426,5238483,3113775,660412336,42,4,5,1,92215,17234
793,697,2743555451,998450658,74275,3510308,13835800,598195576,47,3,3,4,97586,11927
796,697,2781906980,954886025,58124,2994130,12722666,931960720,47,3,3,4,97586,11927
824,697,2735982304,1683582914,55626,4969635,19312585,990943760,44,4,3,1,94980,17388
825,697,2667078034,1656329556,56274,4862231,18967062,1077535624,44,4,3,1,94980,17388
826,697,2809589145,1717314144,54614,5347254,20028329,699776800,44,4,3,1,94980,17388
793,698,2829512305,964168522,56857,2993745,12571767,1023272112,47,3,3,4,97586,11927
796,698,2887939323,1038724126,59638,3261717,12812493,864767680,47,3,3,4,97586,11927
824,698,2764837243,1694943854,55803,4969433,19558269,989243968,44,4,3,1,94980,17388
825,698,2675782829,1682971842,55633,4919550,19251924,1021068216,44,4,3,1,94980,17388
826,698,2670064403,1677710635,56299,4994781,18969416,1066792272,44,4,3,1,94980,17388
793,758,2830962236,324350231,84085,347819,470187,1166518712,64,2,3,2,112827,1121
796,758,2770923751,324023636,85988,331696,502101,704220712,64,2,3,2,112827,1121
824,758,2675450142,1812855345,84922,2802907,315032,812978640,62,1,1,0,109306,8278
825,758,2678277784,1784175281,84897,2712984,162381,930827984,62,1,1,0,109306,8278
826,758,2710563430,1773083826,83536,2510648,354337,1049877552,62,1,1,0,109306,8278
793,759,2807748271,335938113,85670,312644,568107,676637936,64,2,3,2,112827,1121
796,759,2767530028,323887757,87420,319678,485406,770810392,64,2,3,2,112827,1121
824,759,2689590080,1785798764,86097,2628214,391930,929703424,62,1,1,0,109306,8278
825,759,2680843275,1780656447,83951,2582269,443724,689501624,62,1,1,0,109306,8278
826,759,2706739726,1817171332,85847,2708511,136351,877785976,62,1,1,0,109306,8278
793,760,2840240257,345722669,88410,314346,507810,979166608,64,2,3,2,112827,1121
824,760,2741411000,1831121699,82880,2475013,286300,1138768632,62,1,1,0,109306,8278
793,761,2869441227,337870484,85790,322617,471226,704072624,64,2,3,2,112827,1121
824,761,2696030172,1814693853,84762,2881362,145339,821999688,62,1,1,0,109306,8278
824,762,3026867308,8751916404,634763,5941922,216663149,415941312,82,138,70,139,373036,20531
796,790,2800610962,542672217,74973,924874,1112371,570229808,57,2,3,2,106364,3442
825,790,2717763133,1575167749,71313,2694852,91245,586494288,54,2,2,0,104414,9691
826,790,2726499162,1598306031,71375,2756030,621086,480212080,54,2,2,0,104414,9691
826,797,2738377798,1428834917,93698,1879054,13887644,542431192,62,5,7,6,126097,7426
342,252,2418102504,349106117,15494,1020785,7369948,721894288,7,11,3,8,54274,5942
372,282,2552062508,705432171,52001,1968996,25040316,188431664,18,32,26,29,134783,9321
638,282,2247394047,256107559,18149,906222,3793681,302635584,12,9,11,5,67535,7938
668,282,2242871012,267813727,17690,948407,3898265,433150656,12,9,11,5,67009,8437
697,282,2194020109,282428313,18649,969248,3975918,547366672,12,9,11,5,66602,8942
698,282,2293983328,326785416,26460,1605569,4182937,677881080,12,9,11,5,66602,8942
727,282,2229086097,264979540,17989,1011839,3895073,792081832,12,8,10,5,65705,8855
759,282,2269979496,322562583,16885,1050654,3954070,922615872,12,8,10,5,71087,9520
795,282,2714136236,307729980,15631,1434066,4870117,226618272,6,10,16,12,69524,11429
401,312,2219585138,317889527,29559,778033,1121347,478269720,21,11,12,5,88652,4050
490,312,2316860098,341460394,27242,983295,1294608,619827304,20,10,12,6,84409,5535
792,312,2744766044,418129904,17659,1808246,6038132,777101192,10,10,14,11,75601,12780
437,378,2370498488,385156322,25266,584249,150892,918662856,15,13,13,0,69705,2882
646,378,2584787857,915489768,29856,2711989,23923752,548108328,24,8,1,8,70840,14078
823,401,2764617250,1447286501,38961,5426883,2468125,312010816,33,4,6,3,83374,20770
556,408,2595358464,581356626,28509,1658666,16753129,575502512,25,7,0,7,72751,8116
586,408,2631426958,686335369,30879,1930364,18070918,882918680,25,8,1,8,74253,9740
556,438,2523241596,659419644,36173,1587621,17299171,534099824,28,10,7,13,83179,7921
586,438,2585340004,832004144,39449,2333998,23819372,178192856,28,11,8,14,84681,9814
646,468,2728458569,612696867,28745,1434231,1674031,437398408,27,4,8,4,63631,7046
586,497,2584193370,517580810,43724,1010091,2668156,628408096,40,2,3,2,64671,4644
646,498,2569527892,431350093,31363,990968,1007101,805759472,29,5,5,4,65633,5500
707,526,2727517862,1556451616,44743,2949906,54815921,754665192,20,26,13,27,141050,19522
795,527,2783987657,1292644412,34869,3103165,39936810,607273912,18,19,21,20,102278,20838
646,556,2770982098,1930051296,195227,64289640,68645851,195989928,66,48,2,48,266808,11164
647,556,2395505886,298599659,36921,620683,4565540,325083824,35,4,0,4,122957,3378
796,556,2864495086,1612044113,45938,3775636,50332676,226920392,20,25,26,26,153735,21347
646,586,2755496506,1255743941,227086,1420888,31967092,792027168,74,50,0,50,281187,6130
677,587,2337382718,175224873,12270,603444,3051109,886227744,8,7,6,7,77820,4016
706,587,2855727854,1152134166,40506,2362091,28993918,519425032,21,19,19,22,123389,12917
766,617,2731380168,269559431,14602,910708,5017283,670828864,6,11,14,10,72115,7169
796,617,2733330972,315573346,13966,956692,5131803,791965776,6,10,18,9,63053,7657
826,617,2680771739,319976216,14523,1165848,19745589,203335536,6,8,16,9,49287,8888
823,759,2739113946,1820464981,85338,2708841,102139,414837872,62,1,1,0,109306,8278
796,760,2776709662,325243759,136074,305354,429318,513482264,64,2,3,2,112827,1121
825,760,2722705363,1817860571,83985,2673093,326107,446706640,62,1,1,0,109306,8278
826,760,2710337108,1846443423,84327,2708364,227442,401508224,62,1,1,0,109306,8278
796,761,2891533602,316560918,87876,311308,559655,493556440,64,2,3,2,112827,1121
825,761,2808917753,1904582191,89350,2599592,123011,467120096,62,1,1,0,109306,8278
826,761,2755304567,1801221481,85110,2633558,178233,470593920,62,1,1,0,109306,8278
825,762,3158831933,7139611739,623979,6015108,215962250,801086448,82,138,70,139,373036,20531
826,762,3236036152,7223020612,629146,5902881,224330282,496284712,82,138,70,139,373036,20531
824,789,2751664177,1611782756,69887,2497713,253579,1092838136,54,2,2,0,104414,9691
312,252,2391012165,281444614,31348,643221,5353491,1204687528,12,25,0,25,75037,3289
402,282,2496609957,460767434,34424,1121575,14563164,622721200,17,20,22,17,108625,7751
460,312,2208911073,336852082,29601,964578,1195155,1032841864,21,11,12,5,85475,5187
580,312,2207660390,310000115,22833,1110163,1110743,1163345488,20,7,8,5,75812,6631
756,312,2240760803,448224693,22857,1527038,1508306,1331121160,17,9,10,5,78276,10273
757,312,2343596490,452928924,23392,1485676,1430868,557184840,17,9,10,5,78276,10273
760,312,2241521400,449728293,23484,1528555,1510012,743714640,17,9,10,5,78276,10273
761,312,2189970582,335736463,16979,1600436,1773161,874292272,12,8,12,7,68554,10989
823,372,2710601010,1535886739,49250,7123928,101871409,578066096,31,15,6,14,121749,33226
823,402,2716019168,1482027258,47684,5559177,80235552,1175000288,32,13,7,12,117105,31054
823,431,2792374592,1498900398,39855,5516259,2202160,769259384,35,4,6,2,83316,21099
676,438,2648601082,875883115,42333,2584869,18518451,1105803816,18,15,9,15,76509,12578
823,460,2748575997,1554758716,42173,5341004,2248946,759776768,37,4,5,1,84898,21422
823,461,2623934517,1432101223,48698,4564395,2031899,1299584112,35,4,6,2,83316,20893
526,467,2855042899,3660390164,56815,4116234,54894199,926741264,33,20,6,19,105750,17592
823,490,2735556740,1951916695,46760,6487705,2631040,732326072,39,4,5,1,86800,21603
707,496,2578053666,666402671,21479,2675569,21705872,1043717416,8,17,8,17,63122,19206
823,520,2673192472,1811538434,49967,5863010,2540455,777870320,41,4,5,1,87969,21657
