R1,R2,QT,CT,GT,STDT,SEGT,MEM,STD,NSTD,STDSEG,NOTSTDSEG,PTQTDALL,PTQTDEPR
616,646,2684161803,349576384,27118,83536,145326,826356528,1,3,0,3,270979,375
617,646,2363216385,2871063892,29019,5460844,6437667,296031104,12,7,7,7,115227,20706
617,707,2351068210,1712459088,51446,3626542,66157453,1033299176,30,15,14,16,91154,20620
679,707,2480349033,722862307,97193,1355790,23888549,379565952,55,15,8,15,162795,6918
282,401,2380954903,866932540,70414,2320151,24999839,892284544,38,18,23,15,72406,11587
282,792,2392311595,1144388964,40870,5252158,53107258,455917248,23,14,39,32,58850,29471
401,793,2319797195,1578696027,43858,5239192,19587560,178754968,25,14,42,29,84737,23495
438,466,2229231572,5624912265,25960,3655669,12580963,706640912,12,14,21,21,71619,15656
438,467,2277630310,5755229831,25729,3607732,11398157,485561184,12,14,21,21,71619,15656
438,646,2262408214,4661762046,31785,4383997,19733295,649770360,12,15,12,17,79547,22567
527,737,2433605595,1418813254,22719,1802606,4545313,1240494840,10,14,21,16,64142,12575
557,826,2452143351,943910295,17234,2559304,9933405,808597072,3,14,30,24,73505,18081
650,707,2504359590,2684169154,96532,3430834,49739134,876056584,54,14,9,15,162119,12572
678,707,2526888764,444478765,104478,1274841,31386629,1154381704,57,18,1,18,172024,7510
282,460,2346104756,1032783101,66641,2612384,26021440,642077760,38,16,24,13,69374,13601
282,761,2618140022,1172116905,36844,4013507,47396962,1062334912,23,13,39,31,56051,27635
282,823,2316095091,943393352,27573,4158200,17333288,558320320,14,13,26,14,47134,22130
312,520,2320586415,1028853043,66796,2005160,16536800,961086072,32,24,32,24,81460,12624
401,796,2352560047,1572485207,38272,6061284,18869438,691505368,23,13,40,28,79270,25842
401,824,2209307606,1539184240,39183,4270104,14325975,1278038728,24,14,41,28,83374,24060
401,825,2372077233,1599119440,38598,5452233,15705208,976913096,24,13,40,28,81205,24946
401,826,2443138476,1703097928,38181,5794921,17749608,745389912,24,13,40,28,81205,26104
408,437,2354977395,5975368876,24286,3075023,8484658,1132428592,12,13,20,19,69705,12937
408,646,2255680489,5636547658,23138,4110051,16807987,614490472,12,14,12,16,71506,21244
431,793,2271968010,1428315057,40567,5068965,13864859,314908920,25,13,41,28,84679,21378
438,496,2259118623,5890325451,27405,4465224,14370504,1055068840,12,16,23,23,67997,19307
438,526,2361999884,5999097536,69923,4626987,20573932,1042000128,12,27,23,34,96367,22366
460,793,2241316923,1415842878,44708,5956741,15280495,750965088,25,13,41,28,86261,20525
461,793,2309346261,1360464638,84838,4067502,12698249,1282832616,25,13,41,28,84679,21262
490,793,2410295292,1377323574,40594,4344487,13486487,932601520,26,13,40,28,88163,20130
556,677,2587271828,1368111356,50251,2418780,34651913,600480912,25,20,14,23,86338,11535
557,676,2556341467,4933488376,107930,8594137,108587482,922034816,25,32,14,35,158030,34256
593,707,2551508117,5769591886,82614,6208099,42756674,372138248,39,24,25,14,143404,25566
646,826,2637468966,1251709964,41848,2435712,52777620,906560056,26,15,16,15,121387,17616
651,707,2511697854,3147335628,90794,4536074,55699247,423569600,54,13,14,14,154767,16882
707,795,2849952554,670232939,20019,1260085,9045814,780702512,10,13,17,15,152786,8701
282,342,2487850125,1328031261,262656,1848459,82963682,365344680,106,17,3,15,132578,9184
282,431,2475983065,857515626,62188,2072631,25628341,722922280,38,16,24,13,69374,12267
282,461,2454611569,949074575,64686,2258989,25462824,1080502760,38,16,24,13,69374,13617
282,490,2459138613,986784513,61660,2238372,24951451,542418248,37,14,22,13,68308,14203
282,580,2437052081,739388964,72977,4352436,21511403,846333832,30,13,20,12,61340,15037
282,757,2416319678,865187718,44864,3341331,33426899,286644632,28,12,17,10,60299,20486
282,760,2357415525,1067437483,35962,3928884,46966104,714703448,23,13,38,31,56051,27346
282,762,2537951524,1171893429,38985,5422110,54829125,275848136,23,14,39,32,58850,29180
312,823,2389435303,1030222286,30136,3342481,15597785,703924224,14,17,29,17,56278,23773
342,823,2418597251,1063408720,30773,3621774,17809150,1096336912,20,12,20,11,66496,22257
372,793,2355802629,1423218255,39674,4895604,9323085,763371928,25,12,39,27,76843,22470
372,796,2244427294,1515800668,34559,5810700,11339118,470783256,23,12,39,27,72739,25611
372,824,2328823427,1510448495,36889,4279966,10405751,1059737144,24,13,40,27,76843,24012
372,825,2208394359,1493707559,35009,5236363,11558925,744644384,24,12,39,27,74674,24805
372,826,2265582751,1592303475,39450,7601899,12293517,473537240,24,12,39,27,74674,25928
402,793,2312180975,1386787107,38183,4149465,8928698,1030689496,25,12,39,27,80318,21835
402,796,2333653103,1471609791,34672,5541336,10995124,696652968,23,12,39,27,76214,25011
402,824,2315352202,1537478545,37221,5552521,11377565,405856024,24,13,40,27,80318,23377
402,825,2292648029,1518154002,35160,4538879,10499438,985716864,24,12,39,27,78149,24185
402,826,2348241410,1536679085,35872,5577754,11003661,668368360,24,12,39,27,78149,25308
408,466,2379199622,5494365233,27331,3459034,8625343,1113474960,12,12,20,18,65922,14103
408,467,2243792342,5621046403,21316,3259334,9602872,932273872,12,12,20,18,65922,14103
408,496,2321831000,6195225082,24599,4072466,13329544,1202845648,12,14,21,20,60665,17638
408,526,2232588500,5956164732,32434,4221805,18465173,273696336,12,23,21,29,80148,20581
431,796,2248443323,1412276952,33979,4638925,10183087,834205648,23,12,39,27,79212,23633
431,824,2263064554,1519363698,35783,6452781,11991411,652770232,24,13,40,27,83316,21911
431,825,2340849361,1590868903,35531,5165796,10919901,474433872,24,12,39,27,81147,22757
431,826,2383768495,1574790129,35955,5669071,12022750,298349072,24,12,39,27,81147,23880
460,796,2389918621,1383657585,34932,4475423,14120961,845533216,23,12,39,27,80232,22853
460,824,2321619254,1415048681,35924,4484441,10543019,610846640,24,13,40,27,84898,21081
460,825,2260965071,1504698526,35722,5518946,11715211,386776496,24,12,39,27,82167,21948
460,826,2343952732,1686092167,35500,4648510,12267619,970659480,24,12,39,27,82167,23071
461,796,2284467966,1400996659,34661,4568385,10693632,725517128,23,12,39,27,79212,23526
461,824,2298886964,1447742926,37680,4737392,10658011,496109760,24,13,40,27,83316,21798
461,825,2298217755,1423220482,35835,5478892,12171957,269560560,24,12,39,27,81147,22646
461,826,2332827094,1456635319,40639,4737828,10487232,861087568,24,12,39,27,81147,23769
490,796,2394745518,1361892245,33894,4964939,10456231,563779744,23,12,39,27,81506,22111
490,824,2234662289,1615020201,40604,4818863,12130877,318368264,25,13,40,27,86800,20798
490,825,2352663460,1448189700,37283,4511313,10638190,892009992,25,12,39,27,84069,21716
490,826,2405982922,1433708672,34502,4931247,10489367,606456680,24,12,39,27,83441,22300
496,527,2542725469,420649826,30161,564870,4908891,741446520,19,9,8,9,132913,2809
520,793,2285224535,1356584060,42637,4487949,13283855,433554472,26,13,40,28,89332,19293
520,796,2324910214,1362379199,26461,3191308,7109319,969278144,23,12,39,27,82675,21431
520,824,2325625329,1400810200,38976,4541222,10724201,647576240,25,13,40,27,87969,20049
520,825,2233022268,1456032997,38182,5008662,11630427,355613680,25,12,39,27,85238,20986
520,826,2279504195,1391166344,36417,4550576,10099113,918656920,24,12,39,27,84610,21591
528,646,2523326891,2844497475,22285,5019898,14865657,418224328,12,13,14,13,66831,20489
557,706,2489610462,5152047119,65754,8231925,121765627,730727944,22,34,28,38,157894,40723
580,793,2305165701,1536126304,42620,4358180,11873308,458184632,27,13,40,28,90531,18352
587,766,2289159314,2933390922,28766,5203787,59353982,808414464,20,10,9,14,79212,23173
587,796,2360783963,1880036420,25946,3598459,42783433,738504016,15,12,12,16,70150,21397
592,707,2445993019,4589031507,84099,6862951,61559916,811806408,51,12,13,13,143404,24008
621,707,2477773949,3713780570,86190,6289098,63471681,649990952,51,12,13,13,147357,19845
622,707,2430341346,3907313415,80999,6125016,59247049,1275431128,51,12,13,13,147357,20564
649,707,2431192409,990197159,91502,1660733,35994147,753882712,55,12,8,12,156732,8215
650,681,2474684567,2705985622,149380,2273904,2963868,869157480,76,11,11,11,160918,7204
679,681,2514906029,3025667491,117645,4601697,6677959,1016993488,65,12,12,15,150003,11215
680,708,2377191244,7567031905,62360,9873260,22078883,1368958472,38,14,13,13,120253,29319
727,793,2293339614,1633731179,47643,3809423,10246071,437106888,32,12,41,29,93931,14377
727,796,2340560290,1582796830,45384,5289946,13786935,207116496,29,12,41,30,88637,18630
727,824,2320405903,1554896581,71697,3855346,11829961,811071936,30,14,43,29,93931,16221
727,825,2206325105,1572614515,45629,4760452,12404511,510849416,31,12,41,29,91200,17525
727,826,2310116648,1639962948,44886,5379606,12972041,260151880,30,12,41,29,90572,18468
790,793,2215963374,997898876,64301,1554014,3819552,778942200,37,16,27,11,104581,6807
790,824,2285151888,1178752455,62101,2102716,7122588,319880656,36,16,26,10,104414,8847
281,342,2097487712,209053579,16884,843196,5001508,427219784,6,13,5,11,31672,6198
282,312,2554397150,289465755,49247,151700,177596,516668040,4,8,5,9,143259,515
282,550,2513864195,721615694,47610,2006874,20430371,802880976,30,13,20,12,61340,14084
282,579,2543794207,756271011,68452,2948309,17410506,173532960,29,11,17,9,59097,14114
282,609,2358303526,702840366,44209,2192154,17015801,460925848,29,11,17,9,59097,14676
282,639,2490009594,740347700,43007,2182555,17101177,766272208,29,11,17,9,59097,15511
282,756,2372806312,873462010,43320,3256796,35491136,193667248,28,12,17,10,60299,20404
282,758,2444456823,1095367186,37671,3192567,31062017,606804200,26,11,36,28,54049,22402
282,789,2528722591,1158104599,40980,4502411,35025274,148199392,26,11,36,28,54049,23950
282,790,2377096002,1048814671,35744,3551652,30858480,562544264,24,11,36,28,53019,23758
283,313,2311574092,75307328,14566,288607,1253701,598571776,4,6,5,7,31171,2142
497,556,2298861862,808613241,20601,1814728,8297106,940848536,7,17,13,17,66598,10969
497,646,2319788867,510653788,14931,1687796,6332493,274874256,6,11,9,11,55782,10347
527,736,2651642434,3639422194,40084,4939535,42684452,952670664,10,30,25,36,114015,29740
550,793,2248155860,1348835363,42410,4354048,12266970,533528424,27,13,40,28,90531,18776
550,796,2414403054,1361394946,38148,5339151,11357939,191309728,25,11,38,27,83874,21188
550,824,2219356345,1430255673,40629,3997185,9963798,757885632,26,13,40,27,89168,19658
550,825,2293332672,1477443022,39733,4999901,10819060,399870280,26,12,39,27,86437,20647
550,826,2275100114,1452756108,36948,4368291,10577161,984698864,25,12,39,27,85809,21305
579,793,2276519408,1312554757,41924,3820504,9197987,592953744,27,13,40,27,89767,17633
579,796,2285550835,1441110564,41266,6761499,15310729,272793872,26,11,38,27,84473,20967
579,824,2385925855,1453232309,41334,3932099,10494808,839517824,26,14,41,27,89767,19292
579,825,2212816935,1436967352,40907,5693111,12667206,528227280,28,11,38,27,87036,20331
579,826,2397822435,1607043396,64801,6075248,13357926,256611840,25,13,40,27,86408,21041
580,796,2209763025,1339000282,36945,4441905,10304202,804968144,25,11,38,27,83874,20963
580,824,2233512467,1568055419,40523,4488237,11304086,461432832,26,13,40,27,89168,19413
580,825,2463671998,1645582898,41805,5662606,12904913,124577576,27,11,38,27,86437,20408
580,826,2413047067,1461420693,37600,4415519,10339400,688309760,25,12,39,27,85809,21072
587,826,2409870251,1033531407,16379,2868964,14275538,150749968,6,11,19,14,53978,17748
609,793,2501584103,1381838846,43084,4045876,8010776,683965080,29,12,39,27,90337,17208
609,796,2556883272,1522593821,38725,5524022,11653297,323874592,27,11,38,27,85043,20732
609,824,2270850692,1566818233,42980,4183882,11170733,895157144,28,13,40,27,90337,18910
609,825,2255622064,1508375748,43251,4990300,11473837,526244584,27,13,40,27,87606,20005
609,826,2338476094,1589015550,43346,5414256,12236974,181213728,26,13,40,27,86978,20765
617,677,2407996071,1468084885,48286,2622227,35062817,757559240,33,11,8,12,74666,13147
638,793,2344492145,1453118485,45522,4308346,10133071,305625616,29,12,39,27,90337,16362
638,796,2261757166,1414563206,39409,4464304,10485200,866057208,27,11,38,27,85043,19952
638,824,2279617417,1483260027,41523,4646250,11596958,473096872,28,13,40,27,90337,18064
638,825,2252064751,1542023215,45477,6105750,13248136,107384544,29,11,38,27,87606,19179
638,826,2259517060,1474917086,40002,4289560,10995394,689348456,26,13,40,27,86978,19960
639,793,2218408806,1393695287,46326,4368936,9911907,233140936,29,12,39,27,90337,16727
639,796,2294519347,1434086472,40351,4592140,10907857,815130152,27,11,38,27,85043,20289
639,824,2243424670,1496842996,44689,4656945,11769345,401962856,28,13,40,27,90337,18429
639,825,2290608769,1501185452,41100,4505006,11415880,985840072,27,13,40,27,87606,19536
639,826,2271892583,1466111305,39619,4782165,10989184,588712352,26,13,40,27,86978,20308
648,678,2446564079,369182611,13728,615360,1777470,777146072,2,2,3,3,161299,3468
668,793,2305088727,1442076383,48110,4867139,9593541,398879120,31,12,39,27,92215,16292
668,796,2293942299,1589530248,45204,5997705,13105535,107107904,29,11,38,27,86921,20201
668,824,2221374691,1551209118,47163,4012461,11194394,710611704,30,13,40,27,92215,18086
668,825,2348240376,1661098484,46001,5534593,16412979,422554168,30,12,39,27,89484,19289
668,826,2313605962,1583680611,31122,3190225,7760512,1044324312,29,12,39,27,88856,20150
681,708,2572500814,8399722707,60241,9928604,36740107,359395544,38,12,17,11,116785,30695
697,793,2457352772,1404245892,73280,6165443,15133196,890557672,31,12,39,27,92728,15111
697,796,2516856451,1623786837,42800,5111994,11856077,638030808,29,11,38,27,87434,19110
697,824,2308370367,1636028465,48430,4694499,12733023,388455968,30,13,40,27,92728,16905
697,825,2276357624,1530567191,46454,4499931,11549607,994179392,31,11,38,27,89997,18138
697,826,2376918547,1731868744,42269,4984816,11553270,761949472,29,12,39,27,89369,19024
698,793,2269167935,1540026309,49701,4161641,9492290,491098952,31,12,39,27,92728,15421
698,796,2364711098,1671905541,43038,5684098,14950846,296050744,29,11,38,27,87434,19396
698,824,2256070001,1509220532,47461,4068238,10928942,892681344,30,13,40,27,92728,17215
698,825,2339072110,1576186478,44154,5492501,12519355,665481672,30,12,39,27,89997,18438
698,826,2279314038,1546679147,44430,5383433,12983622,481581144,29,12,39,27,89369,19318
758,793,2478578082,1040151864,55217,2061353,4045376,887115056,33,15,25,13,103098,8751
758,796,2243338978,1221034149,47191,3619138,7992409,554952480,30,14,24,13,97452,13706
758,824,2327356764,1282774451,54760,2475610,6575406,1013852136,34,14,24,13,103098,10777
527,646,5075315009,7370634694,4925470,28088659,223067378,550262928,13,57,21,59,172048,36660
795,796,2849975304,598960629,511157,215090,8936187,803350072,4,4,2,4,291720,532
707,766,2902913281,1488011803,1779882,2246766,127913333,477678912,39,28,3,28,215219,12747
795,826,2849531094,7792383786,14062022,3404085,158495,720347400,170,5,5,0,283544,10790
527,707,2486920016,1924211915,681210,6527599,70541790,806661944,10,32,35,35,116820,27230
707,796,2759868047,1535263299,1203692,2737380,46795457,659057672,24,31,7,31,200689,15318
527,556,2641512884,5681747560,926756,5880988,19786411,586221952,11,27,39,36,195277,25883
527,586,2645853705,6200733670,2187677,8154552,60629095,823679216,16,63,19,63,190267,32279
557,646,2624611948,3204137904,6230537,5030718,54210802,495034632,87,37,1,36,232337,12589
527,616,2704440855,6109826930,366927,8065979,68976974,642333720,13,63,26,67,190632,35430
646,707,2759969316,1008785128,273750,2191745,70790186,1066525456,40,27,20,27,168885,13131
527,676,2868644525,7145616704,383219,8950186,80205109,689005312,12,58,29,63,173562,46329
527,677,2594490368,7069592558,284556,10435773,88493513,1071076384,12,58,29,63,173562,46329
795,825,2792407778,8712458185,3529249,4738118,63455,536897856,170,5,5,0,283544,10790
527,766,2624876529,3585716387,90201,5211349,43857765,323096320,10,25,19,30,105165,31017
527,796,2491314430,2576425624,82355,5014319,43035544,546126224,9,24,19,31,98185,30338
616,707,2814047069,2978625950,514813,8786663,225020044,806425000,30,38,31,46,169526,25750
646,796,2789645943,3090240868,131261,4579552,131104878,945732352,36,30,7,30,163929,24803
282,796,2355791322,1621940652,50290,6150680,46034848,858508064,15,22,54,40,56931,36155
282,826,2381047064,1760335584,42043,6211771,53081340,620562088,16,23,56,41,60467,35669
527,587,2458589700,807866979,37515,911381,8939278,964169896,16,22,18,22,111661,4276
527,706,2666640145,8380816819,73982,9024182,75836776,496782648,10,55,38,60,169390,49382
557,707,2748186196,1998300334,87206,4748826,114862760,1271370144,22,31,32,36,138389,21329
586,707,2990683416,3344817223,78590,5941080,205443189,945227616,30,35,27,42,157643,28758
282,793,2435728068,1410575471,39392,5355434,69794079,642760288,23,15,40,33,60127,30342
646,766,2829114659,3343042198,90932,4524703,125397532,991655552,38,31,6,31,168812,21660
680,707,2496234808,13301003473,75416,9801989,63937520,464887784,38,22,25,24,150601,37477
707,826,2766119983,1274265849,38713,2040737,30747820,964196296,17,21,24,23,175039,15286
282,824,2468941209,1926315832,41560,5915006,53560697,777788048,16,23,56,41,60467,35669
496,526,2637188278,471789305,22730,108445,22505,1068436856,8,6,5,1,226917,65
527,557,2588145527,5742786344,54438,6089067,19917097,699960104,11,27,39,36,195277,25883
681,707,2496367509,11590977832,76874,11539829,70730036,985917016,38,22,25,24,150601,37477
282,825,2294567595,1928803964,41774,5816469,51696994,1105345888,16,23,56,41,60467,35669
527,617,2484947647,7985786042,92625,7083346,63401799,664593896,13,63,26,67,190632,35430
527,826,2533793392,1331751151,21836,2896046,16253050,450833688,3,19,19,19,79224,22796
587,707,2454993340,2241932838,56419,5602238,139407690,537612760,30,19,14,20,101775,26267
616,677,2903966848,5542615793,284733,5447851,339205469,887353168,75,64,21,64,277066,22695
676,707,3000522169,637645424,133345,578017,12481115,228883384,57,13,1,13,307570,2379
312,796,2396540441,1855611553,41887,5417772,43177828,934973936,16,25,56,43,69459,37552
312,826,2525903344,1890451963,46922,5987371,55581402,839837568,17,26,58,44,72995,36657
342,796,2416464026,1848341146,40916,6226869,40431714,680748080,22,18,42,33,81119,32722
342,826,2377654748,1842335471,44577,6364664,45793653,540864424,24,18,42,33,84655,31102
527,647,2538128166,603710091,28345,960081,7130908,787257496,13,18,20,20,99073,6104
616,647,2716888561,216043276,24656,265851,921849,885836552,5,11,4,8,138367,1582
646,677,2849402229,750123208,19827,691180,881596,323855936,1,3,2,3,280624,4297
707,736,3001139813,738596037,44156,879850,10216679,572163248,19,9,11,12,240622,6776
312,793,2394554737,1399712201,31468,4081728,42549136,394033392,24,18,42,36,71690,31000
467,497,2328137075,614402259,79146,871964,6595392,708570792,44,13,12,14,125212,4007
497,527,2791087467,469735445,43911,427753,3798269,841009832,19,21,8,21,167647,1833
556,707,2530590213,1909559389,43543,2624737,49233487,826873080,22,31,32,36,138389,21329
586,677,2801815384,7217461587,258617,7026031,354477180,792958376,73,60,23,60,261541,28308
707,708,2758464849,503683522,14567,425908,456741,961659480,1,2,0,2,151157,2921
282,520,2365971371,1272749101,58525,2555726,21556461,505322928,30,20,28,19,67729,15339
312,824,2444872239,2637451256,70361,7949347,67559262,534523824,17,26,58,44,72995,36657
342,793,2658038465,1358605505,46083,4691832,67620663,982454544,32,9,26,25,81717,25202
497,526,3077068724,500515698,34421,43979,30298,1101906688,8,6,5,1,226917,65
647,707,3353445227,1040684703,66353,3364847,83494145,744126672,40,16,14,16,121442,20151
251,282,2279816635,179537101,18902,517763,491308,824150504,7,7,7,5,34634,2615
282,343,2520785902,957793323,56277,1676884,24571943,388260824,30,19,8,18,57943,9038
312,825,2654493054,2152805121,47686,6651155,59732980,453818232,17,26,58,44,72995,36657
342,824,2534380666,2057594234,49894,6292195,49687007,464945864,24,18,42,33,84655,31102
342,825,2555326659,1899783199,46139,6138291,47491744,465589680,24,18,42,33,84655,31102
467,496,2549568199,704148662,110871,1241437,6570107,704272568,44,13,12,14,125212,4007
557,586,2748317268,403324249,13294,28878,24102,850145592,1,1,0,1,259975,54
557,616,2921960565,2012969649,297563,2185512,72624119,927917416,94,45,1,44,264661,8892
557,677,2825518212,6675525504,217007,7655977,378933250,498925120,71,46,13,47,235814,29241
557,766,2602913085,4176675331,120542,6891002,190763890,463269408,33,27,7,27,141977,30055
557,796,2573569564,3743768563,69600,5904340,157576096,451289216,31,27,8,26,134997,32584
586,647,2725578569,304034574,50007,569799,9458751,578782768,38,10,0,10,132840,3422
587,646,2450709490,3095202196,59846,5566418,67754892,1182793208,38,16,0,16,112543,21339
616,646,2866993094,318988024,15896,36286,46099,564003808,1,4,0,4,271478,143
617,646,2747784994,307874836,17357,36321,44479,725582568,1,4,0,4,271478,143
617,707,2652484100,3217400168,85545,5002177,197381721,1204721408,30,38,31,46,169526,25750
679,707,2604088616,794750212,107398,1303960,20287812,727566216,55,15,8,15,162795,6918
282,401,2299117565,900860658,70902,2292623,26055585,491082128,41,16,21,15,72584,10844
282,792,2443206011,1207669992,36936,4394371,54193806,951713912,23,15,40,33,60127,30342
401,793,2353084783,1140172933,41186,4918616,19157217,583013152,33,6,26,21,85980,20426
438,466,2500089315,223552963,8457,21463,20942,659906072,1,1,0,1,141820,45
438,467,2499015654,220660612,13466,205339,232498,752185576,2,3,1,2,122228,1013
438,646,2477846235,2114076161,55348,4109170,39136883,789679688,31,17,9,17,115968,18232
527,737,2399676937,4197977183,41813,5100976,42686429,817182408,10,30,25,36,114015,29740
557,826,2686905624,1783693408,38646,4062709,75993810,622048904,25,14,14,14,106219,22727
650,707,2491549045,1016709714,98355,1248869,18675521,945682456,55,18,1,18,164989,6795
678,707,2929501534,616964042,128002,523632,8756992,612837152,57,13,1,13,307570,2379
282,460,2446006528,1070000209,64286,2251109,24694221,987980304,38,16,24,13,69374,13601
282,761,2429968537,1207498040,43052,5144240,57349817,609177152,23,15,40,33,60184,29246
282,823,2382660720,847578226,25750,3039670,14635998,968030704,14,13,26,14,47134,22130
312,520,2485756705,1146542217,68487,2457678,22325512,547489368,32,25,32,25,86234,14581
