latitude;longitude;time
-26.30956091;-48.84292961;0
-26.30956091;-48.84292961;992
-26.30956218;-48.84292506;1989
-26.30957866;-48.8429338;2976
-26.30957866;-48.8429338;3973
-26.30958373;-48.84292698;4966
-26.30957118;-48.8429274;6014
-26.30956578;-48.84292631;7004
-26.30956578;-48.84292631;7998
-26.30957926;-48.84292108;8989
-26.30957471;-48.84291881;9978
-26.30959387;-48.84293829;10987
-26.30959387;-48.84293829;11981
-26.30959603;-48.84294722;12974
-26.30959582;-48.84295636;13965
-26.30959006;-48.84296539;14963
-26.30960909;-48.84293856;15958
-26.30960539;-48.8429465;16949
-26.30960539;-48.8429465;17936
-26.30962259;-48.84294637;18931
-26.30966542;-48.84293451;19913
-26.30966946;-48.84293834;20907
-26.30968849;-48.84292999;21897
-26.30969196;-48.84293401;22886
-26.30969083;-48.84292949;23871
-26.30968653;-48.84292436;24857
-26.30968466;-48.84291606;25840
-26.30968841;-48.84291363;26829
-26.3096771;-48.84291567;27814
-26.30963903;-48.84287594;28801
-26.30959517;-48.84289324;29786
-26.30958496;-48.84289109;30805
-26.30958087;-48.84287663;31797
-26.30957072;-48.84289972;32796
-26.30956613;-48.84289013;33790
-26.30955782;-48.84288888;34781
-26.30955681;-48.84288401;35774
-26.30954448;-48.84288282;36767
-26.30953397;-48.84287297;37760
-26.30954543;-48.84286384;38745
-26.30955515;-48.84285638;39740
-26.30955515;-48.84285638;40735
-26.30955515;-48.84285638;41716
-26.30955515;-48.84285638;42696
-26.30955515;-48.84285638;43676
-26.30955515;-48.84285638;44654
-26.30955515;-48.84285638;45634
-26.30955515;-48.84285638;46612
-26.30955515;-48.84285638;47594
-26.30955515;-48.84285638;48574
-26.30955515;-48.84285638;49554
