latitude;longitude;time
-26.29709698;-48.85926912;5216536
-26.29709697;-48.85926912;5217573
-26.29709696;-48.85926913;5218561
-26.29709696;-48.85926914;5220492
-26.29709695;-48.85926914;5222469
-26.29709695;-48.85926915;5223625
-26.29709696;-48.85926915;5224614
-26.29709695;-48.85926916;5225600
-26.29709696;-48.85926916;5229511
-26.29709697;-48.85926916;5231449
-26.29709697;-48.85926915;5233443
-26.29709698;-48.85926916;5235618
-26.29709697;-48.85926916;5236609
-26.29709698;-48.85926915;5237609
-26.29709697;-48.85926916;5239738
-26.29709697;-48.85926917;5240727
-26.29709697;-48.85926916;5241719
-26.29709696;-48.85926917;5242719
-26.29709697;-48.85926917;5244466
-26.29709697;-48.85926918;5245509
-26.29709696;-48.85926919;5246497
-26.29709697;-48.85926919;5247586
-26.29709698;-48.85926919;5249585
-26.29709699;-48.85926919;5251518
-26.297097;-48.85926919;5254477
-26.29709701;-48.85926919;5255469
-26.297097;-48.85926919;5256504
-26.297097;-48.8592692;5257493
-26.29709698;-48.85926921;5262484
-26.29709698;-48.85926922;5263476
-26.29709696;-48.85926922;5264464
-26.29709696;-48.85926923;5265507
-26.29709694;-48.85926924;5266497
-26.29709694;-48.85926925;5267488
-26.29709693;-48.85926925;5268489
-26.29709692;-48.85926926;5269480
-26.29709691;-48.85926927;5272493
-26.2970969;-48.85926928;5274466
-26.2970969;-48.85926927;5275503
-26.2970969;-48.85926928;5276491
-26.29709689;-48.85926928;5277736
-26.29709688;-48.85926928;5279475
-26.29709687;-48.85926929;5280513
-26.29709688;-48.85926929;5282540
-26.29709687;-48.85926929;5283546
-26.29709688;-48.85926928;5284539
-26.29709688;-48.85926927;5288497
-26.29709689;-48.85926926;5289493
-26.29709688;-48.85926926;5292453
-26.29709689;-48.85926927;5293594
-26.29709688;-48.85926927;5294587
-26.29709688;-48.85926926;5295581
-26.29709688;-48.85926927;5296620
-26.29709689;-48.85926926;5297612
-26.29709688;-48.85926926;5298605
-26.29709687;-48.85926927;5299594
-26.29709688;-48.85926927;5300587
-26.29709687;-48.85926927;5301576
-26.29709686;-48.85926928;5303591
-26.29709685;-48.85926928;5304584
-26.29709685;-48.85926927;5307514
-26.29709686;-48.85926927;5312565
-26.29709686;-48.85926926;5314589
-26.29709687;-48.85926925;5315577
-26.29709686;-48.85926925;5316567
-26.29709687;-48.85926925;5317658
-26.29709687;-48.85926924;5318648
-26.29709686;-48.85926925;5319653
-26.29709685;-48.85926926;5322469
-26.29709685;-48.85926927;5323559
-26.29709684;-48.85926927;5325489
-26.29709685;-48.85926927;5329561
-26.29709684;-48.85926927;5331534
-26.29709685;-48.85926927;5332725
-26.29709685;-48.85926926;5336578
-26.29709685;-48.85926927;5337565
-26.29709684;-48.85926927;5339687
-26.29709683;-48.85926928;5343499
-26.29709683;-48.85926929;5346513
-26.29709683;-48.85926928;5347607
-26.29709683;-48.85926929;5348600
-26.29709682;-48.8592693;5350532
-26.29709681;-48.8592693;5352457
-26.2970968;-48.8592693;5353549
-26.2970968;-48.85926931;5354539
-26.29709679;-48.85926931;5359589
-26.2970968;-48.85926931;5360581
-26.29709679;-48.85926931;5361725
-26.29709679;-48.85926932;5362715
-26.29709678;-48.85926932;5365736
-26.29709679;-48.85926932;5366723
-26.29709678;-48.85926933;5369531
-26.29709677;-48.85926933;5371505
-26.29709677;-48.85926932;5372540
-26.29709677;-48.85926933;5373531
-26.29709676;-48.85926933;5374521
-26.29709677;-48.85926932;5375612
-26.29709676;-48.85926933;5376600
