latitude;longitude;time
-26.18532285;-48.90919842;15424981
-26.18532286;-48.90919842;15427010
-26.18532285;-48.90919843;15428955
-26.18532286;-48.90919843;15429961
-26.18532288;-48.90919843;15430967
-26.1853229;-48.90919844;15434969
-26.18532289;-48.90919844;15435983
-26.1853229;-48.90919843;15437001
-26.18532291;-48.90919844;15438052
-26.18532292;-48.90919843;15439073
-26.18532292;-48.90919844;15440079
-26.18532293;-48.90919845;15441095
-26.18532293;-48.90919847;15442962
-26.18532293;-48.90919848;15443975
-26.18532293;-48.90919847;15444988
-26.18532294;-48.90919846;15446009
-26.18532296;-48.90919846;15447021
-26.18532296;-48.90919847;15450128
-26.18532297;-48.90919847;15451132
-26.18532298;-48.90919847;15452155
-26.18532297;-48.90919848;15453168
-26.18532297;-48.90919847;15454182
-26.18532297;-48.90919848;15455207
-26.18532298;-48.90919848;15456219
-26.18532298;-48.90919849;15457239
-26.185323;-48.90919849;15458253
-26.18532301;-48.9091985;15459955
-26.18532302;-48.9091985;15462124
-26.18532303;-48.9091985;15463140
-26.18532302;-48.90919851;15464163
-26.18532302;-48.90919852;15465173
-26.18532303;-48.90919852;15466188
-26.18532304;-48.90919852;15467959
-26.18532304;-48.90919853;15468965
-26.18532305;-48.90919853;15470987
-26.18532308;-48.90919852;15472153
-26.18532308;-48.90919853;15473165
-26.18532309;-48.90919854;15474981
-26.1853231;-48.90919853;15475990
-26.18532311;-48.90919853;15477002
-26.18532312;-48.90919853;15478041
-26.18532313;-48.90919854;15479053
-26.18532315;-48.90919854;15481988
-26.18532315;-48.90919855;15483015
-26.18532317;-48.90919856;15484990
-26.18532318;-48.90919856;15485998
-26.18532318;-48.90919855;15487007
-26.18532318;-48.90919856;15488030
-26.18532319;-48.90919856;15489945
-26.18532319;-48.90919857;15492967
-26.1853232;-48.90919857;15494978
-26.18532321;-48.90919858;15497008
-26.18532322;-48.90919858;15498039
-26.18532324;-48.90919858;15499968
-26.18532324;-48.90919859;15502201
-26.18532325;-48.90919859;15503231
-26.18532326;-48.9091986;15504253
-26.18532328;-48.9091986;15505262
-26.18532329;-48.90919861;15508988
-26.1853233;-48.90919862;15510105
-26.18532331;-48.90919863;15511979
-26.18532332;-48.90919863;15513011
-26.18532332;-48.90919865;15514029
-26.18532331;-48.90919865;15515043
-26.18532333;-48.90919865;15516063
-26.18532334;-48.90919865;15517073
-26.18532335;-48.90919865;15518114
-26.18532336;-48.90919865;15519123
-26.18532336;-48.90919864;15520140
-26.18532336;-48.90919865;15521973
-26.18532337;-48.90919865;15522993
-26.18532337;-48.90919866;15524005
-26.18532338;-48.90919866;15525016
-26.18532339;-48.90919867;15526986
-26.1853234;-48.90919867;15528027
-26.18532342;-48.90919867;15530960
-26.18532342;-48.90919868;15533968
-26.18532343;-48.90919867;15534982
-26.18532344;-48.90919867;15535998
-26.18532345;-48.90919867;15537011
-26.18532346;-48.90919867;15538954
-26.18532346;-48.90919868;15539968
-26.18532347;-48.90919868;15540977
-26.18532347;-48.90919867;15541992
-26.18532347;-48.90919869;15543028
-26.18532348;-48.9091987;15544948
-26.18532349;-48.90919869;15545960
-26.1853235;-48.9091987;15546971
-26.18532351;-48.90919869;15548002
-26.18532351;-48.9091987;15549016
-26.1853235;-48.90919872;15550034
-26.18532351;-48.90919872;15551044
-26.18532352;-48.90919873;15552059
-26.18532351;-48.90919873;15553082
-26.18532352;-48.90919874;15554088
-26.1853235;-48.90919875;15555115
-26.18532351;-48.90919875;15556127
-26.18532352;-48.90919875;15557142
-26.18532353;-48.90919875;15559951
-26.18532354;-48.90919875;15561967
-26.18532355;-48.90919875;15562988
-26.18532356;-48.90919874;15563998
-26.18532356;-48.90919875;15565014
-26.18532355;-48.90919876;15566026
-26.18532356;-48.90919877;15567982
-26.18532356;-48.90919879;15568995
-26.18532357;-48.90919879;15570003
-26.1853236;-48.90919879;15571014
-26.1853236;-48.9091988;15572027
-26.18532361;-48.90919882;15573062
-26.18532362;-48.90919882;15574068
-26.18532363;-48.90919882;15575134
-26.18532365;-48.90919883;15576142
-26.18532367;-48.90919884;15577155
-26.18532368;-48.90919883;15578184
-26.1853237;-48.90919884;15579193
-26.18532372;-48.90919885;15580210
-26.18532374;-48.90919887;15581223
-26.18532376;-48.9091989;15582242
-26.18532377;-48.90919891;15583253
-26.1853238;-48.90919892;15584271
-26.1853238;-48.90919891;15585282
-26.18532381;-48.90919892;15586291
-26.18532382;-48.90919894;15587302
-26.18532384;-48.90919895;15588315
-26.18532386;-48.90919896;15589332
-26.18532388;-48.90919897;15590346
-26.18532389;-48.90919897;15591361
-26.1853239;-48.90919897;15592381
-26.18532391;-48.90919898;15593404
-26.18532391;-48.90919899;15594423
-26.18532393;-48.909199;15595443
-26.18532393;-48.90919901;15596460
-26.18532395;-48.90919899;15597479
-26.18532395;-48.909199;15598507
-26.18532395;-48.90919901;15599510
-26.18532396;-48.90919903;15600524
-26.18532397;-48.90919903;15601542
-26.18532397;-48.90919905;15602561
-26.18532399;-48.90919906;15603661
-26.18532399;-48.90919907;15604674
-26.18532399;-48.90919909;15605693
-26.18532399;-48.90919912;15606709
-26.18532399;-48.90919913;15607725
-26.18532399;-48.90919914;15608754
-26.18532398;-48.90919916;15609768
-26.18532399;-48.90919917;15610780
-26.18532399;-48.90919918;15611795
-26.185324;-48.90919918;15613971
-26.185324;-48.9091992;15614984
-26.18532401;-48.9091992;15615997
-26.18532401;-48.90919922;15617015
-26.18532402;-48.90919924;15618044
-26.18532402;-48.90919926;15619058
-26.18532402;-48.90919927;15620072
-26.18532404;-48.90919926;15621091
-26.18532404;-48.90919928;15622101
-26.18532405;-48.9091993;15623117
-26.18532405;-48.90919931;15624137
-26.18532406;-48.90919932;15625144
-26.18532407;-48.90919931;15626158
-26.18532407;-48.90919933;15627240
-26.18532408;-48.90919935;15628255
-26.18532408;-48.90919936;15629267
-26.18532409;-48.90919938;15630280
-26.18532409;-48.9091994;15631312
-26.1853241;-48.90919941;15632331
-26.1853241;-48.90919942;15633367
-26.1853241;-48.90919945;15634382
-26.18532411;-48.90919945;15635404
-26.1853241;-48.90919946;15636439
-26.1853241;-48.90919949;15637448
-26.1853241;-48.9091995;15638483
-26.18532411;-48.9091995;15639496
-26.1853241;-48.90919952;15640524
-26.18532412;-48.90919954;15641562
-26.18532413;-48.90919955;15642574
-26.18532413;-48.90919956;15643591
-26.18532414;-48.90919957;15644618
-26.18532414;-48.90919958;15645638
-26.18532414;-48.90919959;15646683
-26.18532416;-48.90919959;15647699
-26.18532416;-48.9091996;15648720
-26.18532416;-48.90919961;15649739
-26.18532416;-48.90919962;15650752
-26.18532415;-48.90919963;15651788
-26.18532415;-48.90919965;15652801
-26.18532415;-48.90919966;15653809
-26.18532415;-48.90919967;15654828
-26.18532415;-48.90919968;15655841
-26.18532414;-48.9091997;15656941
-26.18532415;-48.90919972;15657963
-26.18532415;-48.90919973;15658972
-26.18532415;-48.90919974;15659984
-26.18532415;-48.90919975;15661975
-26.18532414;-48.90919976;15662990
-26.18532414;-48.90919978;15664002
