latitude;longitude;time
-26.185434697508754;-48.90937667936888;0
-26.185434697508754;-48.90937667936888;992
-26.185434697508754;-48.90937667936888;1972
-26.185434697508754;-48.90937667936888;2962
-26.185434697508754;-48.90937667936888;3960
-26.185434697508754;-48.90937667936888;4955
-26.185434697508754;-48.90937667936888;5945
-26.185434697508754;-48.90937667936888;6937
-26.185434697508754;-48.90937667936888;7930
-26.185434697508754;-48.90937667936888;8928
-26.185434697508754;-48.90937667936888;9929
-26.185434697508754;-48.90937667936888;10922
