latitude;longitude;time
-26.25684063;-48.85169036;0
-26.25689294;-48.85168741;985
-26.25689294;-48.85168741;1976
-26.25692232;-48.85170027;2979
-26.25695825;-48.85170644;3978
-26.25696004;-48.85170813;4973
-26.25696004;-48.85170813;5976
-26.25699818;-48.85172065;6979
-26.25699818;-48.85172065;7975
-26.25700854;-48.85171831;8980
-26.25701388;-48.8517232;9977
-26.25701869;-48.85172212;10969
-26.25702556;-48.85172221;11960
-26.25703538;-48.85172564;12959
-26.25703494;-48.85172418;13956
-26.25703494;-48.85172418;14958
-26.25703488;-48.85172254;15957
-26.25703424;-48.85172154;16950
-26.2570345;-48.85172088;17941
-26.25703357;-48.85171924;18933
-26.25703242;-48.85171757;19947
-26.25703156;-48.85171701;20940
-26.25703128;-48.85171707;21947
-26.25703081;-48.85171686;22941
-26.25703068;-48.85171689;23945
-26.25703068;-48.85171689;24947
-26.2570649;-48.85171411;25947
-26.25709053;-48.85171486;26956
-26.25711885;-48.85171385;27948
-26.25714645;-48.8517134;28934
-26.25717322;-48.85171323;29927
-26.25717322;-48.85171323;30933
-26.25720871;-48.85171241;31962
-26.25720871;-48.85171241;32959
-26.25721366;-48.85171158;33986
-26.25721541;-48.85171197;34992
-26.25721541;-48.85171197;35995
-26.25722125;-48.85171334;36994
-26.25722125;-48.85171334;37986
-26.25723339;-48.85171042;38986
-26.25723339;-48.85171042;39995
-26.25724603;-48.85171242;41028
-26.25725121;-48.8517132;42033
-26.25725121;-48.8517132;43052
-26.25725397;-48.85172086;44064
-26.25725397;-48.85172086;45061
-26.25725696;-48.85172482;46054
-26.2572806;-48.85172348;47137
-26.25729646;-48.85172184;48132
-26.25731685;-48.85172063;49128
-26.25731685;-48.85172063;50131
-26.25733633;-48.85172022;51129
-26.25736823;-48.85172017;52136
-26.25737829;-48.85172067;53127
-26.25737829;-48.85172067;54122
-26.25738921;-48.85172263;55117
-26.25738921;-48.85172263;56117
-26.25741741;-48.85172496;57136
-26.25741856;-48.85172959;58132
-26.25741923;-48.85173262;59125
-26.25741936;-48.85173507;60113
-26.25741936;-48.85173507;61105
-26.25741907;-48.85173632;62110
-26.25741907;-48.85173632;63128
-26.25741921;-48.85173726;64135
-26.25742054;-48.85173767;65140
-26.25742054;-48.85173767;66126
-26.257421;-48.85173812;67129
-26.257421;-48.85173812;68126
-26.25742203;-48.85173922;69127
-26.25742203;-48.85173922;70133
-26.25742239;-48.85173943;71142
-26.25742311;-48.85173922;72145
-26.25742353;-48.85173902;73127
-26.25742991;-48.85173771;74118
-26.25744442;-48.85173431;75114
-26.25746774;-48.85173061;76102
-26.2575024;-48.85172554;77090
-26.25753419;-48.85172329;78080
-26.25756434;-48.85172148;79070
-26.25759273;-48.85172158;80056
-26.25761794;-48.85172096;81045
-26.25763684;-48.85172086;82028
-26.25765437;-48.85172067;83009
-26.25767065;-48.85172097;83992
-26.25768606;-48.85172154;84978
-26.25770135;-48.85172183;85967
-26.25771709;-48.85172236;86952
-26.25773292;-48.85172333;87945
-26.25774682;-48.85172483;88935
-26.25775395;-48.85172606;89935
-26.25776053;-48.85172697;90919
-26.25776053;-48.85172697;91902
-26.25776779;-48.85172733;92893
-26.25777751;-48.85172752;93891
-26.25778979;-48.85172736;94884
-26.25780314;-48.85172678;95870
-26.25781588;-48.85172564;96854
-26.25782833;-48.85172418;97855
-26.25784147;-48.85172344;98857
-26.25785433;-48.85172361;99843
-26.25786651;-48.85172366;100824
-26.25787809;-48.85172298;101826
-26.25788587;-48.85172325;102827
-26.25788401;-48.85172614;103821
-26.2578836;-48.8517278;104821
-26.25788431;-48.85172826;105828
-26.2578856;-48.85172858;106832
-26.25788776;-48.85172822;107826
-26.25788974;-48.85172783;108825
-26.25789098;-48.85172793;109826
-26.25789174;-48.85172769;110837
-26.2578917;-48.8517277;111849
-26.2578917;-48.8517277;112866
-26.25789121;-48.85172861;113877
-26.25789141;-48.85172878;114876
-26.25789141;-48.85172878;115865
-26.25789238;-48.85172849;116867
-26.2578928;-48.8517285;117859
-26.25789302;-48.85172851;118857
-26.25789316;-48.85172849;119841
-26.2578932;-48.85172845;120835
-26.25789323;-48.85172843;121830
-26.25789326;-48.85172843;122830
-26.25789329;-48.85172843;123829
-26.25790638;-48.85172771;124827
-26.25792881;-48.85172629;125902
-26.25795535;-48.85172476;126916
-26.25801946;-48.85172059;127938
-26.25801946;-48.85172059;128948
-26.25807226;-48.85171685;129950
-26.25807226;-48.85171685;130959
-26.25809442;-48.85171434;131971
-26.25811653;-48.8517118;132973
-26.25811653;-48.8517118;133981
-26.25815762;-48.85170767;134999
-26.25815762;-48.85170767;136018
-26.25818679;-48.85170456;137026
-26.25819985;-48.85170279;138042
-26.25819985;-48.85170279;139060
-26.25822616;-48.8516995;140079
-26.25822616;-48.8516995;141089
-26.25825619;-48.85169386;142089
-26.25825619;-48.85169386;143112
-26.25829487;-48.85168844;144114
-26.25830763;-48.85168758;145118
-26.25830763;-48.85168758;146141
-26.25832083;-48.85168645;147143
-26.25832083;-48.85168645;148161
-26.25834636;-48.85168128;149179
-26.25834636;-48.85168128;150196
-26.25836955;-48.85167783;151218
-26.25836361;-48.85167386;152225
-26.25836166;-48.8516722;153227
-26.25836126;-48.85167189;154239
-26.25836032;-48.85167097;155248
-26.25836032;-48.85167097;156266
-26.25836032;-48.85167097;157286
-26.25836172;-48.85167109;158306
-26.25837995;-48.85166973;159320
-26.25839207;-48.85166968;160329
-26.25840458;-48.85167021;161346
-26.2584166;-48.85167046;162358
-26.25842793;-48.85167;163370
-26.25843858;-48.85166918;164396
-26.25843858;-48.85166918;165400
-26.25843858;-48.85166918;166412
-26.25844886;-48.85166889;167420
-26.25845354;-48.85166967;168477
-26.25845585;-48.85166928;169482
-26.25845585;-48.85166928;170492
-26.25846043;-48.85166871;171499
-26.25846043;-48.85166871;172505
-26.25846412;-48.85166822;173512
-26.25846554;-48.85166812;174521
-26.25846554;-48.85166812;175527
-26.25846554;-48.85166812;176535
-26.25846846;-48.85166822;177542
-26.25846959;-48.85166831;178549
-26.25848127;-48.85166746;179554
-26.25848127;-48.85166746;180577
-26.25848127;-48.85166746;181588
-26.25852688;-48.85166379;182602
-26.25857642;-48.85165763;183627
-26.25857642;-48.85165763;184646
-26.25861169;-48.85165296;185678
-26.25861169;-48.85165296;186688
-26.25860759;-48.85165466;187699
-26.25860759;-48.85165466;188719
-26.25860572;-48.85165498;189731
-26.25860572;-48.85165498;190708
-26.25860409;-48.85165455;191685
-26.25860354;-48.85165423;192660
-26.25860324;-48.85165416;193671
-26.25860338;-48.85165417;194686
-26.25860388;-48.85165448;195701
-26.25860423;-48.8516548;196708
-26.25861058;-48.85165353;197723
-26.25862498;-48.85165147;198755
-26.25864427;-48.85164953;199770
-26.25867534;-48.85164588;200797
-26.25870399;-48.85164268;201816
-26.25873236;-48.85163985;202820
-26.25875931;-48.85163658;203828
-26.25878483;-48.85163391;204848
-26.25880502;-48.85163183;205864
-26.25882353;-48.85163007;206870
-26.25884099;-48.85162854;207877
-26.25885771;-48.85162689;208889
-26.25885771;-48.85162689;209897
-26.25888948;-48.85162263;210907
-26.25890402;-48.85162214;211946
-26.25891561;-48.85162172;212938
-26.25891561;-48.85162172;213947
-26.25893934;-48.85162242;214939
-26.25893934;-48.85162242;215946
-26.25896148;-48.85162522;216946
-26.25897108;-48.85162663;217945
-26.25897179;-48.85163073;218946
-26.25897283;-48.85163345;219944
-26.25897283;-48.85163345;220946
-26.25897293;-48.85163426;221947
-26.25897293;-48.85163426;222951
-26.25898412;-48.8516346;223955
-26.25898412;-48.8516346;224960
-26.25901129;-48.85163175;225968
-26.25902875;-48.85162955;226976
-26.25902875;-48.85162955;227992
-26.25907038;-48.85162365;229009
-26.25907038;-48.85162365;230016
-26.25911856;-48.85161877;231021
-26.25911856;-48.85161877;232027
-26.25916197;-48.85161519;233049
-26.25918235;-48.85161281;234057
-26.25920093;-48.85161047;235067
-26.25921287;-48.85160827;236088
-26.25921287;-48.85160827;237100
-26.25921224;-48.85160731;238122
-26.25921303;-48.85160677;239128
-26.25921364;-48.85160671;240138
-26.25921409;-48.8516063;241146
-26.25921409;-48.8516063;242151
-26.2592149;-48.85160629;243160
-26.2592149;-48.85160629;244186
-26.25921568;-48.85160678;245188
-26.25921568;-48.85160678;246212
-26.2592174;-48.85160779;247217
-26.25921821;-48.85160825;248223
-26.25921839;-48.85160838;249239
-26.25921849;-48.85160847;250253
-26.25922009;-48.85160818;251267
-26.25922009;-48.85160818;252272
-26.25923682;-48.85160653;253291
-26.25925207;-48.85160494;254297
-26.25926745;-48.85160309;255292
-26.25928271;-48.85160144;256303
-26.25929788;-48.85159974;257310
-26.25931269;-48.85159846;258315
-26.25932711;-48.85159816;259324
-26.259338;-48.85159884;260321
-26.25934613;-48.85159954;261338
-26.25934015;-48.85160348;262344
-26.25933848;-48.8516057;263351
-26.25933796;-48.85160647;264357
-26.25933855;-48.85160587;265367
-26.25933935;-48.85160497;266372
-26.25933996;-48.85160467;267382
-26.25933996;-48.85160461;268389
-26.25934101;-48.85160398;269396
-26.25934125;-48.85160389;270403
-26.25934175;-48.851604;271419
-26.2593419;-48.85160396;272498
-26.2593419;-48.85160396;273507
-26.25934202;-48.85160424;274528
-26.25934205;-48.85160425;275549
-26.25934205;-48.85160425;276567
-26.25934205;-48.85160425;277586
-26.25934208;-48.85160426;278598
-26.25934214;-48.85160422;279607
-26.25934214;-48.85160422;280626
-26.25934214;-48.85160422;281634
-26.25937061;-48.85160146;282640
-26.25938713;-48.85159953;283646
-26.25938713;-48.85159953;284656
-26.25940695;-48.8515967;285664
-26.25940695;-48.8515967;286679
-26.25939974;-48.85159243;287687
-26.25939999;-48.85159129;288686
-26.25940295;-48.8515909;289713
-26.25940972;-48.8515889;290730
-26.25940972;-48.8515889;291748
-26.25945275;-48.85158379;292761
-26.25945275;-48.85158379;293770
