latitude;longitude;time
-26.25619121;-48.89576201;530775
-26.25610331;-48.89562503;531824
-26.25601678;-48.89546546;532824
-26.25592409;-48.89529885;533812
-26.25584011;-48.89514962;534801
-26.25573407;-48.89500403;535793
-26.25563691;-48.89483292;536818
-26.25554048;-48.89466929;537826
-26.25545645;-48.894504;538828
-26.25539402;-48.89432081;539812
-26.25535044;-48.89415062;540799
-26.25528101;-48.89395554;541797
-26.25515789;-48.89276328;547792
-26.25472225;-48.89142879;555776
-26.25466357;-48.89125429;556815
-26.25458178;-48.89110833;557799
-26.25449059;-48.89093481;558792
-26.25445388;-48.89074144;559785
-26.25445181;-48.89058758;560785
-26.25441501;-48.89040175;561786
-26.25435308;-48.89014369;562772
-26.25432472;-48.88990478;563862
-26.25424053;-48.88948552;565805
-26.2541984;-48.88929271;566888
-26.25414752;-48.88907914;567888
-26.25414569;-48.88884068;568888
-26.25411308;-48.88842212;570875
-26.25410893;-48.88821452;571864
-26.25413348;-48.88798757;572903
-26.25414081;-48.88777727;573901
-26.25416257;-48.88756118;574888
-26.25418922;-48.88735291;575884
-26.25421855;-48.88714879;576886
-26.25425252;-48.8869487;577870
-26.25430326;-48.88674526;578908
-26.25442521;-48.88633776;580854
-26.25448933;-48.88614884;581938
-26.25462113;-48.88577332;583826
-26.2546827;-48.88559143;584816
-26.25474813;-48.88541375;585813
-26.25480993;-48.8852255;587412
-26.25494337;-48.88486572;588915
-26.25506519;-48.88450177;590899
-26.25513486;-48.88432274;591890
-26.25520401;-48.88413915;592875
-26.25528251;-48.88397182;593921
-26.25536109;-48.88380506;594929
-26.25542625;-48.88362739;595928
-26.25549466;-48.88345608;596919
-26.25555101;-48.88329554;597911
-26.25566763;-48.88293278;599896
-26.25573913;-48.88276411;600882
-26.25578634;-48.8825856;601880
-26.25583795;-48.88241583;602872
-26.25594453;-48.88208244;605370
-26.25608343;-48.88174849;606864
-26.25615166;-48.88158059;607850
-26.25619565;-48.88139729;608884
-26.25625054;-48.88121237;609870
-26.25631457;-48.88103091;610861
-26.256374;-48.88084326;611853
-26.2564352;-48.88068985;612835
-26.25650539;-48.88054929;613871
-26.25655021;-48.88033931;614858
-26.25660465;-48.88014246;616455
-26.25666076;-48.87976472;617843
-26.25671242;-48.87959696;618881
-26.25675894;-48.87944011;619879
-26.25678826;-48.8792633;620868
-26.25681974;-48.87905845;621867
-26.25680297;-48.87887384;622902
-26.25682645;-48.8787032;623899
-26.25680024;-48.87852153;624891
-26.2568209;-48.87834793;625896
-26.25678299;-48.87818446;626879
-26.25676697;-48.87798919;627870
-26.25675669;-48.87780258;628857
-26.25673339;-48.87762014;629859
-26.25668651;-48.8774455;630856
-26.25663808;-48.87727133;632395
-26.25647652;-48.87696328;633837
-26.2563968;-48.8767969;634876
-26.25634279;-48.8766232;635896
-26.25626261;-48.87646971;636885
-26.25607646;-48.87616565;638915
-26.25596849;-48.87602947;639917
-26.25585633;-48.87589791;640915
-26.25577305;-48.87575016;641908
-26.25568526;-48.87560097;642919
-26.25559915;-48.87545149;643912
-26.25543005;-48.87514393;646363
-26.25527947;-48.87482261;647902
-26.25520443;-48.87466682;648896
-26.25513107;-48.87451435;649918
-26.25506074;-48.87435557;650917
-26.25493121;-48.87405551;653413
-26.25479644;-48.87377322;654902
-26.25472966;-48.87364291;655892
-26.25466374;-48.87351522;656902
-26.25459598;-48.87339313;657934
-26.25453152;-48.87327912;658925
-26.25445855;-48.87316492;659917
-26.2543007;-48.87299583;662415
-26.25418315;-48.87282078;664387
-26.2540815;-48.8727017;665834
-26.25403892;-48.8726535;666887
-26.25395367;-48.87254853;669414
-26.2538802;-48.87245857;671372
-26.2538148;-48.87237003;672924
-26.25378671;-48.87231845;673966
-26.25379302;-48.87216976;675959
-26.25386883;-48.87203599;677955
-26.2539412;-48.87188743;679939
-26.25398366;-48.87181271;680941
-26.25400743;-48.8716032;682925
-26.25402341;-48.87139904;684905
-26.25400786;-48.87123469;687372
-26.25395153;-48.87115996;688967
-26.25391952;-48.87114301;689962
-26.25388907;-48.87112784;690947
-26.25386094;-48.87111858;692455
-26.25384013;-48.87110379;694465
-26.25385859;-48.87109962;696408
-26.25386137;-48.87109552;697852
-26.25385552;-48.87108955;698998
-26.25386476;-48.87108916;701389
-26.25385324;-48.87107477;702940
-26.2538696;-48.87104465;704775
-26.25384968;-48.87102284;705979
-26.25361495;-48.8709351;707914
-26.25346231;-48.87085178;710399
-26.25328607;-48.87068201;711884
-26.25322081;-48.87059771;712977
-26.25318139;-48.87049178;713969
-26.25311705;-48.87036042;714976
-26.25300119;-48.87012726;716896
-26.25286831;-48.86985302;718892
-26.252805;-48.86971082;719883
-26.25273862;-48.8695712;720884
-26.25267542;-48.8694198;721894
