latitude;longitude;time
-26.25248282;-48.85417124;0
-26.25239634;-48.85415168;991
-26.25239634;-48.85415168;1973
-26.25233106;-48.85415111;2977
-26.25219709;-48.85413093;3984
-26.25214225;-48.85413655;4983
-26.25214225;-48.85413655;5973
-26.25211259;-48.85412237;6979
-26.2520434;-48.85411442;7971
-26.25202504;-48.85410557;8966
-26.25202504;-48.85410557;9966
-26.25197099;-48.85409896;10970
-26.25197099;-48.85409896;11973
-26.25197099;-48.85409896;12971
-26.25183515;-48.8541096;13967
-26.25176407;-48.85410655;14956
-26.25169136;-48.85409965;15955
-26.25161804;-48.85409991;16948
-26.25154698;-48.85409471;17947
-26.25154698;-48.85409471;18944
-26.25140014;-48.85407267;19931
-26.25140014;-48.85407267;20921
-26.25134339;-48.85407082;21916
-26.25134339;-48.85407082;22916
-26.25128341;-48.8540622;23913
-26.25128341;-48.8540622;24906
-26.2512707;-48.8540611;25902
-26.25123532;-48.8540603;26895
-26.25123532;-48.8540603;27884
-26.25120431;-48.85407821;28875
-26.25120431;-48.85407821;29875
-26.25114031;-48.8540915;30889
-26.25114031;-48.8540915;31894
-26.25106143;-48.85407927;32893
-26.25106143;-48.85407927;33889
-26.25095148;-48.85404661;34891
-26.25090533;-48.85403223;35888
-26.25090533;-48.85403223;36880
-26.25084139;-48.85397854;37891
-26.25084139;-48.85397854;38881
-26.2508092;-48.85389237;39886
-26.2508092;-48.85389237;40879
-26.25084586;-48.85376051;41888
-26.2508642;-48.85368315;42911
-26.25088615;-48.85360197;43903
-26.25090976;-48.85351818;44893
-26.25090976;-48.85351818;45885
-26.2509623;-48.85335935;46874
-26.2509623;-48.85335935;47881
-26.25103451;-48.85318358;48884
-26.25107103;-48.85309727;49875
-26.25109716;-48.85301007;50876
-26.25109716;-48.85301007;51872
-26.25112845;-48.8528252;52881
-26.25113686;-48.85273791;53874
-26.25113686;-48.85273791;54869
-26.25109474;-48.85257392;55869
-26.25109474;-48.85257392;56860
-26.25097225;-48.85248699;57867
-26.25090156;-48.85250078;58856
-26.25083957;-48.85254504;59853
-26.25077882;-48.85261534;60857
-26.25077882;-48.85261534;61856
-26.25066727;-48.85278395;62869
-26.25066727;-48.85278395;63861
-26.25053535;-48.85296991;64869
-26.25053535;-48.85296991;65860
-26.25040297;-48.85318019;66855
-26.25033617;-48.85328748;67845
-26.25033617;-48.85328748;68846
-26.25019049;-48.85350687;69849
-26.25019049;-48.85350687;70842
-26.25004451;-48.85372145;71848
-26.25004451;-48.85372145;72879
-26.24990432;-48.8539449;73889
-26.24984255;-48.85406487;74874
-26.2497842;-48.85419202;75866
-26.24972629;-48.85432918;76862
-26.24972629;-48.85432918;77855
-26.24962835;-48.85460125;78859
-26.24962835;-48.85460125;79857
-26.24955807;-48.85489984;80866
-26.24952863;-48.85504936;81857
-26.24951179;-48.8552085;82850
-26.24948925;-48.85553116;83846
-26.24948925;-48.85553116;84832
-26.24948156;-48.85569189;85822
-26.24947295;-48.85585724;86809
-26.24946648;-48.85602688;87793
-26.24946648;-48.85602688;88789
-26.24946005;-48.85636268;89787
-26.24945367;-48.85652815;90782
-26.249454;-48.85668783;91775
-26.249456;-48.85685889;92769
-26.249456;-48.85685889;93771
-26.24946086;-48.85718157;94782
-26.24946086;-48.85718157;95770
-26.2494823;-48.85750706;96778
-26.24948615;-48.85766952;97761
-26.24951334;-48.85783775;98753
-26.24953551;-48.85799875;99744
-26.24953551;-48.85799875;100748
-26.24959462;-48.85834176;101763
-26.24959462;-48.85834176;102769
-26.24966341;-48.85868877;103772
-26.24966341;-48.85868877;104761
-26.24972204;-48.85903105;105761
-26.24975269;-48.85920902;106747
-26.24977712;-48.85938119;107739
-26.24980053;-48.85955752;108752
-26.24980053;-48.85955752;109756
-26.24985191;-48.8599079;110775
-26.24988034;-48.86008;111767
-26.24990642;-48.86025207;112760
-26.24990642;-48.86025207;113754
-26.2499639;-48.86059107;114778
-26.24999235;-48.86076934;115766
-26.25001987;-48.86093962;116766
-26.25005095;-48.8611109;117765
-26.25005095;-48.8611109;118760
-26.25010771;-48.86143405;119770
-26.25010771;-48.86143405;120761
-26.25015616;-48.8617329;121785
-26.25015616;-48.8617329;122775
-26.25019873;-48.86201442;123785
-26.25021656;-48.86215076;124778
-26.25021656;-48.86215076;125773
-26.25025585;-48.86240479;126779
-26.25025585;-48.86240479;127762
-26.25028404;-48.8626285;128776
-26.25028504;-48.86272008;129768
-26.25028263;-48.86279737;130762
-26.25028341;-48.86284726;131750
-26.25028341;-48.86284726;132739
-26.25027652;-48.86292892;133746
-26.25027652;-48.86292892;134733
-26.25026859;-48.86297828;135743
-26.25026859;-48.86297828;136750
-26.25026512;-48.86302237;137770
-26.25026267;-48.86305715;138769
-26.25026267;-48.86305715;139768
-26.25025424;-48.86314496;140782
-26.25025424;-48.86314496;141789
-26.25023493;-48.86324036;142804
-26.25023493;-48.86324036;143821
-26.25021963;-48.86334593;144830
-26.25021988;-48.86340902;145827
-26.25023808;-48.86348471;146814
-26.25025041;-48.86356702;147814
-26.25025041;-48.86356702;148810
-26.25031065;-48.86374354;149821
-26.25031065;-48.86374354;150848
-26.25040864;-48.86391934;151857
-26.25044596;-48.86399357;152864
-26.25047715;-48.86405733;153856
-26.2504916;-48.86410731;154861
-26.25051001;-48.8641571;155857
-26.25052239;-48.86420374;156851
-26.25052239;-48.86420374;157835
-26.25055096;-48.86433061;158844
-26.25055096;-48.86433061;159839
-26.25057983;-48.86447091;160857
-26.25059609;-48.86453978;161856
-26.2506143;-48.86461709;162836
-26.25062842;-48.86469692;163828
-26.25062842;-48.86469692;164828
-26.25066633;-48.86485077;165833
-26.25066633;-48.86485077;166816
-26.2507096;-48.86502406;167822
-26.25073522;-48.86511822;168810
-26.25075958;-48.86520603;169802
-26.2507898;-48.86529826;170793
-26.2507898;-48.86529826;171789
-26.25084971;-48.86547332;172807
-26.25084971;-48.86547332;173822
-26.25091895;-48.86563841;174824
-26.25091895;-48.86563841;175821
-26.25099676;-48.86582592;176823
-26.25104045;-48.865922;177824
-26.25108055;-48.86601801;178818
-26.2511183;-48.86611333;179811
-26.2511183;-48.86611333;180801
-26.25120509;-48.8663129;181805
-26.25120509;-48.8663129;182820
-26.251306370000002;-48.8665224;183820
-26.251306370000002;-48.8665224;184813
-26.25140205;-48.86673589;185830
-26.25150652;-48.86695658;186887
-26.25150652;-48.86695658;187869
-26.25155943;-48.86706646;188908
-26.25155943;-48.86706646;189913
-26.25166119;-48.86728974;190926
-26.25171145;-48.86739978;191932
-26.25176256;-48.86750726;192925
-26.25181508;-48.86761643;193916
-26.25191679;-48.86783948;194911
-26.25196757;-48.86795559;195900
-26.25196757;-48.86795559;196882
-26.25201812;-48.86806985;197888
-26.25201812;-48.86806985;198895
-26.25213053;-48.86829216;199913
-26.25218497;-48.86841063;200922
-26.25223975;-48.86852736;201916
-26.25229526;-48.86864153;202904
-26.25229526;-48.86864153;203902
-26.25239765;-48.8688777;204912
-26.25239765;-48.8688777;205907
-26.25250725;-48.86911272;206911
-26.25250725;-48.86911272;207905
-26.25261454;-48.86935322;208908
-26.25267369;-48.8694756;209900
-26.25267369;-48.8694756;210896
-26.25278648;-48.86971565;211909
-26.25278648;-48.86971565;212904
-26.25288797;-48.86994073;213911
-26.25288797;-48.86994073;214933
-26.25298116;-48.87015365;215930
-26.25302896;-48.87026234;216920
-26.25307523;-48.87037;217908
-26.25312482;-48.87047354;218912
-26.25312482;-48.87047354;219905
-26.25322075;-48.87067461;220923
-26.25322075;-48.87067461;221927
-26.25330541;-48.87085315;222951
-26.25330541;-48.87085315;223957
-26.25337002;-48.87099884;224955
-26.25338993;-48.87105002;225938
-26.25340782;-48.87109986;226922
-26.25340782;-48.87109986;227919
-26.25345178;-48.87118149;228909
-26.25345178;-48.87118149;229915
-26.25348145;-48.87125705;230923
-26.25353079;-48.87133653;231917
-26.25355576;-48.87137027;232913
-26.25355576;-48.87137027;233903
-26.2535885;-48.87140549;234901
-26.25361533;-48.87143835;235890
-26.2536321;-48.87147254;236884
-26.2536321;-48.87147254;237881
-26.25367198;-48.87155865;238879
-26.25367198;-48.87155865;239872
-26.25367052;-48.87169577;240858
-26.25364011;-48.8717617;241853
-26.25360156;-48.87182599;242846
-26.25356201;-48.87187593;243921
-26.25356201;-48.87187593;244922
-26.2534843;-48.87196411;245929
-26.2534843;-48.87196411;246927
-26.25341132;-48.87202834;247917
-26.25339241;-48.87204784;248904
-26.25336685;-48.87207101;249900
-26.25333032;-48.87210448;250900
-26.25333032;-48.87210448;251891
-26.25329653;-48.8721748;252891
-26.25329653;-48.8721748;253898
-26.25330132;-48.872248;254909
-26.25330132;-48.872248;255909
-26.2533714;-48.87233715;256911
-26.25348078;-48.87237361;257906
-26.25354013;-48.87237599;258899
-26.25359567;-48.87235755;259881
-26.25359567;-48.87235755;260871
-26.25364895;-48.87234659;261864
-26.2537049;-48.87234686;262876
-26.25381432;-48.87240747;263968
-26.2538684;-48.87246403;264957
-26.25391033;-48.87251263;265939
-26.25395999;-48.87256388;266930
-26.25402245;-48.87262277;267933
-26.25402245;-48.87262277;268951
-26.25408227;-48.87270642;269939
-26.25418242;-48.87288185;270949
-26.2542386;-48.87297895;271961
-26.25429466;-48.87305012;272950
-26.25434886;-48.87313545;273991
-26.25440192;-48.87320963;275028
-26.25445453;-48.87328918;276007
-26.25451098;-48.87337098;276994
-26.25451098;-48.87337098;277965
-26.25456357;-48.87345475;278961
-26.25466644;-48.87363738;279952
-26.25470873;-48.87373297;280945
-26.25475394;-48.87383295;281940
-26.25475394;-48.87383295;282935
-26.25485883;-48.87403963;283923
-26.25490821;-48.87414368;284953
-26.25495834;-48.87424868;285945
-26.25495834;-48.87424868;286945
-26.25500753;-48.87436697;287947
-26.25512025;-48.87458261;289021
-26.25517171;-48.87469553;290041
-26.25517171;-48.87469553;291040
-26.25522396;-48.87479058;292025
-26.25526882;-48.87488911;293021
-26.25526882;-48.87488911;294070
-26.25526882;-48.87488911;295101
-26.25526882;-48.87488911;296136
-26.25526882;-48.87488911;297165
-26.25526882;-48.87488911;298192
-26.25526882;-48.87488911;299206
-26.25526882;-48.87488911;300243
-26.25526882;-48.87488911;301272
-26.25526882;-48.87488911;302289
-26.25526882;-48.87488911;303367
-26.25526882;-48.87488911;304387
-26.25526882;-48.87488911;305400
-26.25526882;-48.87488911;306409
-26.25526882;-48.87488911;307423
-26.25526882;-48.87488911;308431
-26.25526882;-48.87488911;309463
-26.25526882;-48.87488911;310490
-26.25526882;-48.87488911;311494
-26.25526882;-48.87488911;312502
-26.25526882;-48.87488911;313530
-26.25526882;-48.87488911;314535
-26.25526882;-48.87488911;315560
-26.25526882;-48.87488911;316580
-26.25526882;-48.87488911;317593
-26.25526882;-48.87488911;318596
-26.25526882;-48.87488911;319608
-26.25526882;-48.87488911;320640
-26.25526882;-48.87488911;321655
