latitude;longitude;time
-26.37068249;-48.85709324;1038761
-26.37087358;-48.85702376;1039736
-26.37108351;-48.85697323;1040761
-26.37127973;-48.85689369;1041735
-26.37149066;-48.8568761;1042760
-26.37169013;-48.85682052;1043858
-26.37188289;-48.8567207;1044835
-26.37206866;-48.85666038;1045812
-26.37226344;-48.85660977;1046787
-26.37247756;-48.85652572;1047763
-26.37266808;-48.85646663;1048738
-26.37286148;-48.85641631;1049762
-26.37302552;-48.85637647;1050806
-26.37321523;-48.85631774;1051781
-26.37343193;-48.85623743;1052757
-26.37375273;-48.85606557;1054745
-26.37408845;-48.85592755;1056782
-26.37426082;-48.85584946;1057758
-26.37442499;-48.85574809;1058856
-26.37457962;-48.85563405;1059832
-26.37488434;-48.85540431;1061726
-26.37504871;-48.85527907;1062751
-26.37521095;-48.8551664;1063727
-26.37537362;-48.85501826;1064750
-26.37553985;-48.85486477;1065727
-26.37570892;-48.8547233;1066767
-26.37587386;-48.85458851;1067743
-26.37600277;-48.85441494;1068719
-26.37610004;-48.85423294;1069742
-26.37640581;-48.85391756;1071730
-26.37659148;-48.85375662;1072754
-26.37675238;-48.85356959;1073729
-26.37691096;-48.8534041;1074784
-26.3770704;-48.85324208;1075759
