latitude;longitude;time
-26.273557151368387;-48.89339496511248;770303
-26.273549767139674;-48.893315475667976;771282
-26.273541218670236;-48.893236363376765;772264
-26.27353361849912;-48.893152853371035;773245
-26.27353115625155;-48.89307893070338;774228
-26.273527114715463;-48.89301003970802;775257
-26.27351828337031;-48.89294829200915;776239
-26.27351622310354;-48.89287075977092;777267
-26.27349665257004;-48.89279265893919;778246
-26.27347726077162;-48.892714295295775;779228
-26.273460562792025;-48.89263127191353;780257
-26.27344997302378;-48.892546586552456;781236
-26.273431119223474;-48.8924661131853;782265
-26.273409029915026;-48.8923892915214;783245
-26.27339179383017;-48.89230971349876;784227
-26.273375030113613;-48.89223148873341;785254
-26.273356573159084;-48.89215850459585;786235
-26.27334423401801;-48.892084753684536;787262
-26.273329494158066;-48.89201704135255;788243
-26.273308654490894;-48.89196004792016;789272
-26.273300681261272;-48.89189643314156;790251
-26.273293316302844;-48.89183118351123;791232
-26.27329262637509;-48.89177583130501;792263
-26.27331915526201;-48.89172834736937;793243
-26.27334606696782;-48.891673635619775;794271
-26.273373165718002;-48.891598095547586;795251
-26.27339908327425;-48.89152216180862;796280
-26.27343065605032;-48.891445858374375;797259
-26.27346607834738;-48.89137110126035;798237
-26.27351481799855;-48.891298846931775;799266
