latitude;longitude;time
-26.25375136305253;-48.854463867536104;12135991
-26.253752530815447;-48.85447802241876;12202999
-26.253753404221953;-48.85451853893256;12203982
-26.253753004572623;-48.854575110695166;12205027
-26.25375210673502;-48.85461824672851;12206011
-26.253749968168556;-48.854646805062615;12207046
-26.253747726484576;-48.8546650583581;12208030
-26.25374600696838;-48.85467726705879;12209016
-26.25374410057141;-48.854684860428804;12210003
-26.253742414692436;-48.85469172879107;12210992
-26.25374086932268;-48.854695686483154;12211979
-26.253739791100507;-48.85469737814747;12212971
-26.253739168041832;-48.85469927795155;12214009
-26.25373892983012;-48.854702201084585;12214994
-26.2537386519564;-48.854704688808205;12215983
-26.25373831417311;-48.85470617881847;12217019
-26.25373771042801;-48.85470924822028;12218006
-26.253735461111305;-48.854715863253524;12218997
-26.253733097716623;-48.85472197586259;12219985
-26.253731058612434;-48.85472775129297;12221018
-26.253729036202216;-48.85473225857054;12222007
-26.25372694739256;-48.85473498489217;12222993
-26.25372503206696;-48.85473665060864;12223982
-26.25372322153392;-48.85473898881561;12225020
-26.253721669864397;-48.85474022463887;12226009
-26.253720579634397;-48.85474069618381;12227002
-26.253719404616923;-48.854739734844564;12227996
-26.253718458617065;-48.85473882168236;12228982
-26.253717674577526;-48.854738022975496;12230020
-26.253716930638863;-48.85473884751452;12231011
-26.25371664700842;-48.854739628340454;12232050
-26.25371655372855;-48.85474080212061;12233044
-26.253716587576648;-48.85474085094715;12234033
-26.253716094819538;-48.85474214044486;12235020
-26.253715951922956;-48.85474237133084;12236005
-26.25371556686531;-48.854743531042324;12236997
-26.253715327695403;-48.854744688114;12237988
-26.253714960460663;-48.85474590576946;12238977
-26.253713579817962;-48.85474874085102;12240020
-26.253713894346163;-48.85475256675803;12241011
-26.253713169047302;-48.85475767839568;12242002
-26.253712722979014;-48.854762010611;12242992
-26.253713430748665;-48.854766577944204;12244027
-26.25371405718227;-48.85477120074166;12245017
-26.253714114181808;-48.85477398454291;12246006
-26.253713304885274;-48.854776412597616;12247005
-26.253712137907378;-48.8547779070846;12247994
-26.253711245438353;-48.85477865850172;12248981
-26.253708989182986;-48.85478064260121;12250020
-26.253706246151694;-48.85478214095589;12251010
-26.253703757399332;-48.854783546483404;12252004
-26.25370253639433;-48.85478439639528;12252992
-26.25370185931095;-48.85478469011977;12253980
-26.253701035890323;-48.85478544587865;12255019
-26.253700469566247;-48.85478614391853;12256004
-26.25370005404768;-48.854787284587296;12256994
-26.253700796486605;-48.8547885779052;12258035
-26.253701623454493;-48.85478890627249;12259026
-26.25370259137857;-48.85478949903339;12260011
-26.253703956495645;-48.854790434218884;12260998
-26.253704021920676;-48.85479004462573;12262035
-26.253704433150823;-48.85478842047509;12263023
-26.253704482755285;-48.854786755787366;12264011
-26.25370426728131;-48.85478521565287;12264997
-26.253704863226055;-48.854781695989686;12266030
-26.253706978597087;-48.85477916322534;12267023
-26.253709457459177;-48.85477836199768;12268026
-26.25371148351628;-48.8547789376104;12269016
-26.253713197583473;-48.854778734634;12270000
-26.253714594887505;-48.854777963586464;12271039
-26.253716751868044;-48.85477612276173;12272028
-26.253718291418807;-48.854774119470875;12273028
-26.253719981555523;-48.85477179067695;12274013
-26.253721469063127;-48.85476938037963;12275003
-26.253722939977717;-48.854766847806786;12276037
-26.253724306260924;-48.85476365571974;12277026
-26.25372522531049;-48.85475734328716;12278014
-26.253725054788823;-48.854749849293135;12279005
-26.253725027428548;-48.85474281390304;12280042
-26.253725700592195;-48.85473744921846;12281029
-26.25372600760109;-48.85473231150408;12282016
-26.2537253809124;-48.854727508024226;12283004
-26.253724314210523;-48.85472300994731;12284037
-26.25372307708575;-48.85471879005579;12285024
-26.253721975972944;-48.854714843510436;12286014
-26.25372174012854;-48.85471123368763;12287011
-26.253720593873666;-48.854708344447964;12288008
-26.253719455430463;-48.854705220623366;12288997
-26.253717480788477;-48.854701159874665;12290033
-26.253715699502383;-48.85469666449976;12291021
-26.253714500436185;-48.85469332869318;12292009
-26.25371361147494;-48.854690487082806;12293002
-26.25371142248691;-48.85468859519219;12293989
-26.25370925713331;-48.85468753810246;12294978
-26.25370693838739;-48.85468616884483;12296015
-26.25370451365769;-48.854685143159045;12297001
-26.253701293326117;-48.854683810061616;12297988
-26.253701160370802;-48.85468061038373;12299025
-26.253699933596906;-48.85467765334976;12300010
-26.25369945080919;-48.85467462158793;12300999
-26.25369891288168;-48.85467007786729;12301988
-26.253698409432555;-48.85466580858363;12303022
-26.253697549399977;-48.85466365479949;12304010
-26.253697215482028;-48.854663348801616;12304995
-26.25369679663102;-48.85466339849912;12305986
-26.25369731028115;-48.85466348230525;12307068
-26.253697792644374;-48.854663563821674;12308060
-26.253698697952018;-48.85466370897884;12309056
-26.253699810301818;-48.854663967783786;12310050
-26.25370068163106;-48.854663165285835;12311039
-26.253701605467235;-48.854662159818055;12312028
-26.253702339226095;-48.85466183387486;12313018
