latitude;longitude;time
-26.32695754;-48.87474628;17018
-26.32696956;-48.87473524;18029
-26.32696933;-48.87473908;19016
-26.32696458;-48.87474441;20072
-26.32695603;-48.87472977;21119
-26.32694805;-48.87473108;22118
-26.32694184;-48.87473497;23118
-26.32694215;-48.87473482;24106
-26.32694203;-48.87473562;25102
-26.32694199;-48.87473584;26176
-26.32694188;-48.87473587;27181
-26.32694177;-48.87473601;28196
-26.32694175;-48.87473635;29189
-26.32694166;-48.87473642;31041
-26.32694164;-48.87473642;32040
-26.32694178;-48.87473613;33047
-26.32694184;-48.87473586;34037
-26.32694182;-48.87473585;35090
-26.32692916;-48.87474601;36101
-26.32692243;-48.87475129;37202
-26.3269224;-48.87475124;39222
-26.32692231;-48.87475106;41162
-26.32692228;-48.87475087;42214
-26.32692223;-48.87475072;43196
-26.32692219;-48.87475055;44205
-26.32692207;-48.87475034;46185
-26.32692181;-48.8747488;48197
-26.32692166;-48.87474888;49186
-26.32692184;-48.87474598;50169
-26.32692185;-48.87474562;51153
-26.32692172;-48.87474581;53160
-26.32692158;-48.87474596;55165
-26.32692154;-48.87474607;56146
-26.32692151;-48.87474615;57124
-26.3269215;-48.87474649;58150
-26.32692147;-48.87474665;59129
-26.32692138;-48.87474668;60155
-26.32692129;-48.87474663;62164
-26.32692079;-48.87474514;64037
-26.3269207;-48.87474505;65017
-26.32692071;-48.87474502;66047
-26.32692065;-48.8747449;67026
-26.3269205;-48.87474486;68025
-26.32692038;-48.87474476;69122
-26.32692023;-48.87474486;70114
-26.32692007;-48.87474507;71130
-26.32691997;-48.87474513;72109
-26.32691982;-48.87474526;73094
-26.3269197;-48.87474528;74106
-26.32691963;-48.87474534;75126
-26.32691957;-48.87474539;76117
-26.32691951;-48.87474541;77120
-26.32691946;-48.87474559;78118
-26.32691941;-48.87474567;79120
-26.3269193;-48.87474577;80124
-26.32691925;-48.87474574;81132
-26.32691915;-48.87474573;82133
-26.32691911;-48.87474582;83137
-26.32691904;-48.87474591;84140
-26.32691892;-48.8747461;85150
-26.32691874;-48.87474619;86156
-26.32691859;-48.87474611;87163
-26.32691849;-48.87474633;88163
-26.32691834;-48.87474641;89161
-26.32691837;-48.87474641;90146
-26.32691824;-48.87474654;91141
-26.32691815;-48.87474664;92145
-26.32691801;-48.87474677;93151
-26.32691795;-48.87474689;94194
-26.32691796;-48.87474695;96081
-26.32691778;-48.87474709;97068
-26.32691776;-48.87474707;98053
-26.32691772;-48.87474716;99055
-26.32691767;-48.87474717;100064
-26.32691761;-48.87474734;101071
-26.32691761;-48.87474738;102073
-26.32691762;-48.87474744;103074
-26.32691763;-48.87474738;104111
-26.32691764;-48.87474745;105101
-26.32691762;-48.87474755;106100
-26.32691756;-48.87474768;107105
-26.32691753;-48.87474789;108113
-26.32691746;-48.87474787;109122
-26.32691746;-48.87474801;110276
-26.32691745;-48.87474834;112264
-26.32691764;-48.87474815;114167
-26.32691755;-48.87474821;115312
-26.32691748;-48.8747483;117274
-26.32691744;-48.87474833;119272
-26.32691747;-48.87474837;120268
-26.32691746;-48.87474846;121282
-26.32691748;-48.87474837;122278
-26.32691754;-48.87474842;124234
-26.32691746;-48.87474844;126237
-26.32691727;-48.87474845;128231
-26.32691714;-48.87474836;129235
-26.32691702;-48.87474827;130263
-26.32691687;-48.87474817;131328
-26.32691664;-48.87474835;133269
-26.32691652;-48.87474834;135227
-26.32691636;-48.87474847;136226
-26.32691638;-48.87474846;137224
-26.32691628;-48.87474853;138277
-26.32691614;-48.87474863;139329
-26.32691598;-48.87474889;140344
-26.32691552;-48.87474949;142251
-26.32691542;-48.87474959;144198
-26.32691529;-48.87474945;145249
-26.32691526;-48.87474943;146239
-26.32691523;-48.87474941;147292
-26.32691525;-48.87474949;149247
-26.32691539;-48.8747492;151239
-26.32691541;-48.87474912;152238
-26.32691534;-48.87474918;153241
-26.32691532;-48.87474914;154292
-26.32691525;-48.87474927;156253
-26.32691522;-48.87474931;158225
-26.32691524;-48.8747496;160185
-26.32691525;-48.87474971;161187
-26.32691519;-48.87474949;163074
-26.32691521;-48.87474946;164061
-26.32691523;-48.87474935;165119
-26.32691516;-48.87474944;167088
-26.32691503;-48.8747495;168089
-26.32691506;-48.87474948;169144
-26.32691502;-48.87474937;170150
-26.32691501;-48.87474935;171172
-26.32691505;-48.87474941;172173
-26.32691502;-48.8747494;173187
-26.32691501;-48.87474946;174208
-26.32691502;-48.87474964;175210
-26.32691504;-48.8747497;176209
-26.32691509;-48.87474971;177270
-26.32691513;-48.87474962;178279
-26.32691516;-48.87474969;179296
-26.32691525;-48.87474987;181258
-26.32691528;-48.87474986;183230
-26.32691525;-48.8747498;185194
-26.32691521;-48.87474988;186199
-26.32691515;-48.87474989;187210
-26.32691522;-48.87474968;189042
-26.32691549;-48.87474939;190259
-26.32691595;-48.87474928;192228
-26.32691608;-48.87474949;193292
-26.32691611;-48.8747495;195261
-26.32691595;-48.87474949;197227
-26.32691591;-48.87474954;199190
-26.32691591;-48.87474953;200205
-26.32691588;-48.87474955;206025
-26.32691587;-48.87474957;209112
