latitude;longitude;time
-26.26633465;-48.84850892;0
-26.26633463;-48.84850899;994
-26.26633462;-48.84850917;1977
-26.26633462;-48.84850917;2957
-26.26633461;-48.84850927;3937
-26.26633459;-48.84850926;4917
-26.26633461;-48.84850938;5940
-26.26633463;-48.84850936;6920
-26.26633455;-48.84850947;7900
-26.26633456;-48.84850954;8880
-26.26633459;-48.84850956;9859
-26.26633454;-48.84850961;10840
-26.26633452;-48.84850966;11820
-26.26633449;-48.8485097;12799
-26.26633451;-48.84850979;13779
-26.26633449;-48.84850973;14759
-26.26633442;-48.84850981;15742
-26.26633443;-48.84850984;16721
-26.26633438;-48.84851001;17699
-26.26633438;-48.8485102;18680
-26.2663344;-48.84851029;19660
-26.26633435;-48.84851034;20642
-26.26633432;-48.84851038;21621
-26.26633428;-48.84851035;22600
-26.26633433;-48.84851032;23580
-26.26633435;-48.84851031;24560
-26.26633435;-48.8485103;25540
-26.26633431;-48.84851032;26519
-26.26633429;-48.84851032;27499
-26.26633428;-48.84851034;28480
-26.26633429;-48.84851037;29460
-26.26633428;-48.84851037;30440
-26.26633426;-48.84851042;31419
-26.26633424;-48.84851046;32397
-26.26633426;-48.84851037;33376
-26.2663343;-48.84851035;34354
-26.26633428;-48.84851033;35333
-26.2663343;-48.84851034;36312
-26.26633426;-48.84851037;37293
-26.26633429;-48.8485104;38275
-26.26633432;-48.84851039;39255
-26.2663343;-48.84851046;40234
-26.26633428;-48.84851048;41213
-26.26633426;-48.84851042;42193
-26.26633425;-48.84851041;43173
-26.26633428;-48.84851042;44153
-26.26633433;-48.84851041;45133
-26.26633432;-48.84851042;46113
-26.26633435;-48.84851041;47093
-26.26633433;-48.84851038;48083
-26.2663343;-48.84851038;49063
-26.26633433;-48.84851037;50043
-26.26633437;-48.84851032;51023
-26.26633435;-48.84851029;52003
-26.26633433;-48.8485103;52982
-26.26633433;-48.8485103;53962
-26.26633433;-48.8485103;54941
-26.26633433;-48.8485103;55920
-26.26633433;-48.8485103;56898
-26.26633433;-48.8485103;57876
-26.26633433;-48.8485103;58856
-26.26633433;-48.8485103;59835
-26.26633433;-48.8485103;60814
-26.26633433;-48.8485103;61795
-26.26633433;-48.8485103;62774
-26.26633433;-48.8485103;63754
