latitude;longitude;time
-26.31933639;-48.84718156;12386
-26.31922664;-48.84719584;14854
-26.31914249;-48.84726954;16854
-26.31904864;-48.84734056;18275
-26.31894222;-48.84736093;20217
-26.31888776;-48.84737218;21829
-26.31879401;-48.84738286;23825
-26.31871426;-48.84740063;25819
-26.31863421;-48.84741515;27187
-26.31859317;-48.84742742;28846
-26.31850323;-48.84743497;30841
-26.31839503;-48.84744331;32794
-26.31826724;-48.84745304;34290
-26.31820161;-48.84746294;35327
-26.31805167;-48.84747481;37177
-26.31797201;-48.84747709;38154
-26.31788952;-48.8474874;39176
-26.31780514;-48.84748989;40150
-26.31772012;-48.84749816;41173
-26.31763073;-48.84750571;42146
-26.31754879;-48.8475146;43168
-26.31746762;-48.84751647;44171
-26.31738623;-48.84752418;45144
-26.31730524;-48.84752792;46168
-26.31722653;-48.8475219;47141
-26.31714577;-48.84753135;48172
-26.31706604;-48.84753416;49148
-26.31698853;-48.84753726;50177
-26.31691329;-48.84754662;51153
-26.31684222;-48.84755237;52177
-26.31677401;-48.84754995;53152
-26.31670994;-48.84755494;54151
-26.3166471;-48.84756435;55152
-26.31659297;-48.84757683;56152
-26.31655318;-48.84758454;57254
-26.31653464;-48.84759533;58260
-26.31655909;-48.84764589;59268
-26.31656212;-48.84769293;60275
-26.31657218;-48.84773051;61284
-26.31658307;-48.84777397;62282
-26.316591;-48.84781382;63282
-26.31660134;-48.84784471;64282
-26.31661063;-48.84786543;65282
-26.31662296;-48.8478821;66282
-26.31663349;-48.8478871;67292
-26.31663687;-48.84788543;68302
-26.31663934;-48.84788608;69313
-26.31663745;-48.84788392;70312
-26.31663681;-48.84788624;71307
-26.31663748;-48.84789496;72332
-26.31664055;-48.84790969;73332
-26.31664792;-48.84793853;74333
-26.31665745;-48.84797612;75334
-26.31668391;-48.84803044;76382
-26.3167812;-48.84815348;78829
-26.31688607;-48.84827114;80143
-26.31695228;-48.84834821;81272
-26.31701811;-48.84841141;82294
-26.31708518;-48.84848708;83317
-26.31721646;-48.84861313;85316
-26.31732922;-48.84874209;87802
-26.31739525;-48.84881232;89312
-26.31737536;-48.84882074;90392
-26.31738049;-48.84882561;92373
-26.31738506;-48.84882059;94814
-26.31738949;-48.84882102;96812
-26.31739253;-48.84882001;98285
-26.31739506;-48.84881784;99357
-26.31740508;-48.84881131;101888
-26.31740997;-48.84880923;103791
-26.31741117;-48.84881042;105789
-26.31741132;-48.84881066;107252
-26.31741128;-48.84881073;108372
-26.31741129;-48.84881074;110528
-26.31741133;-48.8488107;112817
-26.31741131;-48.8488107;114310
-26.3174113;-48.84881071;116224
-26.31741131;-48.84881073;117372
-26.3174113;-48.84881076;119817
-26.31741129;-48.84881078;121330
-26.31741127;-48.84881079;122351
-26.31741127;-48.84881081;123325
-26.31741134;-48.84881111;124396
-26.31745272;-48.8488706;126852
-26.31752423;-48.84893677;128502
-26.31758647;-48.84899942;130273
-26.31760431;-48.84901321;131346
-26.31761213;-48.84901879;132321
-26.31762141;-48.84902986;133879
-26.31766385;-48.84908038;135832
-26.31770949;-48.84912856;137342
-26.31773171;-48.84914791;138330
-26.31774968;-48.84916533;139306
-26.31776081;-48.84917537;140376
-26.31778204;-48.84919365;142863
-26.3177978;-48.84920717;144806
-26.31780779;-48.84921546;146275
-26.31780843;-48.84921864;147397
-26.31781677;-48.84923022;149392
-26.31786287;-48.84927855;151835
-26.31791953;-48.84933147;153832
-26.31794741;-48.84936726;155245
-26.31794182;-48.84936204;156368
-26.3179293;-48.84934535;158374
-26.31792398;-48.8493352;160841
-26.3179231;-48.84933211;162266
-26.31792219;-48.84933193;163339
-26.31792017;-48.84933101;165878
-26.3179212;-48.84933108;167806
-26.31792143;-48.84933129;169318
-26.31792145;-48.84933133;170340
-26.31792146;-48.84933135;171318
-26.31792146;-48.84933136;173224
-26.31792146;-48.84933135;174830
-26.31792654;-48.84933791;176383
-26.31793133;-48.84934584;177383
-26.31794548;-48.84936126;178382
-26.31795972;-48.84937381;179382
-26.31797488;-48.84938232;181891
-26.31797702;-48.84938331;183840
-26.31797667;-48.84938519;185332
-26.31797764;-48.84938482;186426
-26.31797702;-48.84938264;188376
-26.31797517;-48.84937874;190419
-26.31797323;-48.84937697;192838
-26.31797237;-48.84937649;194302
-26.31797227;-48.84937642;195380
-26.31798004;-48.84938208;197866
-26.31800411;-48.84940774;199822
-26.318041;-48.84944383;201836
-26.31806836;-48.84947108;203251
-26.31806844;-48.84946981;204371
-26.31806948;-48.84946961;206863
-26.31807162;-48.84946811;208806
-26.31807228;-48.84946625;210318
-26.31807246;-48.84946527;211344
-26.31807214;-48.84946489;213888
-26.31807136;-48.84946481;215836
-26.31807085;-48.84946438;217342
-26.31807101;-48.84946477;218387
-26.31808174;-48.84947659;220342
-26.31810313;-48.84949946;222836
-26.31813022;-48.84952576;224839
-26.31815458;-48.84955078;226300
-26.31816438;-48.84956218;227341
-26.31818312;-48.84958319;229899
-26.31820086;-48.84959933;231367
-26.31819102;-48.84958992;233363
-26.3181896;-48.84958896;234389
-26.31818815;-48.84958845;236413
-26.31818655;-48.84958837;238849
-26.31819435;-48.84959794;240801
-26.31822871;-48.84963172;242320
-26.31824979;-48.84965269;243393
-26.31827737;-48.84968202;245876
-26.31827203;-48.84967268;247829
-26.31826721;-48.8496656;249344
-26.31826636;-48.84966392;250421
-26.31827656;-48.84967621;252415
-26.31831014;-48.84971599;254366
-26.31835286;-48.84977304;256847
-26.31840453;-48.84983456;258307
-26.31843845;-48.84986907;259385
-26.3185633;-48.84996386;261888
-26.3186459;-48.85003452;263840
-26.31870806;-48.85011495;265841
-26.31875944;-48.85018097;267253
-26.31878748;-48.85021165;268380
-26.31882042;-48.85025217;270826
-26.31887634;-48.85030089;272351
-26.31893015;-48.85035596;274296
-26.31895697;-48.85038369;275418
-26.31901015;-48.85043495;277900
-26.31906175;-48.85048607;279798
-26.31911565;-48.85054214;281309
-26.3191436;-48.8505698;282380
-26.31917258;-48.8505978;283354
-26.31920228;-48.85062792;284382
-26.31926882;-48.85069961;286868
-26.3193402;-48.85076925;288820
-26.31939366;-48.85081147;290279
-26.31940835;-48.85082111;291398
-26.31941047;-48.85082127;293347
-26.31941411;-48.85082504;295839
-26.31944224;-48.85085908;297842
-26.31948909;-48.85090783;299255
-26.31951252;-48.85093031;300377
-26.31955842;-48.85096642;302835
-26.31959485;-48.85099114;304836
-26.31961637;-48.85101259;306305
-26.31961292;-48.85101179;307375
-26.31959021;-48.85100104;309905
-26.31958306;-48.85099808;311392
-26.31958047;-48.85099455;313191
-26.31957885;-48.85099348;314369
-26.31957858;-48.85099292;315343
-26.31957837;-48.85099247;316419
-26.31958276;-48.8509964;318877
-26.31960617;-48.85102223;320824
-26.31964273;-48.85106554;322289
-26.31966202;-48.85108468;323358
-26.31970037;-48.85112147;325899
-26.31973769;-48.85115905;327833
-26.31977569;-48.85120353;329348
-26.31980192;-48.85123186;330372
-26.31983132;-48.85126042;331349
-26.31986415;-48.85129434;332419
-26.31996114;-48.85140959;334851
-26.32004267;-48.85148892;336847
-26.32009322;-48.85153543;338364
-26.32013507;-48.85157682;339422
-26.32020271;-48.85164841;341326
-26.32024498;-48.85168535;343808
-26.32025482;-48.85168534;345315
-26.32027323;-48.85170598;346393
-26.32033334;-48.85176557;348391
-26.32039426;-48.85183022;350444
-26.32046482;-48.85192111;352833
-26.32055209;-48.85200439;354349
-26.32057751;-48.85202965;355428
-26.32058262;-48.85202967;357864
-26.32059485;-48.85204505;359389
-26.32060581;-48.85205431;361326
-26.32061124;-48.85205849;362447
-26.32060877;-48.85205183;364443
-26.32060813;-48.85204468;366886
-26.32060613;-48.852042;368843
-26.32060952;-48.85204202;370304
-26.32060888;-48.85203993;371374
-26.32060722;-48.85204011;373472
-26.3206068;-48.85204018;375870
-26.32060686;-48.85204011;377336
-26.32060686;-48.85204012;378456
-26.32060685;-48.85204013;380423
-26.32060688;-48.85204011;382860
-26.32060686;-48.85204011;384821
-26.32060684;-48.85204011;386344
-26.32060687;-48.85204012;387385
-26.3206069;-48.85204013;389385
-26.32060695;-48.85204014;391870
-26.32060823;-48.85204122;393330
-26.32061583;-48.85206101;394451
-26.32062965;-48.85209058;396446
-26.32066811;-48.85211289;398199
-26.32070811;-48.85215043;399228
-26.32074751;-48.85218939;400835
-26.32084656;-48.85229776;402311
-26.32088755;-48.8523342;403431
-26.32097726;-48.85242792;405412
-26.32105852;-48.852507;407412
-26.32112304;-48.85257903;409325
-26.32117546;-48.8526034;410395
-26.32124085;-48.85266461;412456
-26.32126703;-48.852702;414842
-26.3212965;-48.85272433;416839
-26.32130209;-48.85273902;418304
-26.32131225;-48.85274899;419423
-26.32132525;-48.85276156;421411
-26.32132082;-48.85275673;423865
-26.32132003;-48.85275354;425838
-26.32132114;-48.8527516;427308
-26.32132102;-48.85275143;428431
-26.3213231;-48.85274952;430885
-26.32132498;-48.85274873;432501
-26.32132555;-48.85274804;434300
-26.32132583;-48.85274766;435427
-26.32132611;-48.85274743;437431
-26.32132618;-48.85274734;439858
