latitude;longitude;time
-26.32114939;-48.84596926;553990
-26.32113165;-48.84598962;554988
-26.32115984;-48.845997;555973
-26.32115588;-48.84600299;556951
-26.32115075;-48.84599439;557931
-26.3211441;-48.8459982;558959
-26.32114065;-48.84600641;559990
-26.32113669;-48.84600672;560969
-26.32113839;-48.84601096;561950
-26.32112485;-48.84601104;562928
-26.3211183;-48.84601627;563957
-26.32111877;-48.84600813;564936
-26.32111256;-48.84599801;566050
-26.32109494;-48.84596059;567047
-26.32109019;-48.84595388;568032
-26.32111159;-48.84594476;569012
-26.32111085;-48.84593738;569991
-26.3211101;-48.84593001;570970
-26.32112845;-48.84592293;571949
-26.32113916;-48.84591464;572928
-26.32114271;-48.84590673;573956
-26.3211491;-48.8459071;574934
-26.32114231;-48.84590797;575963
-26.32114517;-48.84588485;576941
-26.32114543;-48.84587868;577969
-26.32115252;-48.84587948;578952
