latitude;longitude;time
-26.2939404;-48.84777405;0
-26.29394629;-48.84778948;999
-26.29395607;-48.84780276;1987
-26.29395096;-48.84780091;2966
-26.29395848;-48.84778655;3945
-26.29397955;-48.84779572;4923
-26.29399695;-48.84779617;5958
-26.29399631;-48.84779785;6936
-26.29399631;-48.84779785;7916
-26.29400172;-48.84779852;8895
-26.29402657;-48.84780697;9874
-26.29403665;-48.84780757;10855
-26.29405326;-48.84781094;11835
-26.29406538;-48.84781367;12813
-26.29406538;-48.84781367;13792
-26.29406538;-48.84781367;14771
-26.29406538;-48.84781367;15764
-26.29406538;-48.84781367;16744
-26.29406538;-48.84781367;17723
-26.29406538;-48.84781367;18704
-26.29406538;-48.84781367;19685
-26.29406538;-48.84781367;20720
-26.29406538;-48.84781367;21699
-26.29406538;-48.84781367;22679
