latitude;longitude;time
-26.26021458;-48.85063261;11959554
-26.26021459;-48.85063262;11961539
-26.26021469;-48.85063271;11962820
-26.26021468;-48.85063272;11963808
-26.26021473;-48.85063276;11964799
-26.26021463;-48.85063262;11965804
-26.26021466;-48.85063263;11966797
-26.26021468;-48.85063263;11967790
-26.26021468;-48.8506326;11968779
-26.26021461;-48.85063255;11969769
-26.26021463;-48.85063254;11970779
-26.26021465;-48.85063251;11971772
-26.26021461;-48.85063243;11972759
-26.26021462;-48.85063245;11973749
-26.26021462;-48.85063242;11974840
-26.26021461;-48.85063245;11975839
-26.26021461;-48.85063252;11976828
-26.2602146;-48.85063252;11977819
-26.26021461;-48.85063255;11980882
-26.2602146;-48.85063252;11981866
-26.26021461;-48.85063252;11982854
-26.2602146;-48.85063254;11983842
-26.26021462;-48.8506325;11984833
-26.26021463;-48.85063245;11985872
-26.26021462;-48.85063244;11986866
-26.26021463;-48.85063244;11987853
