latitude;longitude;time
-26.26016419;-48.85054832;14257870
-26.2601642;-48.85054833;14258892
-26.26016424;-48.85054831;14259937
-26.26016424;-48.85054829;14260953
-26.26016433;-48.85054825;14261973
-26.26016418;-48.85054834;14262981
-26.2601642;-48.8505483;14264027
-26.26016419;-48.85054829;14265035
-26.26016409;-48.85054833;14266054
-26.26016402;-48.85054833;14267065
-26.26016395;-48.85054837;14268074
-26.26016386;-48.85054841;14269087
-26.26016366;-48.85054849;14270105
-26.26016372;-48.85054848;14271127
-26.26016376;-48.85054848;14272131
-26.26016374;-48.8505485;14273143
-26.26016368;-48.85054854;14274167
-26.26016375;-48.85054852;14275183
-26.26016377;-48.8505485;14276198
-26.26016375;-48.85054853;14277206
-26.26016377;-48.85054854;14278222
-26.26016372;-48.85054854;14279246
-26.26016368;-48.85054855;14280260
-26.26016379;-48.85054849;14281283
-26.26016368;-48.85054857;14282302
-26.26016353;-48.85054863;14283321
-26.26016331;-48.85054878;14284350
-26.26016323;-48.8505488;14285366
-26.26016319;-48.85054883;14286379
-26.26016311;-48.85054887;14287387
-26.26016312;-48.85054885;14288407
-26.26016305;-48.85054891;14289441
-26.26016306;-48.85054893;14290454
-26.2601631;-48.85054889;14291466
-26.26016309;-48.85054889;14292490
-26.26016311;-48.85054888;14293510
-26.26016315;-48.85054885;14294540
-26.26016313;-48.85054885;14295553
-26.26016315;-48.85054883;14296562
-26.26016326;-48.85054877;14297580
-26.26016324;-48.85054879;14298592
-26.26016319;-48.85054881;14299619
-26.26016307;-48.85054887;14300631
-26.26016297;-48.85054894;14301643
-26.26016293;-48.85054896;14302660
-26.26016288;-48.85054902;14303674
-26.2601629;-48.85054904;14304709
-26.26016296;-48.850549;14305731
-26.26016287;-48.85054903;14306747
-26.26016293;-48.85054899;14307757
-26.26016288;-48.85054902;14308769
-26.26016287;-48.85054902;14309791
-26.26016283;-48.85054905;14310803
-26.26016274;-48.85054909;14311814
-26.26016278;-48.85054908;14312817
-26.26016283;-48.85054909;14313833
-26.26016302;-48.85054902;14314880
-26.26016309;-48.85054897;14315890
-26.26016316;-48.85054893;14316904
-26.26016325;-48.85054889;14317915
-26.26016324;-48.85054891;14318933
-26.26016338;-48.85054883;14319965
-26.2601634;-48.85054883;14320976
-26.26016333;-48.85054887;14321990
-26.26016337;-48.85054884;14322998
-26.26016342;-48.85054883;14324015
-26.26016347;-48.85054883;14325043
-26.26016345;-48.85054887;14326056
-26.26016341;-48.85054889;14327067
-26.26016344;-48.85054886;14328107
-26.26016346;-48.85054883;14329114
-26.26016336;-48.85054888;14330133
-26.26016339;-48.85054888;14331140
-26.26016329;-48.85054892;14332150
-26.2601633;-48.8505489;14333163
-26.26016327;-48.85054893;14334176
-26.2601632;-48.85054896;14335196
-26.26016322;-48.85054896;14336202
-26.26016307;-48.85054906;14337215
-26.260163;-48.85054905;14338262
-26.26016278;-48.85054916;14339297
-26.26016258;-48.85054922;14340310
-26.26016255;-48.85054922;14341318
-26.26016247;-48.85054926;14342330
-26.26016234;-48.85054931;14343369
-26.26016233;-48.85054931;14344381
-26.26016232;-48.85054925;14353861
-26.26016229;-48.85054924;14354875
-26.26016228;-48.8505492;14355880
-26.26016231;-48.85054915;14356885
-26.26016236;-48.85054913;14357890
-26.26016243;-48.85054906;14358904
-26.26016257;-48.85054898;14359921
-26.2601626;-48.85054888;14360944
-26.26016257;-48.8505489;14361957
-26.26016253;-48.8505489;14362971
-26.26016249;-48.85054892;14363983
-26.26016239;-48.85054901;14365001
-26.26016259;-48.85054883;14366013
-26.26016243;-48.85054896;14367023
-26.2601623;-48.85054904;14368031
-26.2601622;-48.8505491;14369052
-26.26016221;-48.85054911;14370062
-26.26016224;-48.85054904;14371073
-26.26016212;-48.85054913;14372087
-26.26016212;-48.85054914;14373118
-26.26016211;-48.85054914;14374128
-26.26016198;-48.8505492;14375146
-26.26016191;-48.85054924;14376164
-26.26016174;-48.85054933;14377173
-26.26016172;-48.85054933;14378199
-26.26016161;-48.85054938;14379210
-26.2601616;-48.85054939;14380223
-26.2601615;-48.85054944;14381235
-26.26016148;-48.85054945;14382243
-26.26016144;-48.85054947;14383277
-26.26016148;-48.85054945;14384287
-26.26016151;-48.85054943;14385860
-26.26016154;-48.85054941;14386928
-26.26016158;-48.8505494;14387940
-26.26016146;-48.85054943;14388953
