latitude;longitude;time
-26.25837876;-48.84715931;445620
-26.25837437;-48.84715694;446618
-26.25837387;-48.84715745;447618
-26.258373249999998;-48.84715772;448621
-26.25837076;-48.84715512;449619
-26.25836755;-48.84715162;450689
-26.25836398;-48.84714599;451689
-26.25778818;-48.84716096;455604
-26.25770342;-48.84716238;456611
-26.25763045;-48.84715898;457617
-26.25755325;-48.84716033;458622
-26.25746253;-48.84715477;459631
-26.25737889;-48.84714717;460700
-26.257266219999998;-48.84713212;461699
-26.257179;-48.84712911;462703
-26.25700564;-48.84708963;463709
-26.25692383;-48.84709472;464720
-26.25679458;-48.84708056;465733
-26.25666529;-48.84705782;466738
-26.25653361;-48.84716309;467738
-26.2564234;-48.84718031;468771
-26.25629615;-48.8471835;469771
-26.25618806;-48.84720231;470771
-26.25589221;-48.84732941;471767
-26.25581825;-48.84735809;472771
-26.25574709;-48.84743547;473770
-26.2556889;-48.84750996;474770
