latitude;longitude;time
-26.26639956;-48.84967586;0
-26.26639956;-48.84967585;976
-26.26639954;-48.84967585;1954
-26.26639954;-48.84967584;2934
-26.26639954;-48.84967584;3913
-26.26639954;-48.84967584;4895
-26.26639954;-48.84967584;5893
-26.26639955;-48.84967583;6871
-26.26639956;-48.84967582;7850
-26.26639958;-48.84967582;8829
-26.26639957;-48.84967582;9816
-26.26639957;-48.84967583;10795
-26.26639958;-48.84967583;11776
-26.26639958;-48.84967583;12756
-26.26639958;-48.84967584;13735
-26.26639958;-48.84967583;14715
-26.26639958;-48.84967584;15694
-26.26639957;-48.84967584;16675
-26.26639957;-48.84967583;17653
-26.26639956;-48.84967585;18632
-26.26639953;-48.84967586;19612
-26.26639952;-48.84967587;20614
-26.2663995;-48.84967588;21593
-26.26639949;-48.84967589;22573
-26.26639949;-48.84967589;23554
-26.26639949;-48.84967589;24533
-26.2663995;-48.84967588;25512
-26.26639949;-48.84967589;26493
-26.2663995;-48.84967589;27472
-26.26639951;-48.84967589;28450
-26.26639953;-48.84967588;29429
-26.26639955;-48.84967588;30407
-26.26639958;-48.84967587;31386
-26.2663996;-48.84967586;32365
-26.2663996;-48.84967587;33346
-26.26639963;-48.84967585;34325
-26.26639965;-48.84967585;35331
-26.26639968;-48.84967583;36309
-26.2663997;-48.84967581;37288
-26.26639972;-48.84967581;38267
-26.26639971;-48.84967581;39247
-26.26639973;-48.84967579;40227
-26.26639976;-48.84967577;41209
-26.26639977;-48.84967576;42188
-26.26639977;-48.84967576;43183
-26.26639976;-48.84967576;44168
-26.26639976;-48.84967576;45148
-26.26639977;-48.84967576;46128
-26.26639977;-48.84967576;47106
-26.26639977;-48.84967575;48092
-26.26639976;-48.84967576;49071
-26.26639975;-48.84967576;50049
-26.26639972;-48.84967577;51028
-26.26639971;-48.84967577;52007
-26.26639969;-48.84967578;52986
-26.26639968;-48.84967579;53965
-26.26639968;-48.84967579;54943
-26.26639969;-48.8496758;55946
-26.26639969;-48.8496758;56925
-26.26639969;-48.8496758;57904
-26.26639968;-48.8496758;58883
-26.26639971;-48.8496758;59862
-26.26639974;-48.84967579;60846
-26.26639975;-48.84967578;61824
-26.26639976;-48.84967579;62802
-26.26639974;-48.84967579;63782
-26.26639973;-48.84967579;64762
-26.26639972;-48.8496758;65746
-26.26639971;-48.8496758;66725
-26.26639972;-48.84967579;67704
-26.26639972;-48.84967578;68682
-26.26639971;-48.84967578;69662
-26.2663997;-48.84967578;70669
-26.26639969;-48.84967578;71648
-26.26639968;-48.84967579;72626
-26.26639967;-48.84967579;73605
-26.26639968;-48.84967579;74584
-26.26639966;-48.8496758;75569
-26.26639965;-48.84967581;76549
-26.26639964;-48.84967581;77530
-26.26639964;-48.84967581;78510
-26.26639966;-48.84967581;79490
-26.26639967;-48.8496758;80470
-26.26639971;-48.84967579;81450
-26.26639971;-48.84967579;82432
-26.2663997;-48.8496758;83411
-26.26639968;-48.84967581;84390
-26.26639968;-48.84967581;85368
-26.26639967;-48.84967582;86376
-26.26639966;-48.84967582;87354
-26.26639965;-48.84967583;88333
-26.26639965;-48.84967583;89312
-26.26639966;-48.84967583;90292
-26.26639965;-48.84967583;91270
-26.26639964;-48.84967584;92249
-26.26639963;-48.84967584;93227
-26.26639963;-48.84967584;94206
-26.26639963;-48.84967584;95185
-26.26639963;-48.84967584;96164
-26.26639963;-48.84967584;97143
-26.26639965;-48.84967583;98124
-26.26639966;-48.84967583;99103
-26.26639968;-48.84967583;100085
-26.26639968;-48.84967583;101064
-26.26639969;-48.84967584;102045
-26.26639969;-48.84967584;103041
-26.26639969;-48.84967584;104032
-26.26639971;-48.84967584;105012
-26.26639972;-48.84967584;105994
-26.26639974;-48.84967584;106973
-26.26639975;-48.84967584;107954
-26.26639975;-48.84967585;108934
-26.26639975;-48.84967585;109913
-26.26639976;-48.84967585;111042
-26.26639974;-48.84967586;112022
-26.26639973;-48.84967587;113002
-26.26639973;-48.84967587;113982
-26.26639974;-48.84967588;114962
-26.26639974;-48.84967589;115943
-26.26639974;-48.84967589;116922
-26.26639974;-48.84967589;117900
-26.26639978;-48.84967588;118878
-26.26639979;-48.84967588;119856
-26.26639981;-48.84967588;120836
-26.26639982;-48.84967587;121814
-26.26639983;-48.84967587;122792
-26.26639983;-48.84967586;123771
-26.26639985;-48.84967586;124749
-26.26639984;-48.84967587;125728
-26.26639982;-48.84967589;126708
